parse metadata,infra.grpc.invoker,get metadata from header,parseDataReportFlag ok,DeleteFieldValues <:REQ:>,<:staticStrategies:>,rego exec input:<:MAP:>,computeDeptMembersObjectIDs end,computeOwnObjectIDs end,build <:*:> [trace.id=<:SEQ:> <:transactionID:> <:spanID:>,AuthListByName <:<:ChineseInfo:>:>,no need or no have tags [trace.id=<:SEQ:> <:transactionID:> <:spanID:>,<:REQ:>,getDept success,getBackupEmp success,Depts only have yunzhanghu,getPermTagsAndValues <:*:>,curpkg+name: code.yunzhanghu.com/be/yid/server/grpc/v1/CheckDelay [trace.id=<:SEQ:> <:transactionID:> <:spanID:>,no need or no have tags,build <:*:>,ClientEnvHandler is <:*:>,<:GIN:>,build <:*:> <:*:> [trace.id=<:SEQ:> <:transactionID:> <:spanID:>,Response=<:MAP:>,message,superiorAndDeputy empty,approve callback start,svc.ApproveCallback failed,approve status error,loaded policy count:<:NUM:>,loadRegoMySQLInterval success,<:list modules:>,timestamp,unknown
11213,11214,11214,11214,4073,182,405,182,182,395,10,182,4073,376,376,375,182,182,182,405,26,26,10,2,2,1,2,2,2,2,2,2,2023-11-23 06:00:00,0
11171,11170,11171,11171,4051,178,410,178,178,396,14,178,4051,382,382,381,178,178,178,410,27,27,14,3,3,1,3,3,2,2,2,2,2023-11-23 06:02:00,1
11190,11192,11192,11192,4073,181,409,181,181,400,9,181,4073,371,371,369,181,181,181,409,28,28,9,4,4,1,4,4,4,2,2,2,2023-11-23 06:04:00,1
11096,11096,11096,11096,4036,180,406,180,180,393,13,180,4036,375,375,375,180,180,180,406,26,26,13,2,2,0,2,2,2,2,2,2,2023-11-23 06:06:00,0
11222,11221,11221,11221,4073,174,419,174,174,404,15,174,4073,387,387,385,173,174,174,419,27,27,15,3,3,1,3,3,3,2,2,2,2023-11-23 06:08:00,1
11198,11199,11199,11199,4086,180,417,180,180,397,20,180,4086,384,384,383,181,180,180,417,26,26,20,2,2,0,2,2,2,2,2,2,2023-11-23 06:10:00,1
11176,11176,11176,11176,4078,180,463,180,180,397,66,180,4078,366,366,364,180,180,180,463,30,30,15,6,6,1,5,5,5,2,2,2,2023-11-23 06:12:00,53
11214,11213,11213,11213,4068,193,422,192,192,407,15,192,4068,366,366,364,192,193,192,422,26,26,15,2,2,2,2,2,2,2,2,2,2023-11-23 06:14:00,0
11178,11178,11178,11178,4075,184,414,185,185,403,11,185,4075,359,359,359,185,184,185,414,26,26,11,2,2,0,2,2,2,2,2,2,2023-11-23 06:16:00,0
11204,11204,11204,11204,4077,186,424,186,186,401,23,186,4077,363,363,362,186,186,186,424,27,27,23,3,3,1,3,3,3,2,2,2,2023-11-23 06:18:00,0
11256,11257,11257,11257,4077,195,423,195,195,406,17,195,4077,389,389,388,195,195,195,423,28,28,17,4,4,1,4,4,4,2,2,2,2023-11-23 06:20:00,0
11169,11169,11169,11169,4062,182,415,182,182,393,22,182,4062,369,369,367,182,182,182,415,26,26,22,2,2,0,2,2,2,2,2,2,2023-11-23 06:22:00,2
11245,11245,11245,11245,4080,190,417,190,190,395,22,190,4080,381,381,377,190,190,190,417,27,27,22,3,3,2,3,3,2,2,2,2,2023-11-23 06:24:00,3
11268,11268,11268,11268,4083,196,428,196,196,404,24,196,4083,370,370,369,196,196,196,428,28,28,24,4,4,1,4,4,4,2,2,2,2023-11-23 06:26:00,0
11204,11204,11204,11204,4080,191,400,191,191,385,15,191,4080,358,358,358,191,191,191,400,27,27,15,3,3,0,3,3,2,2,2,2,2023-11-23 06:28:00,1
11167,11165,11165,11165,4042,202,418,202,202,397,21,202,4042,374,374,372,202,202,202,418,26,26,21,2,2,0,2,2,2,2,2,2,2023-11-23 06:30:00,2
11210,11212,11212,11212,4074,190,402,190,190,386,16,190,4074,366,366,364,190,190,190,402,26,26,16,2,2,2,2,2,2,2,2,2,2023-11-23 06:32:00,0
11212,11211,11211,11211,4087,174,418,174,174,404,14,174,4087,381,381,381,174,174,174,418,29,29,14,5,5,0,5,5,5,2,2,2,2023-11-23 06:34:00,2
11246,11247,11247,11247,4076,181,411,181,181,400,11,181,4076,372,372,371,181,181,181,411,26,26,11,2,2,0,2,2,2,2,2,2,2023-11-23 06:36:00,1
11232,11231,11231,11231,4089,183,424,183,183,400,24,183,4089,362,362,361,183,183,183,424,27,27,24,3,3,1,3,3,3,2,2,2,2023-11-23 06:38:00,0
11207,11207,11207,11207,4065,186,405,186,186,389,16,186,4065,371,371,370,186,186,186,405,26,26,16,2,2,1,2,2,2,2,2,2,2023-11-23 06:40:00,0
11158,11157,11157,11157,4063,185,417,185,185,401,16,185,4063,362,362,362,185,185,185,417,29,29,16,5,5,0,5,5,5,2,2,2,2023-11-23 06:42:00,0
11217,11218,11218,11218,4074,174,415,174,174,395,20,174,4074,370,370,369,174,174,174,415,26,26,20,2,2,0,2,2,2,2,2,2,2023-11-23 06:44:00,1
11206,11207,11207,11207,4079,176,395,176,176,383,12,176,4079,381,381,379,176,176,176,395,26,26,12,2,2,1,2,2,2,2,2,2,2023-11-23 06:46:00,1
11216,11215,11215,11215,4067,180,431,180,180,413,18,180,4067,377,377,374,180,180,180,431,27,27,18,3,3,3,3,3,2,2,2,2,2023-11-23 06:48:00,1
11222,11221,11221,11221,4097,175,411,175,175,399,12,175,4097,369,369,368,175,175,175,411,28,28,12,4,4,1,4,4,4,2,2,2,2023-11-23 06:50:00,0
11241,11243,11243,11243,4083,179,428,179,179,404,24,179,4083,380,380,379,179,179,179,428,26,26,24,2,2,1,2,2,2,2,2,2,2023-11-23 06:52:00,0
11224,11223,11223,11223,4084,192,397,192,192,390,7,192,4084,378,378,378,192,192,192,397,27,27,7,3,3,0,3,3,2,2,2,2,2023-11-23 06:54:00,1
11119,11120,11120,11120,4042,175,406,175,175,394,12,175,4042,378,378,378,175,175,175,406,26,26,12,2,2,0,2,2,2,2,2,2,2023-11-23 06:56:00,0
11239,11238,11238,11238,4082,190,412,190,190,400,12,190,4082,394,394,392,190,190,190,412,29,29,12,5,5,2,5,5,5,2,2,2,2023-11-23 06:58:00,0
11214,11214,11214,11214,4079,172,423,172,172,406,17,172,4079,366,366,364,172,172,172,423,26,26,17,2,2,1,2,2,2,2,2,2,2023-11-23 07:00:00,1
11150,11150,11150,11150,4026,200,435,200,200,408,27,200,4026,373,373,372,200,200,200,435,26,26,27,2,2,1,2,2,2,2,2,2,2023-11-23 07:02:00,0
11189,11190,11190,11190,4067,188,417,188,188,400,17,188,4067,371,371,370,188,188,188,417,27,27,17,3,3,0,3,3,3,2,2,2,2023-11-23 07:04:00,1
11218,11218,11218,11218,4087,193,431,193,193,415,16,193,4087,356,356,355,193,193,193,431,28,28,16,4,4,1,4,4,4,2,2,2,2023-11-23 07:06:00,0
11204,11204,11204,11204,4091,179,401,179,179,386,15,179,4091,386,386,384,179,179,179,401,27,27,15,3,3,1,3,3,3,2,2,2,2023-11-23 07:08:00,1
11201,11200,11200,11200,4080,177,417,177,177,406,11,177,4080,375,375,374,177,177,177,417,29,29,11,2,2,1,2,2,2,2,2,2,2023-11-23 07:10:00,10
11211,11212,11212,11212,4078,178,409,178,178,392,17,178,4078,380,380,380,178,178,178,409,28,28,17,4,4,0,4,4,4,2,2,2,2023-11-23 07:12:00,0
11216,11216,11216,11216,4075,185,398,185,185,384,14,185,4075,378,378,378,185,185,185,398,27,27,14,3,3,0,3,3,2,2,2,2,2023-11-23 07:14:00,1
11244,11244,11244,11244,4085,175,436,175,175,417,19,175,4085,374,374,373,175,175,175,436,26,26,19,2,2,0,2,2,2,2,2,2,2023-11-23 07:16:00,1
11235,11234,11234,11234,4070,190,411,190,190,391,20,190,4070,384,384,382,190,191,190,411,27,27,20,3,3,2,3,3,2,2,2,2,2023-11-23 07:18:00,1
11127,11127,11127,11127,4038,185,409,185,185,403,6,185,4038,369,369,369,185,184,185,409,28,28,6,4,4,0,4,4,4,2,2,2,2023-11-23 07:20:00,0
11179,11178,11178,11178,4065,176,398,176,176,382,16,176,4065,359,359,356,176,176,176,398,26,26,16,2,2,3,2,2,2,2,2,2,2023-11-23 07:22:00,0
11249,11251,11251,11251,4076,194,416,194,194,400,16,194,4076,390,390,388,194,194,194,416,27,27,16,3,3,1,3,3,3,2,2,2,2023-11-23 07:24:00,1
11256,11256,11256,11256,4086,177,403,177,177,382,21,177,4086,383,383,383,177,177,177,403,26,26,21,2,2,0,2,2,2,2,2,2,2023-11-23 07:26:00,0
11216,11216,11216,11216,4084,184,424,184,184,401,23,184,4084,377,377,377,184,184,184,424,29,29,23,5,5,0,5,5,5,2,2,2,2023-11-23 07:28:00,0
11202,11199,11199,11199,4072,196,420,196,196,405,15,196,4072,381,381,379,196,197,196,420,26,26,15,2,2,1,2,2,2,2,2,2,2023-11-23 07:30:00,1
11222,11225,11225,11225,4074,194,417,194,194,398,19,194,4074,378,378,377,194,193,194,417,26,26,19,2,2,0,2,2,2,2,2,2,2023-11-23 07:32:00,1
11158,11155,11155,11155,4048,190,419,190,190,397,22,190,4048,382,382,382,190,190,190,419,27,27,22,3,3,0,3,3,3,2,2,2,2023-11-23 07:34:00,0
11134,11135,11135,11135,4041,198,419,198,198,406,13,198,4041,372,372,372,198,198,198,419,28,28,13,4,4,0,4,4,4,2,2,2,2023-11-23 07:36:00,0
11208,11209,11209,11209,4073,179,414,179,179,398,16,179,4073,374,374,374,179,179,179,414,26,26,16,2,2,0,2,2,2,2,2,2,2023-11-23 07:38:00,0
11191,11191,11191,11191,4079,207,414,207,207,398,16,207,4079,376,376,375,207,207,207,414,27,27,16,3,3,1,3,3,2,2,2,2,2023-11-23 07:40:00,1
11170,11171,11171,11171,4065,185,419,185,185,405,14,185,4065,371,371,370,185,185,185,419,26,26,14,2,2,1,2,2,2,2,2,2,2023-11-23 07:42:00,0
11125,11125,11125,11125,4044,192,411,192,192,396,15,192,4044,358,358,357,192,192,192,411,29,29,15,5,5,0,5,5,4,2,2,2,2023-11-23 07:44:00,2
11228,11227,11228,11228,4075,209,415,209,209,397,18,209,4075,377,377,377,209,209,209,415,26,26,18,2,2,0,2,2,2,2,2,2,2023-11-23 07:46:00,0
11210,11211,11210,11210,4074,165,409,165,165,390,19,165,4074,377,377,375,165,165,165,409,26,26,19,2,2,2,2,2,2,2,2,2,2023-11-23 07:48:00,0
11219,11219,11219,11219,4084,185,419,185,185,405,14,185,4084,379,379,375,185,185,185,419,29,29,14,5,5,0,5,5,5,2,2,2,2023-11-23 07:50:00,4
11188,11188,11188,11188,4075,181,409,181,181,394,15,181,4075,362,362,360,181,181,181,409,26,26,15,2,2,1,2,2,2,2,2,2,2023-11-23 07:52:00,1
11217,11214,11214,11214,4084,184,422,184,184,413,9,184,4084,374,374,368,184,184,184,422,27,27,9,3,3,3,3,3,3,2,2,2,2023-11-23 07:54:00,3
11199,11202,11202,11202,4074,182,394,182,182,380,14,182,4074,379,379,378,182,182,182,394,26,26,14,2,2,1,2,2,2,2,2,2,2023-11-23 07:56:00,0
11206,11204,11204,11204,4079,175,416,175,175,401,15,175,4079,374,374,373,175,175,175,416,29,29,15,5,5,0,5,5,5,2,2,2,2023-11-23 07:58:00,1
11227,11229,11229,11229,4071,178,417,178,178,402,15,178,4071,377,377,375,178,178,178,417,26,26,15,2,2,0,2,2,2,2,2,2,2023-11-23 08:00:00,2
11127,11126,11126,11126,4048,177,396,177,177,375,21,177,4048,358,358,358,177,177,177,396,26,26,21,2,2,0,2,2,2,2,2,2,2023-11-23 08:02:00,0
11161,11159,11159,11159,4067,184,420,184,184,401,19,184,4067,356,356,356,184,184,184,420,27,27,19,3,3,0,3,3,2,2,2,2,2023-11-23 08:04:00,3
11265,11266,11266,11266,4073,189,429,189,189,415,14,189,4073,388,388,387,189,189,189,429,28,28,14,4,4,1,4,4,4,2,2,2,2023-11-23 08:06:00,2
11103,11105,11105,11105,4048,192,416,192,192,396,20,192,4048,372,372,372,192,192,192,416,25,25,20,2,2,0,2,2,2,2,2,2,2023-11-23 08:08:00,0
11221,11221,11221,11221,4074,180,413,180,180,396,17,180,4074,379,379,378,180,180,180,413,27,27,17,3,3,1,3,3,2,2,2,2,2023-11-23 08:10:00,1
11222,11222,11222,11222,4073,188,457,188,188,386,71,188,4073,377,377,377,188,188,188,457,27,27,20,3,3,0,2,2,2,2,2,2,2023-11-23 08:12:00,52
11222,11220,11220,11220,4072,183,431,183,183,411,20,183,4072,376,376,375,183,183,183,431,29,29,20,5,5,0,5,5,5,2,2,2,2023-11-23 08:14:00,1
11233,11232,11232,11232,4075,191,421,191,191,399,22,191,4075,386,386,385,191,191,191,421,26,26,22,2,2,1,2,2,2,2,2,2,2023-11-23 08:16:00,0
11204,11207,11207,11207,4064,182,411,182,182,395,16,182,4064,360,360,360,182,182,182,411,26,26,16,2,2,0,2,2,2,2,2,2,2023-11-23 08:18:00,0
11238,11237,11237,11237,4079,179,420,179,179,399,21,179,4079,390,390,388,179,179,179,420,27,27,21,3,3,1,3,3,3,2,2,2,2023-11-23 08:20:00,2
11157,11157,11157,11157,4063,180,411,180,180,391,20,180,4063,367,367,366,180,180,180,411,28,28,20,4,4,0,4,4,4,2,2,2,2023-11-23 08:22:00,1
11191,11192,11192,11192,4077,161,428,161,161,410,18,161,4077,377,377,377,161,161,161,428,27,27,18,3,3,0,3,3,3,2,2,2,2023-11-23 08:24:00,1
11225,11225,11225,11225,4075,176,417,176,176,398,19,176,4075,383,383,383,176,176,176,417,26,26,19,2,2,0,2,2,2,2,2,2,2023-11-23 08:26:00,0
11213,11211,11211,11211,4078,191,416,191,191,400,16,191,4078,365,365,365,191,192,191,416,26,26,16,2,2,0,2,2,2,2,2,2,2023-11-23 08:28:00,0
11219,11221,11221,11221,4080,182,415,182,182,404,11,182,4080,385,385,384,182,181,182,415,29,29,11,5,5,1,5,5,4,2,2,2,2023-11-23 08:30:00,1
11190,11188,11188,11188,4070,180,407,180,180,400,7,180,4070,369,369,369,180,180,180,407,26,26,7,2,2,0,2,2,2,2,2,2,2023-11-23 08:32:00,0
11076,11076,11076,11076,4028,191,418,191,191,393,25,191,4028,363,363,362,191,191,191,418,27,27,25,3,3,0,3,3,2,2,2,2,2023-11-23 08:34:00,4
11198,11200,11200,11200,4061,184,418,184,184,408,10,184,4061,374,374,373,184,184,184,418,26,26,10,2,2,1,2,2,2,2,2,2,2023-11-23 08:36:00,0
11161,11160,11160,11160,4071,174,409,174,174,391,18,174,4071,362,362,361,174,174,174,409,28,28,18,4,4,0,4,4,4,2,2,2,2023-11-23 08:38:00,1
11232,11233,11233,11233,4082,185,417,185,185,406,11,185,4082,380,380,379,185,185,185,417,27,27,11,3,3,1,3,3,3,2,2,2,2023-11-23 08:40:00,0
11200,11199,11199,11199,4062,187,413,187,187,389,24,187,4062,385,385,383,187,187,187,413,26,26,24,2,2,1,2,2,2,2,2,2,2023-11-23 08:42:00,1
11228,11229,11229,11229,4077,194,423,194,194,412,11,194,4077,385,385,382,194,194,194,423,29,29,11,5,5,0,5,5,5,2,2,2,2023-11-23 08:44:00,3
11241,11238,11238,11238,4069,181,408,181,181,394,14,181,4069,378,378,375,180,181,181,408,26,26,14,2,2,2,2,2,2,2,2,2,2023-11-23 08:46:00,1
11216,11219,11219,11219,4078,178,416,178,178,404,12,178,4078,389,389,389,179,178,178,416,26,26,12,2,2,0,2,2,2,2,2,2,2023-11-23 08:48:00,0
11247,11246,11246,11246,4078,184,411,184,184,395,16,184,4078,377,377,376,184,184,184,411,27,27,16,3,3,1,3,3,3,2,2,2,2023-11-23 08:50:00,2
11218,11216,11216,11216,4078,190,419,190,190,397,22,190,4078,383,383,382,190,190,190,419,28,28,22,4,4,1,4,4,4,2,2,2,2023-11-23 08:52:00,0
11230,11231,11231,11231,4080,190,414,190,190,401,13,190,4080,373,373,372,190,190,190,414,26,26,13,2,2,0,2,2,2,2,2,2,2023-11-23 08:54:00,3
11237,11238,11238,11238,4083,176,420,176,176,408,12,176,4083,383,383,380,176,176,176,420,27,27,12,3,3,1,3,3,2,2,2,2,2023-11-23 08:56:00,3
11161,11162,11162,11162,4057,186,415,186,186,405,10,186,4057,380,380,378,186,186,186,415,26,26,10,2,2,1,2,2,2,2,2,2,2023-11-23 08:58:00,1
11237,11237,11237,11237,4077,172,424,172,172,399,25,172,4077,382,382,381,172,172,172,424,29,29,25,5,5,0,5,5,4,2,2,2,2023-11-23 09:00:00,2
11155,11151,11152,11152,4055,171,394,171,171,387,7,171,4055,386,386,383,171,171,171,394,27,27,7,3,3,1,3,3,3,2,2,2,2023-11-23 09:02:00,5
11226,11227,11227,11227,4082,187,408,187,187,391,17,187,4082,373,373,372,187,187,187,408,28,28,17,4,4,1,4,4,4,2,2,2,2023-11-23 09:04:00,0
11252,11253,11253,11253,4075,185,418,185,185,400,18,185,4075,379,379,378,185,185,185,418,27,27,18,3,3,0,3,3,3,2,2,2,2023-11-23 09:06:00,1
11205,11205,11205,11205,4086,182,394,182,182,378,16,182,4086,370,370,370,182,182,182,394,31,31,16,7,7,0,7,7,7,2,2,2,2023-11-23 09:08:00,0
11211,11211,11211,11211,4076,183,404,183,183,392,12,183,4076,380,380,377,183,183,183,404,27,27,12,3,3,0,3,3,3,2,2,2,2023-11-23 09:10:00,3
11190,11191,11191,11191,4083,179,412,179,179,403,9,179,4083,372,372,371,179,179,179,412,28,28,9,4,4,1,4,4,3,2,2,2,2023-11-23 09:12:00,1
11247,11245,11245,11245,4088,190,415,190,190,400,15,189,4088,384,384,383,189,190,189,415,27,27,15,3,3,1,3,3,3,2,2,2,2023-11-23 09:14:00,0
11195,11197,11197,11197,4083,182,401,182,182,396,5,183,4083,378,378,378,183,182,183,401,30,30,5,6,6,0,6,6,6,2,2,2,2023-11-23 09:16:00,0
11227,11226,11226,11226,4075,180,410,180,180,395,15,180,4075,374,374,373,180,180,180,410,28,28,15,4,4,0,4,4,3,2,2,2,2023-11-23 09:18:00,2
11239,11240,11240,11240,4091,180,410,180,180,398,12,180,4091,393,393,391,180,180,180,410,27,27,12,3,3,0,3,3,3,2,2,2,2023-11-23 09:20:00,2
11073,11073,11073,11073,4035,171,423,171,171,412,11,171,4035,361,361,359,171,171,171,423,31,31,11,7,7,1,7,7,7,2,2,2,2023-11-23 09:22:00,1
11242,11242,11242,11242,4079,195,418,195,195,405,13,195,4079,371,371,371,195,195,195,418,27,27,13,3,3,0,3,3,3,2,2,2,2023-11-23 09:24:00,0
11223,11222,11222,11222,4083,191,402,191,191,389,13,191,4083,369,369,369,191,191,191,402,28,28,13,4,4,0,4,4,4,2,2,2,2023-11-23 09:26:00,0
11252,11253,11253,11253,4079,188,420,188,188,408,12,188,4079,384,384,382,188,188,188,420,27,27,12,3,3,0,3,3,3,2,2,2,2023-11-23 09:28:00,2
11247,11247,11247,11247,4098,194,405,194,194,391,14,194,4098,371,371,370,194,194,194,405,31,31,14,7,7,0,7,7,6,2,2,2,2023-11-23 09:30:00,4
11207,11206,11206,11206,4090,175,399,175,175,389,10,175,4090,365,365,364,175,175,175,399,27,27,10,3,3,1,3,3,3,2,2,2,2023-11-23 09:32:00,0
11272,11272,11272,11272,4086,179,422,179,179,406,16,179,4086,392,392,391,179,179,179,422,27,27,16,3,3,1,3,3,3,2,2,2,2023-11-23 09:34:00,0
11252,11250,11250,11250,4078,171,432,171,171,418,14,171,4078,381,381,381,171,171,171,432,28,28,14,4,4,0,4,4,3,2,2,2,2023-11-23 09:36:00,1
11192,11195,11195,11195,4071,184,408,184,184,393,15,184,4071,368,368,367,184,184,184,408,31,31,15,7,7,1,7,7,7,2,2,2,2023-11-23 09:38:00,0
11254,11253,11253,11253,4090,196,409,196,196,400,9,196,4090,380,380,380,196,196,196,409,27,27,9,3,3,0,3,3,3,2,2,2,2023-11-23 09:40:00,2
11219,11219,11219,11219,4060,194,427,194,194,408,19,194,4060,374,374,371,194,194,194,427,27,27,19,3,3,2,3,3,3,2,2,2,2023-11-23 09:42:00,1
11112,11111,11111,11111,4039,190,407,190,190,398,9,190,4039,371,371,368,190,190,190,407,30,30,9,5,4,1,4,4,4,2,2,2,2023-11-23 09:44:00,7
11191,11192,11192,11192,4087,188,403,188,188,394,9,188,4087,371,371,371,188,188,188,403,30,30,9,6,6,0,6,6,6,2,2,2,2023-11-23 09:46:00,0
11197,11197,11197,11197,4068,169,419,169,169,409,10,169,4068,381,381,380,169,169,169,419,28,28,10,4,4,1,4,4,3,2,2,2,2023-11-23 09:48:00,1
11173,11173,11173,11173,4075,202,410,202,202,401,9,202,4075,358,358,358,202,202,202,410,27,27,9,3,3,0,3,3,3,2,2,2,2023-11-23 09:50:00,0
11179,11180,11180,11180,4079,169,426,169,169,408,18,169,4079,372,372,372,169,169,169,426,31,31,18,7,7,0,7,7,7,2,2,2,2023-11-23 09:52:00,4
11194,11193,11193,11193,4073,186,429,186,186,408,21,186,4073,376,376,373,186,186,186,429,27,27,21,3,3,1,3,3,3,2,2,2,2023-11-23 09:54:00,7
11186,11186,11186,11186,4082,196,422,196,196,398,24,196,4082,369,369,368,196,196,196,422,28,28,24,4,4,1,4,4,4,2,2,2,2023-11-23 09:56:00,0
11165,11162,11162,11162,4069,180,397,180,180,388,9,180,4069,381,381,381,180,180,180,397,27,27,9,3,3,0,3,3,3,2,2,2,2023-11-23 09:58:00,0
11191,11194,11194,11194,4080,183,412,183,183,403,9,183,4080,391,391,391,183,183,183,412,31,31,9,7,7,0,7,7,6,2,2,2,2023-11-23 10:00:00,8
11148,11147,11148,11148,4048,189,407,189,189,402,5,189,4048,384,384,383,189,189,189,407,27,27,5,3,3,1,3,3,3,2,2,2,2023-11-23 10:02:00,0
11207,11208,11208,11208,4077,178,419,178,178,407,12,178,4077,380,380,378,178,178,178,419,27,27,12,3,3,1,3,3,3,2,2,2,2023-11-23 10:04:00,1
11192,11191,11191,11191,4082,189,399,189,189,389,10,189,4082,379,379,376,189,189,189,399,28,28,10,4,4,2,4,4,3,2,2,2,2023-11-23 10:06:00,7
11212,11211,11211,11211,4076,191,419,191,191,409,10,191,4076,370,370,370,191,191,191,419,31,31,10,7,7,0,7,7,7,2,2,2,2023-11-23 10:08:00,0
11096,11095,11095,11095,4047,172,420,172,172,408,12,172,4047,371,371,371,172,172,172,420,27,27,12,3,3,0,3,3,3,2,2,2,2023-11-23 10:10:00,0
11221,11222,11222,11222,4082,180,480,180,180,409,71,180,4082,385,385,384,180,180,180,480,28,28,20,4,4,1,3,3,3,2,2,2,2023-11-23 10:12:00,52
11206,11207,11207,11207,4085,189,407,189,189,393,14,189,4085,369,369,369,189,189,189,407,30,30,14,5,4,0,4,4,4,2,2,2,2023-11-23 10:14:00,3
11244,11243,11243,11243,4072,184,434,184,184,417,17,184,4072,372,372,372,184,184,184,434,30,30,17,6,6,0,6,6,6,2,2,2,2023-11-23 10:16:00,4
11244,11245,11245,11245,4083,186,423,186,186,405,18,186,4083,370,370,368,186,186,186,423,28,28,18,4,4,2,4,4,3,2,2,2,2023-11-23 10:18:00,1
11237,11238,11237,11237,4069,186,391,186,186,379,12,186,4069,386,386,386,186,187,186,391,27,27,12,3,3,0,3,3,3,2,2,2,2023-11-23 10:20:00,0
11195,11193,11193,11193,4058,180,421,180,180,401,20,180,4058,375,375,373,180,179,180,421,28,28,20,4,4,1,4,4,3,2,2,2,2023-11-23 10:22:00,2
11186,11189,11188,11188,4073,183,408,183,183,397,11,183,4073,376,376,375,183,183,183,408,30,30,11,6,6,1,6,6,6,2,2,2,2023-11-23 10:24:00,0
11268,11268,11268,11268,4088,177,423,177,177,404,19,177,4088,389,389,389,177,177,177,423,28,28,19,4,4,0,4,4,4,2,2,2,2023-11-23 10:26:00,0
11258,11257,11257,11257,4095,175,416,175,175,400,16,175,4095,384,384,381,175,175,175,416,27,27,16,3,3,1,3,3,3,2,2,2,2023-11-23 10:28:00,2
11229,11230,11230,11230,4083,189,418,189,189,406,12,189,4083,380,380,380,189,189,189,418,27,27,12,3,3,0,3,3,3,2,2,2,2023-11-23 10:30:00,0
11236,11237,11237,11237,4084,186,433,186,186,415,18,186,4084,376,376,375,186,186,186,433,31,31,18,7,7,1,7,7,7,2,2,2,2023-11-23 10:32:00,2
11150,11150,11150,11150,4052,173,406,173,173,393,13,173,4052,391,391,390,173,173,173,406,27,27,13,3,3,0,3,3,3,2,2,2,2023-11-23 10:34:00,1
11252,11250,11250,11250,4080,193,423,193,193,412,11,193,4080,368,368,367,193,193,193,423,28,28,11,4,4,1,4,4,3,2,2,2,2023-11-23 10:36:00,1
11232,11234,11234,11234,4074,182,418,182,182,403,15,182,4074,385,385,383,182,182,182,418,27,27,15,3,3,2,3,3,3,2,2,2,2023-11-23 10:38:00,0
11205,11204,11204,11204,4071,179,410,179,179,400,10,179,4071,391,391,391,179,179,179,410,31,31,10,7,7,0,7,7,6,2,2,2,2023-11-23 10:40:00,1
11180,11180,11180,11180,4068,178,416,178,178,397,19,178,4068,378,378,375,178,178,178,416,27,27,19,3,3,1,3,3,3,2,2,2,2023-11-23 10:42:00,3
11239,11237,11237,11237,4082,185,400,185,185,388,12,185,4082,379,379,379,185,185,185,400,28,28,12,4,4,0,4,4,4,2,2,2,2023-11-23 10:44:00,0
11216,11218,11218,11218,4076,180,413,180,180,404,9,180,4076,385,385,384,180,180,180,413,30,30,9,6,6,0,6,6,6,2,2,2,2023-11-23 10:46:00,1
11180,11179,11179,11179,4075,193,404,193,193,391,13,193,4075,358,358,357,193,193,193,404,28,28,13,4,4,0,4,4,4,2,2,2,2023-11-23 10:48:00,1
11206,11209,11208,11208,4083,165,416,165,165,402,14,165,4083,378,378,375,165,165,165,416,27,27,14,3,3,1,3,3,3,2,2,2,2023-11-23 10:50:00,2
11204,11201,11201,11201,4066,174,433,174,174,421,12,174,4066,368,368,365,174,175,174,433,28,28,12,4,4,1,4,4,3,2,2,2,2023-11-23 10:52:00,9
11254,11256,11256,11256,4077,182,418,182,182,399,19,182,4077,395,395,395,182,181,182,418,30,30,19,6,6,0,6,6,5,2,2,2,2023-11-23 10:54:00,1
11193,11193,11193,11193,4082,177,404,177,177,391,13,177,4082,377,377,377,177,177,177,404,27,27,13,3,3,0,3,3,3,2,2,2,2023-11-23 10:56:00,2
11132,11131,11131,11131,4045,189,422,189,189,405,17,189,4045,370,370,370,189,189,189,422,26,26,17,3,3,0,3,3,3,2,2,2,2023-11-23 10:58:00,0
11200,11201,11201,11201,4069,183,404,183,183,396,8,183,4069,383,383,381,183,183,183,404,27,27,8,3,3,2,3,3,3,2,2,2,2023-11-23 11:00:00,0
11170,11166,11169,11169,4066,192,396,192,192,382,14,192,4066,376,376,375,192,192,192,396,30,30,14,6,6,1,6,6,6,2,2,2,2023-11-23 11:02:00,0
11201,11200,11200,11200,4077,179,413,179,179,401,12,179,4077,363,363,362,179,179,179,413,29,29,12,4,3,1,3,3,3,2,2,2,2023-11-23 11:04:00,6
11253,11256,11256,11256,4079,196,418,196,196,405,13,196,4079,381,381,379,196,196,196,418,27,27,13,3,3,2,3,3,3,2,2,2,2023-11-23 11:06:00,0
11212,11212,11212,11212,4073,184,404,184,184,395,9,184,4073,375,375,374,184,184,184,404,27,27,9,3,3,1,3,3,3,2,2,2,2023-11-23 11:08:00,0
11220,11219,11219,11219,4082,188,409,188,188,397,12,188,4082,386,386,384,188,188,188,409,30,30,12,6,6,0,6,6,6,2,2,2,2023-11-23 11:10:00,6
11189,11189,11189,11189,4070,172,473,172,172,409,64,172,4070,374,374,373,172,172,172,473,28,28,13,4,4,1,3,3,2,2,2,2,2023-11-23 11:12:00,53
11191,11191,11191,11191,4065,184,403,184,184,393,10,184,4065,379,379,378,184,184,184,403,28,28,10,4,4,1,4,4,3,2,2,2,2023-11-23 11:14:00,1
