@DumpDealerBills begin <:*:> trace={TraceID:<:SEQ:> <:*:>,@DumpDealerYesterDayBills end <:*:> count=<:NUM:> trace={TraceID:<:SEQ:> <:*:>,@[DumpDayBills] <:*:> trace={TraceID:<:SEQ:> <:*:>,dealerID=<:NUM:> <:*:> date=<:NUM:>-<:NUM:>-<:NUM:> <:*:> total=<:NUM:> <:*:> trace={TraceID:<:SEQ:> <:*:>,@[DumpDayOrdersV2] DumpDayOrdersByDealerID success <:*:> begin=<:NUM:>-<:NUM:>-<:NUM:> end=<:NUM:>-<:NUM:>-<:NUM:> trace={TraceID:<:SEQ:> <:*:>,DumpDayOrdersV2 success <:*:> <:*:> trace={TraceID:<:SEQ:> <:*:>,@DumpDealerOrders end <:*:> count=<:NUM:> trace={TraceID:<:SEQ:> <:*:>,DumpDealerOrders begin <:*:> <:NUM:>-<:NUM:>-<:NUM:> <:NUM:>-<:NUM:>-<:NUM:> trace={TraceID:<:SEQ:> <:*:>,@[DumpDayOrders] <:*:> trace={TraceID:<:SEQ:> <:*:>,FileSize Size=<:NUM:> <:*:> <:*:> day[<:NUM:>-<:NUM:>-<:NUM:> <:NUM:>-<:NUM:>-<:NUM:>) trace={TraceID:<:SEQ:> <:*:>,prometheus push <:*:>,timestamp,unknown
768,768,770,2084,973,973,1289,1289,1289,1289,4,2023-12-10 02:32:00,1
0,0,0,2099,987,987,1308,1308,1308,1308,4,2023-12-10 02:34:00,0
0,0,0,2089,982,982,1315,1316,1316,1315,4,2023-12-10 02:36:00,0
0,0,0,1986,974,974,1344,1343,1343,1344,4,2023-12-10 02:38:00,0
0,0,0,1944,956,956,1193,1193,1194,1075,4,2023-12-10 02:40:00,141
0,0,0,1942,944,944,1213,1213,1212,1213,4,2023-12-10 02:42:00,0
0,0,0,2046,988,988,1275,1275,1275,1275,4,2023-12-10 02:44:00,0
0,0,0,2020,990,990,1272,1272,1272,1272,4,2023-12-10 02:46:00,0
0,0,0,2000,980,980,1192,1192,1192,1192,4,2023-12-10 02:48:00,0
0,0,0,1998,979,979,1229,1230,1230,1229,4,2023-12-10 02:50:00,0
0,0,0,1926,947,947,1300,1300,1300,1300,4,2023-12-10 02:52:00,0
0,0,0,2018,996,996,1290,1290,1290,1290,4,2023-12-10 02:54:00,0
0,0,0,2042,995,995,1307,1306,1306,1307,4,2023-12-10 02:56:00,0
0,0,0,1964,963,963,1235,1235,1235,1235,4,2023-12-10 02:58:00,0
0,0,0,1980,966,966,1291,1291,1291,1291,4,2023-12-10 03:00:00,0
0,0,0,1982,986,986,1285,1285,1285,1285,4,2023-12-10 03:02:00,5
0,0,0,1976,981,981,1302,1302,1302,1302,4,2023-12-10 03:04:00,0
0,0,0,1958,977,977,1256,1257,1257,1256,4,2023-12-10 03:06:00,0
0,0,0,1952,966,966,1325,1324,1324,1325,4,2023-12-10 03:08:00,0
0,0,0,2022,1004,1004,1265,1265,1265,1265,4,2023-12-10 03:10:00,0
0,0,0,1982,986,986,1281,1281,1281,1281,4,2023-12-10 03:12:00,0
0,0,0,1994,989,989,1308,1308,1308,1308,4,2023-12-10 03:14:00,0
0,0,0,2056,1021,1021,1300,1300,1300,1300,4,2023-12-10 03:16:00,0
0,0,0,2006,999,999,1306,1306,1306,1306,4,2023-12-10 03:18:00,0
0,0,0,2021,1008,1008,1336,1336,1336,1336,4,2023-12-10 03:20:00,0
0,0,0,2011,1003,1003,1312,1312,1312,1312,4,2023-12-10 03:22:00,0
0,0,0,2018,1007,1007,1339,1339,1339,1339,4,2023-12-10 03:24:00,0
0,0,0,2014,1004,1004,1316,1316,1316,1316,4,2023-12-10 03:26:00,0
0,0,0,2026,1012,1012,1337,1337,1337,1337,4,2023-12-10 03:28:00,0
0,0,0,2010,1004,1004,1308,1308,1308,1308,4,2023-12-10 03:30:00,0
0,0,0,2038,1018,1018,1330,1330,1330,1330,4,2023-12-10 03:32:00,0
0,0,0,330,167,167,1343,1343,1343,1343,4,2023-12-10 03:34:00,1
0,0,0,0,0,0,1367,1368,1368,1367,4,2023-12-10 03:36:00,0
0,0,0,0,0,0,339,338,340,339,4,2023-12-10 03:38:00,1
0,0,0,0,0,0,0,0,0,0,4,2023-12-10 03:40:00,0
0,0,0,0,0,0,0,0,0,0,4,2023-12-10 03:42:00,0
0,0,0,0,0,0,0,0,0,0,4,2023-12-10 03:44:00,0
0,0,0,0,0,0,0,0,0,0,4,2023-12-10 03:46:00,0
0,0,0,0,0,0,0,0,0,0,4,2023-12-10 03:48:00,0
0,0,0,0,0,0,0,0,0,0,4,2023-12-10 03:50:00,0
0,0,0,0,0,0,0,0,0,0,4,2023-12-10 03:52:00,0
0,0,0,0,0,0,0,0,0,0,4,2023-12-10 03:54:00,0
0,0,0,0,0,0,0,0,0,0,4,2023-12-10 03:56:00,0
0,0,0,0,0,0,0,0,0,0,4,2023-12-10 03:58:00,0
0,0,0,0,0,0,0,0,0,0,4,2023-12-10 04:00:00,0
0,0,0,0,0,0,0,0,0,0,4,2023-12-10 04:02:00,0
0,0,0,0,0,0,0,0,0,0,4,2023-12-10 04:04:00,0
0,0,0,0,0,0,0,0,0,0,4,2023-12-10 04:06:00,0
0,0,0,0,0,0,0,0,0,0,4,2023-12-10 04:08:00,0
0,0,0,0,0,0,0,0,0,0,4,2023-12-10 04:10:00,0
0,0,0,0,0,0,0,0,0,0,4,2023-12-10 04:12:00,0
0,0,0,0,0,0,0,0,0,0,4,2023-12-10 04:14:00,0
0,0,0,0,0,0,0,0,0,0,4,2023-12-10 04:16:00,0
0,0,0,0,0,0,0,0,0,0,4,2023-12-10 04:18:00,0
0,0,0,0,0,0,0,0,0,0,4,2023-12-10 04:20:00,0
0,0,0,0,0,0,0,0,0,0,4,2023-12-10 04:22:00,0
0,0,0,0,0,0,0,0,0,0,4,2023-12-10 04:24:00,0
0,0,0,0,0,0,0,0,0,0,4,2023-12-10 04:26:00,0
0,0,0,0,0,0,0,0,0,0,4,2023-12-10 04:28:00,0
0,0,0,0,0,0,0,0,0,0,4,2023-12-10 04:30:00,0
0,0,0,0,0,0,0,0,0,0,4,2023-12-10 04:32:00,0
0,0,0,0,0,0,0,0,0,0,4,2023-12-10 04:34:00,0
0,0,0,0,0,0,0,0,0,0,4,2023-12-10 04:36:00,0
0,0,0,0,0,0,0,0,0,0,4,2023-12-10 04:38:00,0
0,0,0,0,0,0,0,0,0,0,4,2023-12-10 04:40:00,0
0,0,0,0,0,0,0,0,0,0,4,2023-12-10 04:42:00,0
0,0,0,0,0,0,0,0,0,0,4,2023-12-10 04:44:00,0
0,0,0,0,0,0,0,0,0,0,4,2023-12-10 04:46:00,0
0,0,0,0,0,0,0,0,0,0,4,2023-12-10 04:48:00,0
0,0,0,0,0,0,0,0,0,0,4,2023-12-10 04:50:00,0
0,0,0,0,0,0,0,0,0,0,4,2023-12-10 04:52:00,0
0,0,0,0,0,0,0,0,0,0,4,2023-12-10 04:54:00,0
0,0,0,0,0,0,0,0,0,0,4,2023-12-10 04:56:00,0
0,0,0,0,0,0,0,0,0,0,4,2023-12-10 04:58:00,0
0,0,0,0,0,0,0,0,0,0,4,2023-12-10 05:00:00,0
0,0,0,0,0,0,0,0,0,0,4,2023-12-10 05:02:00,21
0,0,0,0,0,0,0,0,0,0,4,2023-12-10 05:04:00,0
0,0,0,0,0,0,0,0,0,0,4,2023-12-10 05:06:00,0
0,0,0,0,0,0,0,0,0,0,4,2023-12-10 05:08:00,0
0,0,0,0,0,0,0,0,0,0,4,2023-12-10 05:10:00,0
0,0,0,0,0,0,0,0,0,0,4,2023-12-10 05:12:00,0
0,0,0,0,0,0,0,0,0,0,4,2023-12-10 05:14:00,57
0,0,0,0,0,0,0,0,0,0,4,2023-12-10 05:16:00,0
0,0,0,0,0,0,0,0,0,0,4,2023-12-10 05:18:00,0
0,0,0,0,0,0,0,0,0,0,4,2023-12-10 05:20:00,0
0,0,0,0,0,0,0,0,0,0,4,2023-12-10 05:22:00,0
0,0,0,0,0,0,0,0,0,0,4,2023-12-10 05:24:00,0
0,0,0,0,0,0,0,0,0,0,4,2023-12-10 05:26:00,0
0,0,0,0,0,0,0,0,0,0,4,2023-12-10 05:28:00,0
0,0,0,0,0,0,0,0,0,0,4,2023-12-10 05:30:00,0
0,0,0,0,0,0,0,0,0,0,4,2023-12-10 05:32:00,0
0,0,0,0,0,0,0,0,0,0,4,2023-12-10 05:34:00,0
0,0,0,0,0,0,0,0,0,0,4,2023-12-10 05:36:00,0
0,0,0,0,0,0,0,0,0,0,4,2023-12-10 05:38:00,0
0,0,0,0,0,0,0,0,0,0,4,2023-12-10 05:40:00,0
0,0,0,0,0,0,0,0,0,0,4,2023-12-10 05:42:00,0
0,0,0,0,0,0,0,0,0,0,4,2023-12-10 05:44:00,0
0,0,0,0,0,0,0,0,0,0,4,2023-12-10 05:46:00,0
0,0,0,0,0,0,0,0,0,0,4,2023-12-10 05:48:00,0
0,0,0,0,0,0,0,0,0,0,4,2023-12-10 05:50:00,0
0,0,0,0,0,0,0,0,0,0,4,2023-12-10 05:52:00,0
0,0,0,0,0,0,0,0,0,0,4,2023-12-10 05:54:00,0
0,0,0,0,0,0,0,0,0,0,4,2023-12-10 05:56:00,0
0,0,0,0,0,0,0,0,0,0,4,2023-12-10 05:58:00,0
0,0,0,0,0,0,0,0,0,0,4,2023-12-10 06:00:00,0
0,0,0,0,0,0,0,0,0,0,4,2023-12-10 06:02:00,1
0,0,0,0,0,0,0,0,0,0,4,2023-12-10 06:04:00,0
0,0,0,0,0,0,0,0,0,0,4,2023-12-10 06:06:00,0
0,0,0,0,0,0,0,0,0,0,4,2023-12-10 06:08:00,0
0,0,0,0,0,0,0,0,0,0,4,2023-12-10 06:10:00,0
0,0,0,0,0,0,0,0,0,0,4,2023-12-10 06:12:00,0
0,0,0,0,0,0,0,0,0,0,4,2023-12-10 06:14:00,0
0,0,0,0,0,0,0,0,0,0,4,2023-12-10 06:16:00,0
0,0,0,0,0,0,0,0,0,0,4,2023-12-10 06:18:00,0
0,0,0,0,0,0,0,0,0,0,4,2023-12-10 06:20:00,0
0,0,0,0,0,0,0,0,0,0,4,2023-12-10 06:22:00,0
0,0,0,0,0,0,0,0,0,0,4,2023-12-10 06:24:00,0
0,0,0,0,0,0,0,0,0,0,4,2023-12-10 06:26:00,0
0,0,0,0,0,0,0,0,0,0,4,2023-12-10 06:28:00,0
0,0,0,0,0,0,0,0,0,0,4,2023-12-10 06:30:00,0
0,0,0,0,0,0,0,0,0,0,4,2023-12-10 06:32:00,0
0,0,0,0,0,0,0,0,0,0,4,2023-12-10 06:34:00,0
0,0,0,0,0,0,0,0,0,0,4,2023-12-10 06:36:00,0
0,0,0,0,0,0,0,0,0,0,4,2023-12-10 06:38:00,0
0,0,0,0,0,0,0,0,0,0,4,2023-12-10 06:40:00,0
0,0,0,0,0,0,0,0,0,0,4,2023-12-10 06:42:00,0
0,0,0,0,0,0,0,0,0,0,4,2023-12-10 06:44:00,0
0,0,0,0,0,0,0,0,0,0,4,2023-12-10 06:46:00,0
0,0,0,0,0,0,0,0,0,0,4,2023-12-10 06:48:00,0
0,0,0,0,0,0,0,0,0,0,4,2023-12-10 06:50:00,0
0,0,0,0,0,0,0,0,0,0,4,2023-12-10 06:52:00,0
0,0,0,0,0,0,0,0,0,0,4,2023-12-10 06:54:00,0
0,0,0,0,0,0,0,0,0,0,4,2023-12-10 06:56:00,0
0,0,0,0,0,0,0,0,0,0,4,2023-12-10 06:58:00,0
0,0,0,0,0,0,0,0,0,0,4,2023-12-10 07:00:00,0
0,0,0,0,0,0,0,0,0,0,4,2023-12-10 07:02:00,0
0,0,0,0,0,0,0,0,0,0,4,2023-12-10 07:04:00,0
0,0,0,0,0,0,0,0,0,0,4,2023-12-10 07:06:00,0
0,0,0,0,0,0,0,0,0,0,4,2023-12-10 07:08:00,0
0,0,0,0,0,0,0,0,0,0,4,2023-12-10 07:10:00,0
0,0,0,0,0,0,0,0,0,0,4,2023-12-10 07:12:00,0
0,0,0,0,0,0,0,0,0,0,4,2023-12-10 07:14:00,0
0,0,0,0,0,0,0,0,0,0,4,2023-12-10 07:16:00,0
0,0,0,0,0,0,0,0,0,0,4,2023-12-10 07:18:00,0
0,0,0,0,0,0,0,0,0,0,4,2023-12-10 07:20:00,0
0,0,0,0,0,0,0,0,0,0,4,2023-12-10 07:22:00,0
0,0,0,0,0,0,0,0,0,0,4,2023-12-10 07:24:00,0
0,0,0,0,0,0,0,0,0,0,4,2023-12-10 07:26:00,0
0,0,0,0,0,0,0,0,0,0,4,2023-12-10 07:28:00,0
0,0,0,0,0,0,0,0,0,0,4,2023-12-10 07:30:00,0
0,0,0,0,0,0,0,0,0,0,4,2023-12-10 07:32:00,0
0,0,0,0,0,0,0,0,0,0,4,2023-12-10 07:34:00,0
0,0,0,0,0,0,0,0,0,0,4,2023-12-10 07:36:00,0
0,0,0,0,0,0,0,0,0,0,4,2023-12-10 07:38:00,0
0,0,0,0,0,0,0,0,0,0,4,2023-12-10 07:40:00,0
0,0,0,0,0,0,0,0,0,0,4,2023-12-10 07:42:00,0
0,0,0,0,0,0,0,0,0,0,4,2023-12-10 07:44:00,0
0,0,0,0,0,0,0,0,0,0,4,2023-12-10 07:46:00,0
0,0,0,0,0,0,0,0,0,0,4,2023-12-10 07:48:00,0
0,0,0,0,0,0,0,0,0,0,4,2023-12-10 07:50:00,0
0,0,0,0,0,0,0,0,0,0,4,2023-12-10 07:52:00,0
0,0,0,0,0,0,0,0,0,0,4,2023-12-10 07:54:00,0
0,0,0,0,0,0,0,0,0,0,4,2023-12-10 07:56:00,0
0,0,0,0,0,0,0,0,0,0,4,2023-12-10 07:58:00,0
0,0,0,0,0,0,0,0,0,0,4,2023-12-10 08:00:00,0
0,0,0,0,0,0,0,0,0,0,4,2023-12-10 08:02:00,0
0,0,0,0,0,0,0,0,0,0,4,2023-12-10 08:04:00,0
0,0,0,0,0,0,0,0,0,0,4,2023-12-10 08:06:00,0
0,0,0,0,0,0,0,0,0,0,4,2023-12-10 08:08:00,0
0,0,0,0,0,0,0,0,0,0,4,2023-12-10 08:10:00,0
0,0,0,0,0,0,0,0,0,0,4,2023-12-10 08:12:00,0
0,0,0,0,0,0,0,0,0,0,4,2023-12-10 08:14:00,0
0,0,0,0,0,0,0,0,0,0,4,2023-12-10 08:16:00,0
0,0,0,0,0,0,0,0,0,0,4,2023-12-10 08:18:00,0
0,0,0,0,0,0,0,0,0,0,4,2023-12-10 08:20:00,0
0,0,0,0,0,0,0,0,0,0,4,2023-12-10 08:22:00,0
0,0,0,0,0,0,0,0,0,0,4,2023-12-10 08:24:00,0
0,0,0,0,0,0,0,0,0,0,4,2023-12-10 08:26:00,0
0,0,0,0,0,0,0,0,0,0,4,2023-12-10 08:28:00,0
0,0,0,0,0,0,0,0,0,0,4,2023-12-10 08:30:00,0
0,0,0,0,0,0,0,0,0,0,4,2023-12-10 08:32:00,0
0,0,0,0,0,0,0,0,0,0,4,2023-12-10 08:34:00,0
0,0,0,0,0,0,0,0,0,0,4,2023-12-10 08:36:00,0
0,0,0,0,0,0,0,0,0,0,4,2023-12-10 08:38:00,0
0,0,0,0,0,0,0,0,0,0,4,2023-12-10 08:40:00,0
938,937,936,0,0,0,0,0,0,0,4,2023-12-10 08:42:00,18
1080,1081,1080,0,0,0,0,0,0,0,4,2023-12-10 08:44:00,0
1230,1230,1230,0,0,0,0,0,0,0,4,2023-12-10 08:46:00,0
1305,1305,1305,0,0,0,0,0,0,0,4,2023-12-10 08:48:00,0
1214,1214,1214,0,0,0,0,0,0,0,4,2023-12-10 08:50:00,0
1280,1280,1280,0,0,0,0,0,0,0,4,2023-12-10 08:52:00,0
1338,1338,1338,0,0,0,0,0,0,0,4,2023-12-10 08:54:00,0
1209,1209,1209,0,0,0,0,0,0,0,4,2023-12-10 08:56:00,0
1337,1336,1337,0,0,0,0,0,0,0,4,2023-12-10 08:58:00,0
999,999,999,0,0,0,0,0,0,0,4,2023-12-10 09:00:00,0
1297,1296,1297,1376,756,639,0,0,0,0,4,2023-12-10 09:02:00,465
1362,1364,1362,1898,928,928,0,0,0,0,4,2023-12-10 09:04:00,0
1334,1334,1334,2032,979,979,0,0,0,0,4,2023-12-10 09:06:00,0
1268,1268,1268,2070,986,986,0,0,0,0,4,2023-12-10 09:08:00,0
1521,1521,1521,1977,954,954,0,0,0,0,4,2023-12-10 09:10:00,0
1276,1274,1276,1969,954,954,0,0,0,0,4,2023-12-10 09:12:00,0
1270,1272,1270,2020,933,933,0,0,0,0,4,2023-12-10 09:14:00,0
1455,1454,1455,2078,974,974,0,0,0,0,4,2023-12-10 09:16:00,0
1390,1390,1390,2082,978,978,0,0,0,0,4,2023-12-10 09:18:00,0
1422,1423,1422,2084,985,985,0,0,0,0,4,2023-12-10 09:20:00,0
1480,1480,1480,2008,975,975,0,0,0,0,4,2023-12-10 09:22:00,0
1469,1469,1469,1960,963,963,0,0,0,0,4,2023-12-10 09:24:00,0
1490,1489,1490,1964,956,956,0,0,0,0,4,2023-12-10 09:26:00,0
1468,1469,1468,2026,986,986,0,0,0,0,4,2023-12-10 09:28:00,0
1524,1524,1524,2034,988,988,0,0,0,0,4,2023-12-10 09:30:00,0
1548,1548,1548,1998,978,978,0,0,0,0,4,2023-12-10 09:32:00,0
1563,1563,1563,2034,999,999,0,0,0,0,4,2023-12-10 09:34:00,0
1518,1518,1518,1948,955,955,0,0,0,0,4,2023-12-10 09:36:00,17
992,991,992,2070,1020,1020,0,0,0,0,4,2023-12-10 09:38:00,0
1152,1151,1152,2022,990,990,0,0,0,0,4,2023-12-10 09:40:00,0
1398,1400,1398,1930,948,948,0,0,0,0,4,2023-12-10 09:42:00,0
1217,1217,1217,1946,946,946,0,0,0,0,4,2023-12-10 09:44:00,0
1235,1233,1235,1968,975,975,0,0,0,0,4,2023-12-10 09:46:00,0
1284,1285,1284,1964,979,979,0,0,0,0,4,2023-12-10 09:48:00,0
1286,1286,1286,1950,969,969,0,0,0,0,4,2023-12-10 09:50:00,0
1195,1196,1195,1968,976,976,0,0,0,0,4,2023-12-10 09:52:00,0
1135,1134,1135,2006,997,997,0,0,0,0,4,2023-12-10 09:54:00,0
1119,1120,1119,1928,957,957,0,0,0,0,4,2023-12-10 09:56:00,0
1302,1302,1302,2002,991,991,0,0,0,0,4,2023-12-10 09:58:00,0
1366,1365,1366,2081,1035,1035,0,0,0,0,4,2023-12-10 10:00:00,0
1382,1383,1382,2019,1007,1007,0,0,0,0,4,2023-12-10 10:02:00,1
1315,1315,1315,1972,982,982,0,0,0,0,4,2023-12-10 10:04:00,0
1526,1526,1526,2022,1013,1013,0,0,0,0,4,2023-12-10 10:06:00,0
1196,1195,1196,2000,996,996,0,0,0,0,4,2023-12-10 10:08:00,0
1423,1424,1423,2064,1028,1028,0,0,0,0,4,2023-12-10 10:10:00,0
1472,1472,1472,2044,1021,1021,0,0,0,0,4,2023-12-10 10:12:00,0
1394,1394,1394,2054,1025,1025,0,0,0,0,4,2023-12-10 10:14:00,0
1461,1461,1461,2096,1047,1047,0,0,0,0,4,2023-12-10 10:16:00,0
1509,1509,1509,1670,899,781,0,0,0,0,4,2023-12-10 10:18:00,463
1524,1524,1524,1928,950,950,0,0,0,0,4,2023-12-10 10:20:00,0
1434,1434,1434,2056,993,993,0,0,0,0,4,2023-12-10 10:22:00,0
1535,1535,1535,2080,993,993,0,0,0,0,4,2023-12-10 10:24:00,0
1546,1546,1546,2030,980,980,0,0,0,0,4,2023-12-10 10:26:00,0
1557,1557,1557,2008,971,971,0,0,0,0,4,2023-12-10 10:28:00,0
1583,1583,1583,2071,958,958,0,0,0,0,4,2023-12-10 10:30:00,0
701,701,703,2061,971,971,0,0,0,0,4,2023-12-10 10:32:00,1
0,0,0,2106,988,988,0,0,0,0,4,2023-12-10 10:34:00,0
0,0,0,2112,995,995,0,0,0,0,4,2023-12-10 10:36:00,0
0,0,0,2044,993,993,0,0,0,0,4,2023-12-10 10:38:00,0
0,0,0,1978,973,973,0,0,0,0,4,2023-12-10 10:40:00,0
0,0,0,2016,980,980,1073,1074,1072,955,4,2023-12-10 10:42:00,140
0,0,0,2116,1021,1021,1311,1310,1310,1311,4,2023-12-10 10:44:00,0
0,0,0,2004,985,985,1317,1318,1318,1317,4,2023-12-10 10:46:00,0
0,0,0,2046,998,998,1264,1263,1265,1264,4,2023-12-10 10:48:00,0
0,0,0,2072,1018,1018,1256,1256,1254,1256,4,2023-12-10 10:50:00,0
0,0,0,1970,968,968,1282,1284,1284,1282,4,2023-12-10 10:52:00,0
0,0,0,2101,1037,1037,1334,1332,1332,1334,4,2023-12-10 10:54:00,0
0,0,0,2109,1028,1028,1356,1356,1356,1356,4,2023-12-10 10:56:00,0
0,0,0,2004,981,981,1303,1303,1303,1303,4,2023-12-10 10:58:00,0
0,0,0,2048,1003,1003,1277,1277,1277,1277,4,2023-12-10 11:00:00,0
0,0,0,2018,1002,1002,1325,1326,1326,1325,4,2023-12-10 11:02:00,0
0,0,0,2046,1017,1017,1343,1343,1343,1343,4,2023-12-10 11:04:00,0
0,0,0,2020,1006,1006,1300,1300,1300,1300,4,2023-12-10 11:06:00,0
0,0,0,2036,1006,1006,1337,1336,1336,1337,4,2023-12-10 11:08:00,0
0,0,0,2042,1019,1019,1362,1362,1362,1362,4,2023-12-10 11:10:00,0
0,0,0,2043,1017,1017,1295,1296,1296,1295,4,2023-12-10 11:12:00,0
0,0,0,2045,1013,1013,1342,1341,1341,1342,4,2023-12-10 11:14:00,0
0,0,0,2104,1045,1045,1343,1343,1343,1343,4,2023-12-10 11:16:00,0
0,0,0,2014,1003,1003,1329,1329,1329,1329,4,2023-12-10 11:18:00,0
0,0,0,2102,1049,1049,1386,1386,1386,1386,4,2023-12-10 11:20:00,0
0,0,0,2068,1031,1031,1362,1362,1362,1362,4,2023-12-10 11:22:00,0
0,0,0,2076,1037,1037,1363,1364,1364,1363,4,2023-12-10 11:24:00,0
0,0,0,2046,1020,1020,1352,1351,1351,1352,4,2023-12-10 11:26:00,0
0,0,0,2070,1034,1034,1368,1368,1368,1368,4,2023-12-10 11:28:00,0
0,0,0,2108,1052,1052,1366,1367,1367,1366,4,2023-12-10 11:30:00,0
0,0,0,1316,660,660,1378,1378,1378,1378,4,2023-12-10 11:32:00,1
0,0,0,0,0,0,1374,1373,1373,1374,4,2023-12-10 11:34:00,0
0,0,0,0,0,0,1401,1402,1402,1401,4,2023-12-10 11:36:00,0
0,0,0,0,0,0,1199,1198,1198,1081,4,2023-12-10 11:38:00,142
0,0,0,0,0,0,1254,1255,1255,1254,4,2023-12-10 11:40:00,0
0,0,0,0,0,0,1312,1311,1311,1312,4,2023-12-10 11:42:00,0
0,0,0,0,0,0,1299,1299,1299,1299,4,2023-12-10 11:44:00,0
0,0,0,0,0,0,1224,1224,1224,1224,4,2023-12-10 11:46:00,0
0,0,0,0,0,0,1257,1258,1258,1257,4,2023-12-10 11:48:00,0
0,0,0,0,0,0,1345,1344,1344,1345,4,2023-12-10 11:50:00,0
0,0,0,0,0,0,1355,1355,1355,1355,4,2023-12-10 11:52:00,0
0,0,0,0,0,0,1332,1332,1332,1332,4,2023-12-10 11:54:00,0
0,0,0,0,0,0,1278,1278,1278,1278,4,2023-12-10 11:56:00,0
0,0,0,0,0,0,1333,1334,1334,1333,4,2023-12-10 11:58:00,0
0,0,0,0,0,0,1314,1313,1313,1314,4,2023-12-10 12:00:00,0
0,0,0,0,0,0,1327,1328,1328,1327,4,2023-12-10 12:02:00,0
0,0,0,0,0,0,1271,1270,1270,1271,4,2023-12-10 12:04:00,0
0,0,0,0,0,0,1342,1342,1342,1342,4,2023-12-10 12:06:00,0
0,0,0,0,0,0,1287,1287,1287,1287,4,2023-12-10 12:08:00,0
0,0,0,0,0,0,1328,1328,1329,1328,4,2023-12-10 12:10:00,0
0,0,0,0,0,0,1353,1354,1353,1353,4,2023-12-10 12:12:00,0
0,0,0,0,0,0,1349,1349,1349,1349,4,2023-12-10 12:14:00,0
0,0,0,0,0,0,1324,1323,1323,1324,4,2023-12-10 12:16:00,0
0,0,0,0,0,0,1341,1341,1341,1341,4,2023-12-10 12:18:00,0
0,0,0,0,0,0,1364,1364,1364,1364,4,2023-12-10 12:20:00,0
0,0,0,0,0,0,1370,1370,1370,1370,4,2023-12-10 12:22:00,0
0,0,0,0,0,0,1347,1349,1349,1347,4,2023-12-10 12:24:00,0
0,0,0,0,0,0,1375,1373,1373,1375,4,2023-12-10 12:26:00,0
0,0,0,0,0,0,1372,1372,1372,1372,4,2023-12-10 12:28:00,0
0,0,0,0,0,0,1391,1392,1392,1391,4,2023-12-10 12:30:00,0
0,0,0,0,0,0,1386,1385,1385,1386,4,2023-12-10 12:32:00,0
0,0,0,0,0,0,696,696,698,696,4,2023-12-10 12:34:00,1
0,0,0,0,0,0,0,0,0,0,4,2023-12-10 12:36:00,0
0,0,0,0,0,0,0,0,0,0,4,2023-12-10 12:38:00,0
0,0,0,0,0,0,0,0,0,0,4,2023-12-10 12:40:00,0
0,0,0,0,0,0,0,0,0,0,4,2023-12-10 12:42:00,0
0,0,0,0,0,0,0,0,0,0,4,2023-12-10 12:44:00,0
0,0,0,0,0,0,0,0,0,0,4,2023-12-10 12:46:00,0
0,0,0,0,0,0,0,0,0,0,4,2023-12-10 12:48:00,0
0,0,0,0,0,0,0,0,0,0,4,2023-12-10 12:50:00,0
0,0,0,0,0,0,0,0,0,0,4,2023-12-10 12:52:00,0
0,0,0,0,0,0,0,0,0,0,4,2023-12-10 12:54:00,0
0,0,0,0,0,0,0,0,0,0,4,2023-12-10 12:56:00,0
0,0,0,0,0,0,0,0,0,0,4,2023-12-10 12:58:00,0
0,0,0,0,0,0,0,0,0,0,4,2023-12-10 13:00:00,0
0,0,0,0,0,0,0,0,0,0,4,2023-12-10 13:02:00,84
0,0,0,0,0,0,0,0,0,0,4,2023-12-10 13:04:00,0
0,0,0,0,0,0,0,0,0,0,4,2023-12-10 13:06:00,0
0,0,0,0,0,0,0,0,0,0,4,2023-12-10 13:08:00,0
0,0,0,0,0,0,0,0,0,0,4,2023-12-10 13:10:00,0
0,0,0,0,0,0,0,0,0,0,4,2023-12-10 13:12:00,0
0,0,0,0,0,0,0,0,0,0,4,2023-12-10 13:14:00,0
0,0,0,0,0,0,0,0,0,0,4,2023-12-10 13:16:00,0
0,0,0,0,0,0,0,0,0,0,4,2023-12-10 13:18:00,0
0,0,0,0,0,0,0,0,0,0,4,2023-12-10 13:20:00,0
0,0,0,0,0,0,0,0,0,0,4,2023-12-10 13:22:00,0
0,0,0,0,0,0,0,0,0,0,4,2023-12-10 13:24:00,0
0,0,0,0,0,0,0,0,0,0,4,2023-12-10 13:26:00,0
0,0,0,0,0,0,0,0,0,0,4,2023-12-10 13:28:00,0
0,0,0,0,0,0,0,0,0,0,4,2023-12-10 13:30:00,0
0,0,0,0,0,0,0,0,0,0,4,2023-12-10 13:32:00,0
0,0,0,0,0,0,0,0,0,0,4,2023-12-10 13:34:00,0
0,0,0,0,0,0,0,0,0,0,4,2023-12-10 13:36:00,0
0,0,0,0,0,0,0,0,0,0,4,2023-12-10 13:38:00,0
0,0,0,0,0,0,0,0,0,0,4,2023-12-10 13:40:00,0
0,0,0,0,0,0,0,0,0,0,4,2023-12-10 13:42:00,0
0,0,0,0,0,0,0,0,0,0,4,2023-12-10 13:44:00,0
0,0,0,0,0,0,0,0,0,0,4,2023-12-10 13:46:00,0
0,0,0,0,0,0,0,0,0,0,4,2023-12-10 13:48:00,0
0,0,0,0,0,0,0,0,0,0,4,2023-12-10 13:50:00,0
0,0,0,0,0,0,0,0,0,0,4,2023-12-10 13:52:00,0
0,0,0,0,0,0,0,0,0,0,4,2023-12-10 13:54:00,0
