timestamp,"1-avg(irate(node_cpu_seconds_total{hostname=~""bj1-rd-geass-prod-04"", mode=~""idle""}[2m])) by (mode, hostname)","node_load1{hostname=~""bj1-rd-geass-prod-04""}","node_load5{hostname=~""bj1-rd-geass-prod-04""}","node_load15{hostname=~""bj1-rd-geass-prod-04""}","(1-(node_memory_MemAvailable_bytes{hostname=~""bj1-rd-geass-prod-04""}/node_memory_MemTotal_bytes{hostname=~""bj1-rd-geass-prod-04""}))*100","1-(node_filesystem_free_bytes{hostname=~""bj1-rd-geass-prod-04"",fstype=~""ext4|xfs"",mountpoint=""/""} / node_filesystem_size_bytes{hostname=~""bj1-rd-geass-prod-04"",fstype=~""ext4|xfs"",mountpoint=""/""})","1-(node_filesystem_free_bytes{hostname=~""bj1-rd-geass-prod-04"",fstype=~""ext4|xfs"",mountpoint=""/data""} / node_filesystem_size_bytes{hostname=~""bj1-rd-geass-prod-04"",fstype=~""ext4|xfs"",mountpoint=""/data""})","irate(node_disk_reads_completed_total{hostname=~""bj1-rd-geass-prod-04""}[2m])","irate(node_disk_writes_completed_total{hostname=~""bj1-rd-geass-prod-04""}[2m])","irate(node_disk_read_time_seconds_total{hostname=~""bj1-rd-geass-prod-04""}[2m])","irate(node_disk_write_time_seconds_total{hostname=~""bj1-rd-geass-prod-04""}[2m])","irate(node_disk_read_bytes_total{hostname=~""bj1-rd-geass-prod-04""}[2m])","irate(node_disk_written_bytes_total{hostname=~""bj1-rd-geass-prod-04""}[2m])","node_netstat_Tcp_CurrEstab{hostname=~""bj1-rd-geass-prod-04""}","node_sockstat_TCP_tw{hostname=~""bj1-rd-geass-prod-04""}","irate(node_netstat_Tcp_ActiveOpens{hostname=~""bj1-rd-geass-prod-04""}[2m])","irate(node_netstat_Tcp_PassiveOpens{hostname=~""bj1-rd-geass-prod-04""}[2m])","node_sockstat_TCP_alloc{hostname=~""bj1-rd-geass-prod-04""}","node_sockstat_TCP_inuse{hostname=~""bj1-rd-geass-prod-04""}","probe_duration_seconds{hostname=~""bj1-rd-geass-prod-04""}","irate(node_network_receive_bytes_total{hostname=~""bj1-rd-geass-prod-04"",device!~""tap.*|veth.*|br.*|docker.*|virbr*|lo*""}[5m])*8","irate(node_network_transmit_bytes_total{hostname=~""bj1-rd-geass-prod-04"",device!~""tap.*|veth.*|br.*|docker.*|virbr*|lo*""}[5m])*8","1-avg(irate(node_cpu_seconds_total{hostname=~""bj2-rd-geass-prod-03"", mode=~""idle""}[2m])) by (mode, hostname)","node_load1{hostname=~""bj2-rd-geass-prod-03""}","node_load5{hostname=~""bj2-rd-geass-prod-03""}","node_load15{hostname=~""bj2-rd-geass-prod-03""}","(1-(node_memory_MemAvailable_bytes{hostname=~""bj2-rd-geass-prod-03""}/node_memory_MemTotal_bytes{hostname=~""bj2-rd-geass-prod-03""}))*100","1-(node_filesystem_free_bytes{hostname=~""bj2-rd-geass-prod-03"",fstype=~""ext4|xfs"",mountpoint=""/""} / node_filesystem_size_bytes{hostname=~""bj2-rd-geass-prod-03"",fstype=~""ext4|xfs"",mountpoint=""/""})","1-(node_filesystem_free_bytes{hostname=~""bj2-rd-geass-prod-03"",fstype=~""ext4|xfs"",mountpoint=""/data""} / node_filesystem_size_bytes{hostname=~""bj2-rd-geass-prod-03"",fstype=~""ext4|xfs"",mountpoint=""/data""})","irate(node_disk_reads_completed_total{hostname=~""bj2-rd-geass-prod-03""}[2m])","irate(node_disk_writes_completed_total{hostname=~""bj2-rd-geass-prod-03""}[2m])","irate(node_disk_read_time_seconds_total{hostname=~""bj2-rd-geass-prod-03""}[2m])","irate(node_disk_write_time_seconds_total{hostname=~""bj2-rd-geass-prod-03""}[2m])","irate(node_disk_read_bytes_total{hostname=~""bj2-rd-geass-prod-03""}[2m])","irate(node_disk_written_bytes_total{hostname=~""bj2-rd-geass-prod-03""}[2m])","node_netstat_Tcp_CurrEstab{hostname=~""bj2-rd-geass-prod-03""}","node_sockstat_TCP_tw{hostname=~""bj2-rd-geass-prod-03""}","irate(node_netstat_Tcp_ActiveOpens{hostname=~""bj2-rd-geass-prod-03""}[2m])","irate(node_netstat_Tcp_PassiveOpens{hostname=~""bj2-rd-geass-prod-03""}[2m])","node_sockstat_TCP_alloc{hostname=~""bj2-rd-geass-prod-03""}"
1710185100,0.1739999999602636,0.74,0.58,0.58,38.695863037249,0.2254933426540583,0.432787221294617,0.0666666666666666,10.866666666666667,0.0,0.0324666666643073,273.06666666666666,293819.73333333334,901,1314,12.066666666666666,0.3333333333333333,926,849,0.000814206,72130058.66666667,17332496.0,0.0334999999652306,0.21,0.18,0.12,23.70968594724268,0.4782328931908682,0.174875370283996,0.0,1.933333333333333,0.0,0.0019333333320294,0.0,25941.33333333333,1276,1168,10.933333333333334,19.8,1312
1710185220,0.1813333332538604,0.37,0.52,0.57,38.87227595135359,0.2254960642228016,0.4329204335982176,0.0,1.4666666666666666,0.0,0.0018666666777183,0.0,184593.06666666668,894,1288,12.133333333333333,0.3333333333333333,920,843,0.000830581,92527532.26666668,18274064.0,0.0325833335518835,0.05,0.13,0.12,24.02446416999992,0.4782582620995114,0.1748931944654637,0.0,0.6,0.0,0.0005333333315017,0.0,21299.2,1279,1437,11.0,19.8,1315
1710185340,0.1578333330651123,0.54,0.5,0.55,39.22480209737573,0.225497813802708,0.4330479009177088,0.0,9.733333333333333,0.0,0.0368000000094374,0.0,297096.5333333333,898,1277,11.6,0.3333333333333333,924,845,0.000822484,64844579.73333333,15040934.4,0.0344166667511065,0.05,0.11,0.12,23.86894405431892,0.4782796458539233,0.1749088322967035,0.0,2.066666666666667,0.0,0.0019333333359099,0.0,26760.533333333333,1279,1434,10.733333333333333,20.066666666666663,1313
1710185460,0.1749999997516472,1.09,0.7,0.62,39.71498226131188,0.2255001465759166,0.4331880599227428,0.5333333333333333,1.4666666666666666,0.0028666666670081,0.0018000000001241,30310.4,191419.7333333333,897,1295,12.266666666666667,0.3333333333333333,924,845,0.000828396,68185226.13333334,16050831.466666669,0.0364166668305794,0.29,0.18,0.14,23.81289877543894,0.4783164842308419,0.1749317967271112,0.0,0.4,0.0,0.0003999999995964,0.0,9011.2,1286,1246,11.066666666666666,20.4,1320
1710185580,0.1578333335618178,0.4,0.55,0.57,39.490120726969046,0.2255021877524741,0.4333178996648217,0.0,10.6,0.0,0.0412000000011175,0.0,300100.26666666666,896,1294,11.333333333333334,0.3333333333333333,921,844,0.00081482,64036843.73333333,14726306.666666666,0.0324166665474573,0.04,0.12,0.13,23.99047795876159,0.4783470046803206,0.1749519778251366,0.0,1.6666666666666667,0.0,0.0006666666672875,0.0,13107.2,1290,1333,11.4,20.2,1325
1710185700,0.1624999999999999,0.92,0.74,0.64,39.37274520371147,0.2255052009178685,0.4334521198603713,0.0,11.133333333333333,0.0,0.0411333333235234,0.0,279347.2,899,1287,12.066666666666666,0.3333333333333333,925,847,0.000805192,69701757.86666666,15734600.0,0.0279999998708565,0.22,0.15,0.14,23.63426213402421,0.4783726651856148,0.1749719573447722,0.0,0.7333333333333333,0.0,0.0006666666672875,0.0,29764.266666666663,1285,1228,11.266666666666667,20.0,1319
1710185820,0.1549999999503295,0.57,0.66,0.62,39.183745637751166,0.2255072420944259,0.4335815176805956,0.0,0.7333333333333333,0.0,0.0014666666742414,0.0,184593.06666666668,905,1281,11.733333333333333,0.3333333333333333,930,852,0.000810554,64647776.53333333,14910140.266666668,0.030500000094374,0.14,0.13,0.14,23.68118376285395,0.4784039632261632,0.1749920919247076,0.0,0.6,0.0,0.0005333333353822,0.0,39321.6,1279,1102,11.133333333333333,20.066666666666663,1314
1710185940,0.1443333332737286,0.83,0.85,0.7,39.06467191543368,0.2255092832709835,0.4337175520816535,0.0,9.0,0.0,0.0242666666706403,0.0,310749.86666666664,894,1280,11.266666666666667,0.3333333333333333,920,842,0.000775559,61146596.8,13946714.666666666,0.0333333332091569,0.14,0.13,0.14,23.855197099121938,0.4784315677091312,0.1750108077028994,0.0,1.6666666666666667,0.0,0.0009333333310981,0.0,17749.333333333332,1274,1278,11.066666666666666,20.133333333333333,1311
1710186060,0.1516666663189729,0.65,0.85,0.73,36.7733518603521,0.225511616044192,0.4338427942858418,0.0,1.3333333333333333,0.0,0.0009333333310981,0.0,69905.06666666667,470,1218,3.6666666666666665,0.3333333333333333,495,417,0.000826378,61844662.4,14219652.266666668,0.0333333330849806,0.12,0.12,0.14,23.85834488134952,0.4784581030043786,0.1750283682818574,0.0,0.6,0.0,0.0005999999974543,0.0,21299.2,1276,1364,10.666666666666666,19.866666666666667,1312
1710186180,0.138999999811252,0.49,0.7,0.68,33.91258570286212,0.2255147264084701,0.4339612913669868,0.0,3.733333333333333,0.0,0.0028666666708886,0.0,30856.533333333333,470,283,2.7333333333333334,0.3333333333333333,496,417,0.001253368,54470868.8,13222258.666666666,0.035999999816219,0.05,0.09,0.13,23.92720261757766,0.4784862906806487,0.1750478516085335,0.0,4.666666666666667,0.0,0.0047333333330849,0.0,45056.0,1273,1247,11.133333333333333,20.33333333333333,1311
1710186300,0.1391666668156782,0.9,0.7,0.68,33.91728072379242,0.2255170591816787,0.4340968140690552,0.0,1.3333333333333333,0.0,0.0003333333258827,0.0,21026.13333333333,471,204,3.333333333333333,0.4,497,418,0.000809048,55346200.53333333,13668333.333333334,0.0259999997913836,0.17,0.12,0.14,23.865402799312896,0.4785129231747799,0.1750667844711451,0.0,0.7333333333333333,0.0,0.0003333333336437,0.0,15018.666666666666,1271,1206,10.733333333333333,19.933333333333334,1307
1710186420,0.1483333331843217,1.04,0.73,0.69,33.933463561892616,0.225519780750422,0.4342494399221969,0.0,4.066666666666666,0.0,0.0036000000002483,0.0,33860.26666666667,472,222,4.0,0.4,497,419,0.000797895,61696188.266666666,14295776.533333331,0.0268333335717518,0.1,0.1,0.13,23.905955087541543,0.4785386808789578,0.1750837248089036,0.0,2.466666666666667,0.0,0.0022666666656732,0.0,27579.733333333334,1274,1175,10.4,19.066666666666663,1310
1710186540,0.1535000003874301,0.41,0.6,0.65,33.9417547690674,0.2255222107225143,0.4343908626686745,0.0,3.2,0.0,0.0029333333329608,0.0,30310.4,468,194,3.2,0.3333333333333333,493,415,0.000786843,62208303.46666667,15272812.266666668,0.0285833335171142,0.16,0.11,0.13,23.82639981014938,0.4780844704954732,0.1750990137544688,0.0,0.6666666666666666,0.0,0.0005333333315017,0.0,12288.0,1266,1349,10.933333333333334,19.866666666666667,1302
1710186660,0.1406666668752829,0.59,0.59,0.64,34.096590565705064,0.2255242518990717,0.4345320528247024,0.0,1.0666666666666669,0.0,0.000466666665549,0.0,18841.6,466,201,3.2666666666666666,0.3333333333333333,491,413,0.000840356,56395309.86666667,13910797.866666667,0.0320000001539786,0.3,0.14,0.14,23.794282594608685,0.4781160601326726,0.1751217688534717,0.0,0.8,0.0,0.0007999999991928,0.0,27306.666666666668,1272,1239,11.266666666666667,20.0,1307
1710186780,0.1478333334128061,0.53,0.56,0.62,33.90624242990309,0.2255250294901413,0.4346842212499596,0.0,3.066666666666667,0.0,0.0020000000018626,0.0,24576.0,474,214,3.1333333333333333,0.3333333333333333,500,422,0.000787713,59733202.13333333,14769740.8,0.0328333331892888,0.18,0.15,0.14,23.63900839941422,0.4781403598535951,0.1751354529249335,0.0,0.4666666666666667,0.0,0.0003999999995964,0.0,11195.733333333334,1268,1121,10.8,19.866666666666667,1303
1710186900,0.1325000000496705,0.49,0.53,0.6,33.85669497497904,0.2255283342521867,0.4348245275622784,0.0,1.2,0.0,0.0003333333414047,0.0,21299.2,469,204,3.2,0.3333333333333333,495,416,0.000850719,52472108.8,12520091.733333332,0.0325833335518835,0.07,0.12,0.13,23.618449446740385,0.4781640763812156,0.1751489819360953,0.0,1.6666666666666667,0.0,0.0011333333328366,0.0,14472.533333333333,1273,1271,10.6,20.066666666666663,1308
1710187020,0.1726666666567325,0.44,0.48,0.57,34.09833871179614,0.2255306670253953,0.4349627017954742,0.0,3.0,0.0,0.0024666666674117,0.0,29764.266666666663,465,194,3.4,0.3333333333333333,492,413,0.000864607,90908579.2,18289330.666666668,0.029333333298564,0.08,0.11,0.13,23.773526905545623,0.4781960548139496,0.1751654415869243,0.0,0.6666666666666666,0.0,0.000466666665549,0.0,12014.933333333332,1272,1355,10.6,20.2,1307
1710187140,0.1401666668554146,0.43,0.44,0.55,33.80734730817968,0.2255325138041854,0.4351038919515021,0.0,1.0666666666666669,0.0,0.0004000000034769,0.0,20753.066666666666,471,196,3.466666666666667,0.4,498,418,0.000761788,56388546.66666666,13651106.666666666,0.0257500000298023,0.01,0.07,0.12,23.72203115566644,0.478216952573943,0.1751772261697128,0.0,0.4666666666666667,0.0,0.0003999999995964,0.0,10103.466666666667,1270,1249,10.8,20.266666666666666,1305
1710187260,0.2111666664481163,0.35,0.39,0.51,33.94180471609858,0.2255362073617657,0.4352402519791897,0.0666666666666666,3.6666666666666665,0.0001333333319053,0.0032666666588435,273.06666666666666,34952.53333333333,468,187,3.6,0.3333333333333333,495,415,0.000804311,59716750.4,14436196.266666668,0.0290833332886298,0.09,0.1,0.13,24.202977851171383,0.4782451402502132,0.1752126884602884,0.0,2.066666666666667,0.0,0.0018666666660768,0.0,18022.4,1278,1375,11.6,20.33333333333333,1313
1710187380,0.1356666666766006,0.6,0.51,0.55,33.8648363410603,0.2255391233282764,0.4353899704517092,0.0,1.2,0.0,0.000466666665549,0.0,19933.866666666665,471,194,3.2,0.3333333333333333,496,418,0.000767536,52982777.6,13022549.333333334,0.0280833334972461,0.07,0.09,0.13,24.10369975075959,0.4782829506159688,0.1752361025655656,0.0,0.9333333333333332,0.0,0.0007333333332402,0.0,37410.13333333333,1280,1044,11.066666666666666,20.2,1316
1710187500,0.1308333329856396,0.45,0.44,0.51,33.85020186092649,0.2255420392947871,0.4355300054085033,0.0,1.0666666666666669,0.0,0.0007333333293596,0.0,16930.133333333335,471,195,3.2,0.3333333333333333,496,418,0.000841508,54077387.73333333,12881925.333333334,0.032000000278155,0.12,0.09,0.13,23.76541152949017,0.4783066671435891,0.1752515388184157,0.0,1.6666666666666667,0.0,0.0011999999987892,0.0,17203.2,1276,1367,10.8,20.33333333333333,1312
1710187620,0.1350000001490116,0.97,0.63,0.57,33.88961006852234,0.2255441776702282,0.4356665049904606,0.0,2.6,0.0,0.0022666666656732,0.0,26760.533333333333,474,210,3.4,0.3333333333333333,499,421,0.000811123,54045684.266666666,12898537.066666666,0.033166666701436,0.02,0.06,0.12,23.712636993081027,0.4783327164444182,0.1752693009757634,0.0,0.4666666666666667,0.0,0.0003999999995964,0.0,14199.466666666667,1277,1439,10.8,20.666666666666668,1313
1710187740,0.1366666664679845,1.03,0.75,0.62,34.08280518510119,0.2255466076423206,0.4358208442599157,0.0,1.1333333333333333,0.0,0.0003999999879548,0.0,21026.13333333333,472,210,3.466666666666667,0.3333333333333333,497,419,0.000837532,53718704.53333333,13085215.466666669,0.0330000000695387,0.13,0.09,0.12,23.66163308417489,0.478365083672687,0.1752897069112236,0.0,0.6666666666666666,0.0,0.0005333333315017,0.0,18841.6,1279,1253,10.866666666666667,20.33333333333333,1314
1710187860,0.1339999996125698,0.63,0.72,0.62,33.901397567879265,0.2255489404155291,0.4359578322818177,0.0,1.4666666666666666,0.0,0.0005999999896933,0.0,22664.533333333333,470,207,3.1333333333333333,0.3333333333333333,495,417,0.000828215,53471115.73333333,13230363.2,0.0265833334376414,0.12,0.1,0.13,23.78454414334213,0.4783915217690507,0.175307794695201,0.0,3.066666666666667,0.0,0.0028666666670081,0.0,28125.866666666665,1283,1216,10.666666666666666,20.066666666666663,1318
1710187980,0.1344999998807906,0.23,0.53,0.57,33.84031234875414,0.2255507871943192,0.4360922230436972,0.0,2.4,0.0,0.0011333333328366,0.0,24849.066666666666,468,200,2.7333333333333334,0.3333333333333333,495,415,0.000793575,52762279.46666667,12839434.133333333,0.0264166666815678,0.34,0.17,0.15,23.78260137149856,0.4784135859156484,0.1753234945505608,0.0,0.7333333333333333,0.0,0.000466666665549,0.0,12288.0,1281,1279,10.733333333333333,20.33333333333333,1318
1710188100,0.1323333335419496,0.48,0.54,0.57,33.956788825450616,0.2255534115641788,0.4362336690492199,0.0,2.7333333333333334,0.0,0.0029333333329608,0.0,28672.0,469,208,3.2666666666666666,0.4,496,416,0.000764397,51962443.73333333,12800011.2,0.0279166666169962,0.07,0.13,0.13,23.73727822583124,0.4784408988019654,0.1753422956119176,0.0,2.4,0.0,0.0018666666699573,0.0,42325.333333333336,1279,1249,10.666666666666666,19.933333333333334,1316
1710188220,0.1586666668454806,0.87,0.64,0.6,33.88956012149116,0.2255564247295732,0.4363771385916555,0.0,1.4666666666666666,0.0,0.0005333333276212,0.0,21845.33333333333,479,224,4.0,0.3333333333333333,504,426,0.000809952,53578971.2,14102400.0,0.032999999821186,0.06,0.11,0.13,23.73142531825185,0.4784748212123734,0.175361313757694,0.0,0.7333333333333333,0.0,0.0003333333336437,0.0,12288.0,1276,1038,10.733333333333333,19.933333333333334,1313
1710188340,0.1418333334227403,0.99,0.68,0.62,33.85909243247536,0.2255586603038981,0.4365182589705484,0.0,3.2,0.0,0.0026666666536281,0.0,29764.266666666663,471,199,3.2666666666666666,0.3333333333333333,496,418,0.00079436,54203410.66666666,13730334.933333334,0.0325833335518835,0.04,0.1,0.13,23.730392452208427,0.4784987321377612,0.1753764631489893,0.0,2.466666666666667,0.0,0.0020000000018626,0.0,17749.333333333332,1285,1278,10.666666666666666,19.866666666666667,1322
1710188460,0.1438333332538603,0.56,0.62,0.6,33.92197574472272,0.225560895878223,0.4366586893311071,0.0,1.0666666666666669,0.0,0.0003333333414047,0.0,20753.066666666666,471,201,3.866666666666666,0.3333333333333333,497,419,0.000800211,57602549.86666667,14428593.066666666,0.0342499998708567,0.01,0.07,0.12,23.87059172157866,0.4785226430631489,0.1753910233111452,0.0,0.6,0.0,0.0003999999995964,0.0,9557.333333333334,1280,1459,10.866666666666667,20.066666666666663,1315
1710188580,0.159499999632438,0.65,0.59,0.59,34.04364671266122,0.2255625482592457,0.4368067951765082,0.0,3.733333333333333,0.0,0.0031999999967714,0.0,33587.2,471,213,3.466666666666667,0.4,496,418,0.000768793,74817236.8,16950155.733333334,0.026333333303531,0.07,0.07,0.12,23.89661010905344,0.4785559822802547,0.1754141583078827,0.0,2.1333333333333333,0.0,0.0019999999979821,0.0,38775.46666666667,1277,1259,10.8,19.933333333333334,1312
1710188700,0.1496666667362054,0.91,0.72,0.64,33.686825121958165,0.225564978231338,0.436955335190749,0.0,1.3333333333333333,0.0,0.0009333333310981,0.0,28672.0,473,210,3.4,0.3333333333333333,498,420,0.000814748,57147352.53333333,15571227.733333332,0.0273333333432674,0.13,0.08,0.11,23.827580228484724,0.4785793100123403,0.1754288270122485,0.0,0.6666666666666666,0.0,0.0003999999995964,0.0,13380.266666666666,1288,1324,10.733333333333333,20.0,1323
1710188820,0.1494999999801317,1.1,0.88,0.71,33.969575265431004,0.2255675054023139,0.4370976107688757,0.0,2.1333333333333333,0.0,0.000866666669026,0.0,23483.733333333334,467,206,3.6,0.4,494,416,0.000779288,58333902.93333333,14498688.533333331,0.0267500000695386,0.06,0.08,0.11,23.809578848870792,0.4786024433466587,0.1754437825781689,0.0,2.6666666666666665,0.0,0.0023333333316259,0.0,41233.066666666666,1281,1195,10.933333333333334,19.933333333333334,1316
1710188940,0.1241666664679845,0.61,0.73,0.67,34.02211954222547,0.2255694493799878,0.437233381567424,0.0,1.0666666666666669,0.0,0.0006666666672875,0.0,21845.33333333333,466,192,2.8666666666666667,0.3333333333333333,493,413,0.000807035,47573570.66666666,11575734.4,0.0260000002880891,0.11,0.1,0.12,23.683249494940807,0.4786314086139983,0.1754622114948061,0.0,0.5333333333333333,0.0,0.0005333333315017,0.0,22391.466666666667,1278,1381,11.0,20.466666666666665,1314
1710189060,0.1421666666865348,0.54,0.66,0.66,33.84056208391001,0.22557187935208,0.4373715092825297,0.0,3.8,0.0,0.0018000000001241,0.0,35498.666666666664,465,190,2.8,0.3333333333333333,492,412,0.000826871,57397045.333333336,13973561.066666666,0.0341666664928197,0.28,0.13,0.13,23.76051771180824,0.4786568747215252,0.1754793223988945,0.0,1.8666666666666667,0.0,0.000866666669026,0.0,17476.266666666666,1287,1388,11.0,20.4,1323
1710189180,0.1453333333134651,0.61,0.65,0.66,33.84196060078287,0.2255745037219396,0.4375297793305861,0.0,1.3333333333333333,0.0,0.0003333333258827,0.0,20206.93333333333,480,225,3.466666666666667,0.3333333333333333,504,427,0.000787455,59142766.93333333,14594465.066666666,0.0322499999155601,0.04,0.08,0.12,23.68022467295649,0.47868360441454,0.1754940996454701,0.0,0.6666666666666666,0.0,0.0008666666651455,0.0,30856.533333333333,1277,1254,10.866666666666667,20.33333333333333,1313
1710189300,0.1363333334525427,0.41,0.57,0.63,33.82492866315273,0.2255778084839851,0.4376737528189962,0.0,1.1333333333333333,0.0,0.0003333333258827,0.0,20206.93333333333,469,203,3.333333333333333,0.3333333333333333,493,416,0.001294473,52682713.6,13045428.8,0.0335000000894069,0.01,0.06,0.1,23.841991168995325,0.4787169436316457,0.1755124355259273,0.0,2.1333333333333333,0.0,0.0007999999991928,0.0,45329.066666666666,1279,1344,10.933333333333334,19.8,1315
1710189420,0.1389999995628992,0.44,0.52,0.6,33.9962969271088,0.2255795580638915,0.4378189822958351,0.0,4.0,0.0,0.0033333333364377,0.0,34406.4,467,196,2.8666666666666667,0.4666666666666667,491,414,0.000799661,56031682.66666666,13744697.066666666,0.0255833332737286,0.11,0.07,0.1,23.743967263064835,0.4787412433525683,0.1755255923923695,0.0,0.5333333333333333,0.0,0.0003999999995964,0.0,12288.0,1270,1130,10.666666666666666,20.0,1305
1710189540,0.1341666668653488,0.25,0.43,0.56,34.008633843808646,0.2255818908371001,0.4379661500264222,0.0,1.0,0.0,0.0003333333258827,0.0,19660.8,472,199,3.4,0.3333333333333333,496,419,0.000803437,52317911.46666667,12982004.8,0.025583333397905,0.01,0.05,0.09,23.52546691078373,0.4787626271069802,0.1755368420171236,0.0,0.4666666666666667,0.0,0.000466666665549,0.0,10649.6,1276,1293,10.8,20.266666666666666,1311
1710189660,0.1351666666567325,0.19,0.36,0.52,33.98890476649513,0.2255842236103087,0.4381086814540438,0.0,1.3333333333333333,0.0,0.0006666666672875,0.0,22664.533333333333,471,194,3.6666666666666665,0.3333333333333333,495,418,0.000800803,54142579.73333333,13350763.733333332,0.028250000004967,0.0,0.03,0.08,23.724908425358823,0.4787959663240859,0.1755565501812345,0.0,2.0,0.0,0.0016666666682188,0.0,18022.4,1275,1106,10.933333333333334,19.933333333333334,1310
1710189780,0.1750000002483527,0.62,0.43,0.52,33.981512605881456,0.2256027885970934,0.4382466696148798,3.0,21.6,0.0015999999983857,0.0135999999940395,38229.333333333336,197973.3333333333,468,195,3.066666666666667,0.3333333333333333,494,415,0.000835778,55435298.13333333,13373594.133333333,0.0633333332836627,0.04,0.05,0.08,23.61840026264308,0.478830471927796,0.1755700559333514,1.4666666666666666,8.133333333333333,0.0014666666669654,0.0055333333322778,23210.666666666668,122606.93333333332,1276,1175,10.866666666666667,20.066666666666663,1312
1710189900,0.1773333333432674,0.99,0.64,0.59,33.79710816678912,0.2256337950409906,0.4383944808457113,0.6,7.666666666666667,0.0003999999995964,0.0045999999934186,2457.6,82739.2,471,203,3.466666666666667,0.3333333333333333,497,418,0.000795278,59534305.06666667,14850484.266666668,0.0316666667660077,0.1,0.07,0.08,23.81152162071437,0.4788807237506638,0.1755834221311983,0.0,3.066666666666667,0.0,0.0019333333320294,0.0,22937.6,1280,1234,10.666666666666666,20.266666666666666,1316
1710190020,0.1456666668256123,0.64,0.6,0.58,33.86129010184698,0.2256353502231297,0.4385340738806507,0.0,1.6666666666666667,0.0,0.000466666665549,0.0,18568.533333333333,466,194,3.466666666666667,0.4666666666666667,490,413,0.000802196,60036187.2,14797331.2,0.0341666671137015,0.28,0.14,0.1,23.875780643844426,0.4789114385979099,0.1756042622354982,0.0,0.4,0.0,0.0003333333336437,0.0,9557.333333333334,1275,1130,11.0,20.066666666666663,1313
1710190140,0.1451666665573915,0.73,0.67,0.61,34.05633325857927,0.2256380717918731,0.4386808074423982,0.0,1.0666666666666669,0.0,0.0003333333258827,0.0,19387.733333333334,470,194,3.2,0.3333333333333333,494,417,0.000849254,59060817.6,14404850.666666666,0.0260833334177732,0.05,0.1,0.1,23.76110792097591,0.4782710923521586,0.1756190782471487,0.0,0.4,0.0,0.0002666666676911,0.0,6553.6,1278,1199,10.733333333333333,20.0,1316
1710190260,0.1516666668156783,0.54,0.58,0.58,33.911686656300986,0.2256401129684305,0.4388151594392027,0.0,3.933333333333333,0.0,0.0028000000088165,0.0,35771.73333333333,470,190,3.1333333333333333,0.3333333333333333,494,417,0.00080756,63538112.53333333,15092273.6,0.0286666666467985,0.08,0.12,0.11,23.76150139375436,0.4782951976753137,0.1756375769409207,0.0,2.0,0.0,0.0011999999987892,0.0,22664.533333333333,1278,1200,11.4,19.866666666666667,1316
1710190380,0.1433333327372868,1.32,1.0,0.75,33.90439438974967,0.2256415709516859,0.4389539229015379,0.0,1.3333333333333333,0.0,0.0002666666638106,0.0,19933.866666666665,474,196,3.2,0.3333333333333333,498,421,0.000762617,58421637.333333336,14299623.466666669,0.0290833331644535,0.08,0.1,0.1,23.57905298479842,0.4783240657437697,0.1756593086419446,0.0,0.6666666666666666,0.0,0.0006666666672875,0.0,28125.866666666665,1272,1163,10.866666666666667,20.133333333333333,1312
1710190500,0.1400000000993411,0.75,0.87,0.73,34.002440411943134,0.225644389719313,0.4390994469929465,0.0,3.733333333333333,0.0,0.0018666666777183,0.0,32221.866666666665,473,210,3.6,0.3333333333333333,497,420,0.000782819,57224621.333333336,13812626.133333333,0.0315833335121472,0.03,0.08,0.09,23.80591463362152,0.4783530310111095,0.1756765668533179,0.0,1.8,0.0,0.0016666666643383,0.0,16930.133333333335,1279,1322,10.8,20.4,1317
1710190620,0.1421666666865348,0.75,0.81,0.72,34.19278854774511,0.2256468196914052,0.4392222935155023,0.0,2.466666666666667,0.0,0.0016666666604578,0.0,25941.33333333333,471,193,3.1333333333333333,0.4,497,420,0.000818691,57742030.4,14124694.4,0.0314999998857578,0.05,0.08,0.09,23.71659631291414,0.4783759699476603,0.1756918402928531,0.0,0.6666666666666666,0.0,0.0007333333332402,0.0,28672.0,1280,1114,10.533333333333331,20.266666666666666,1318
1710190740,0.1309999997417132,0.71,0.76,0.71,34.14004448282596,0.225648763669079,0.439356412921857,0.0,4.066666666666666,0.0,0.003466666660582,0.0,37137.066666666666,471,196,3.066666666666667,0.3333333333333333,497,418,0.000814973,52802843.73333333,12945265.066666666,0.0344999997566144,0.17,0.11,0.1,23.77505161256212,0.4783982284920254,0.1757064392200839,0.0,0.3333333333333333,0.0,0.0001999999978579,0.0,5188.266666666666,1277,1273,10.933333333333334,20.466666666666665,1314
1710190860,0.1921666669348876,1.2,0.81,0.73,34.31400999240306,0.2258062258606572,0.4394872683088999,0.0,5.133333333333334,0.0,0.0076000000039736,0.0,345156.26666666666,503,193,3.066666666666667,0.3333333333333333,529,450,0.000886004,93973765.33333331,19141667.2,0.0334166664630174,0.08,0.1,0.1,23.87602656433096,0.4784396352164775,0.1757310007715801,0.0,0.9333333333333332,0.0,0.0005333333315017,0.0,28125.866666666665,1278,1780,11.0,20.866666666666667,1314
