timestamp,"(sum(irate(container_cpu_usage_seconds_total{prometheus=""monitoring-cce-bj4-dev-01"",container!="""",container!=""POD"",namespace=~""jiesuan"",pod=~""yid-aiops-77-54db46dcdc-f4l88"", metrics_path=""/metrics/cadvisor""} [1m])) by(namespace,pod) / on (namespace,pod) (sum(container_spec_cpu_quota{prometheus=""monitoring-cce-bj4-dev-01"",namespace=~""jiesuan"",pod=~""yid-aiops-77-54db46dcdc-f4l88"",container!="""",metrics_path=""/metrics/cadvisor""}) by(namespace,pod) / 100000) ) * 100","irate (container_cpu_usage_seconds_total{prometheus=""monitoring-cce-bj4-dev-01"",container="""",namespace=~""jiesuan"",pod=~""yid-aiops-77-54db46dcdc-f4l88"",metrics_path=""/metrics/cadvisor""} [1m]) * 100","container_memory_rss{prometheus=""monitoring-cce-bj4-dev-01"",container="""",namespace=~""jiesuan"",pod=~""yid-aiops-77-54db46dcdc-f4l88"",metrics_path=""/metrics/cadvisor""} / 1048576","sum(rate(container_network_receive_bytes_total{prometheus=""monitoring-cce-bj4-dev-01"",namespace=~""jiesuan"", pod=~""yid-aiops-77-54db46dcdc-f4l88"", node=""10.200.64.17"", metrics_path=""/metrics/cadvisor""}[1m])) by (pod,namespace,node) * 8","sum(rate(container_network_transmit_bytes_total{prometheus=""monitoring-cce-bj4-dev-01"",namespace=~""jiesuan"", pod=~""yid-aiops-77-54db46dcdc-f4l88"", node=""10.200.64.17"", metrics_path=""/metrics/cadvisor""}[1m])) by (pod,namespace,node) * 8","sum(rate(container_network_receive_bytes_total{prometheus=""monitoring-cce-bj4-dev-01"",namespace=~""jiesuan"", pod=~""yid-aiops-77-54db46dcdc-f4l88"", node=""10.200.64.17"", metrics_path=""/metrics/cadvisor""}[1m])) by (pod,namespace,node) * 8","1-sum(increase(std_grpc_server_handled_total{job=""be/yid"",biz_code=""6000"",environment=""rc"",instance=""{0}"",grpc_code=~""Unknown|OK""}[1m]) or increase(std_grpc_server_handled_total{job=""be/yid"",environment=""rc"",instance=""{1}"",grpc_code!~""Unknown|OK""}[1m]))/sum(increase(std_grpc_server_handled_total{job=""be/yid"",instance=""{2}"",environment=""rc""}[1m])) or vector(1)"
1697485560,112.64918880444444,152.99526515333326,0,201840523.73333332,8172551.2,201840523.73333332,1
1697485680,112.64918880444444,152.99526515333326,0,201840523.73333332,8172551.2,201840523.73333332,1
1697485800,112.64918880444444,152.99526515333326,0,201840523.73333332,8172551.2,201840523.73333332,1
1697485920,112.64918880444444,152.99526515333326,0,201840523.73333332,8172551.2,201840523.73333332,1
1697486040,112.64918880444444,152.99526515333326,0,201840523.73333332,8172551.2,201840523.73333332,1
1697486160,112.64918880444444,152.99526515333326,0,201840523.73333332,8172551.2,201840523.73333332,1
1697486280,112.64918880444444,152.99526515333326,0,201840523.73333332,8172551.2,201840523.73333332,1
1697486400,112.64918880444444,152.99526515333326,0,201840523.73333332,8172551.2,201840523.73333332,1
1697486520,112.64918880444444,152.99526515333326,0,201840523.73333332,8172551.2,201840523.73333332,1
1697486640,112.64918880444444,152.99526515333326,0,201840523.73333332,8172551.2,201840523.73333332,1
1697486760,112.64918880444444,152.99526515333326,0,201840523.73333332,8172551.2,201840523.73333332,1
1697486880,112.64918880444444,152.99526515333326,0,201840523.73333332,8172551.2,201840523.73333332,1
1697487000,112.64918880444444,152.99526515333326,0,201840523.73333332,8172551.2,201840523.73333332,1
1697487120,112.64918880444444,152.99526515333326,0,201840523.73333332,8172551.2,201840523.73333332,1
1697487240,112.64918880444444,152.99526515333326,0,201840523.73333332,8172551.2,201840523.73333332,1
1697487360,112.64918880444444,152.99526515333326,0,201840523.73333332,8172551.2,201840523.73333332,1
1697487480,112.64918880444444,152.99526515333326,0,201840523.73333332,8172551.2,201840523.73333332,1
1697487600,112.64918880444444,152.99526515333326,0,201840523.73333332,8172551.2,201840523.73333332,1
1697487720,112.64918880444444,152.99526515333326,0,201840523.73333332,8172551.2,201840523.73333332,1
1697487840,112.64918880444444,152.99526515333326,0,201840523.73333332,8172551.2,201840523.73333332,1
1697487960,112.64918880444444,152.99526515333326,0,201840523.73333332,8172551.2,201840523.73333332,1
1697488080,112.64918880444444,152.99526515333326,0,201840523.73333332,8172551.2,201840523.73333332,1
1697488200,112.64918880444444,152.99526515333326,0,201840523.73333332,8172551.2,201840523.73333332,1
1697488320,112.64918880444444,152.99526515333326,0,201840523.73333332,8172551.2,201840523.73333332,1
1697488440,112.64918880444444,152.99526515333326,0,201840523.73333332,8172551.2,201840523.73333332,1
1697488560,112.64918880444444,152.99526515333326,0,201840523.73333332,8172551.2,201840523.73333332,1
1697488680,112.64918880444444,152.99526515333326,0,201840523.73333332,8172551.2,201840523.73333332,1
1697488800,112.64918880444444,152.99526515333326,0,201840523.73333332,8172551.2,201840523.73333332,1
1697488920,112.64918880444444,152.99526515333326,0,201840523.73333332,8172551.2,201840523.73333332,1
1697489040,112.64918880444444,152.99526515333326,0,201840523.73333332,8172551.2,201840523.73333332,1
1697489160,112.64918880444444,152.99526515333326,0,201840523.73333332,8172551.2,201840523.73333332,1
1697489280,112.64918880444444,152.99526515333326,0,201840523.73333332,8172551.2,201840523.73333332,1
1697489400,112.64918880444444,152.99526515333326,0,201840523.73333332,8172551.2,201840523.73333332,1
1697489520,112.64918880444444,152.99526515333326,0,201840523.73333332,8172551.2,201840523.73333332,1
1697489640,112.64918880444444,152.99526515333326,0,201840523.73333332,8172551.2,201840523.73333332,1
1697489760,112.64918880444444,152.99526515333326,0,201840523.73333332,8172551.2,201840523.73333332,1
1697489880,112.64918880444444,152.99526515333326,0,201840523.73333332,8172551.2,201840523.73333332,1
1697490000,112.64918880444444,152.99526515333326,0,201840523.73333332,8172551.2,201840523.73333332,1
1697490120,112.64918880444444,152.99526515333326,0,201840523.73333332,8172551.2,201840523.73333332,1
1697490240,112.64918880444444,152.99526515333326,0,201840523.73333332,8172551.2,201840523.73333332,1
1697490360,112.64918880444444,152.99526515333326,0,201840523.73333332,8172551.2,201840523.73333332,1
1697490480,112.64918880444444,152.99526515333326,0,201840523.73333332,8172551.2,201840523.73333332,1
1697490600,112.64918880444444,152.99526515333326,0,201840523.73333332,8172551.2,201840523.73333332,1
1697490720,112.64918880444444,152.99526515333326,0,201840523.73333332,8172551.2,201840523.73333332,1
1697490840,112.64918880444444,152.99526515333326,0,201840523.73333332,8172551.2,201840523.73333332,1
1697490960,112.64918880444444,152.99526515333326,0,201840523.73333332,8172551.2,201840523.73333332,1
1697491080,112.64918880444444,152.99526515333326,0,201840523.73333332,8172551.2,201840523.73333332,1
1697491200,112.64918880444444,152.99526515333326,0,201840523.73333332,8172551.2,201840523.73333332,1
1697491320,112.64918880444444,152.99526515333326,0,201840523.73333332,8172551.2,201840523.73333332,1
1697491440,112.64918880444444,152.99526515333326,0,201840523.73333332,8172551.2,201840523.73333332,1
1697491560,112.64918880444444,152.99526515333326,0,201840523.73333332,8172551.2,201840523.73333332,1
1697491680,112.64918880444444,152.99526515333326,0,201840523.73333332,8172551.2,201840523.73333332,1
1697491800,112.64918880444444,152.99526515333326,0,201840523.73333332,8172551.2,201840523.73333332,1
1697491920,112.64918880444444,152.99526515333326,0,201840523.73333332,8172551.2,201840523.73333332,1
1697492040,112.64918880444444,152.99526515333326,0,201840523.73333332,8172551.2,201840523.73333332,1
1697492160,112.64918880444444,152.99526515333326,0,201840523.73333332,8172551.2,201840523.73333332,1
1697492280,112.64918880444444,152.99526515333326,0,201840523.73333332,8172551.2,201840523.73333332,1
1697492400,112.64918880444444,152.99526515333326,0,201840523.73333332,8172551.2,201840523.73333332,1
1697492520,112.64918880444444,152.99526515333326,0,201840523.73333332,8172551.2,201840523.73333332,1
1697492640,112.64918880444444,152.99526515333326,0,201840523.73333332,8172551.2,201840523.73333332,1
1697492760,112.64918880444444,152.99526515333326,0,201840523.73333332,8172551.2,201840523.73333332,1
1697492880,112.64918880444444,152.99526515333326,0,201840523.73333332,8172551.2,201840523.73333332,1
1697493000,112.64918880444444,152.99526515333326,0,201840523.73333332,8172551.2,201840523.73333332,1
1697493120,112.64918880444444,152.99526515333326,0,201840523.73333332,8172551.2,201840523.73333332,1
1697493240,112.64918880444444,152.99526515333326,0,201840523.73333332,8172551.2,201840523.73333332,1
1697493360,112.64918880444444,152.99526515333326,0,201840523.73333332,8172551.2,201840523.73333332,1
1697493480,112.64918880444444,152.99526515333326,0,201840523.73333332,8172551.2,201840523.73333332,1
1697493600,112.64918880444444,152.99526515333326,0,201840523.73333332,8172551.2,201840523.73333332,1
1697493720,112.64918880444444,152.99526515333326,0,201840523.73333332,8172551.2,201840523.73333332,1
1697493840,112.64918880444444,152.99526515333326,0,201840523.73333332,8172551.2,201840523.73333332,1
1697493960,112.64918880444444,152.99526515333326,0,201840523.73333332,8172551.2,201840523.73333332,1
1697494080,112.64918880444444,152.99526515333326,0,201840523.73333332,8172551.2,201840523.73333332,1
1697494200,112.64918880444444,152.99526515333326,0,201840523.73333332,8172551.2,201840523.73333332,1
1697494320,112.64918880444444,152.99526515333326,0,201840523.73333332,8172551.2,201840523.73333332,1
1697494440,112.64918880444444,152.99526515333326,0,201840523.73333332,8172551.2,201840523.73333332,1
1697494560,112.64918880444444,152.99526515333326,0,201840523.73333332,8172551.2,201840523.73333332,1
1697494680,112.64918880444444,152.99526515333326,0,201840523.73333332,8172551.2,201840523.73333332,1
1697494800,112.64918880444444,152.99526515333326,0,201840523.73333332,8172551.2,201840523.73333332,1
1697494920,112.64918880444444,152.99526515333326,0,201840523.73333332,8172551.2,201840523.73333332,1
1697495040,112.64918880444444,152.99526515333326,0,201840523.73333332,8172551.2,201840523.73333332,1
1697495160,112.64918880444444,152.99526515333326,0,201840523.73333332,8172551.2,201840523.73333332,1
1697495280,112.64918880444444,152.99526515333326,0,201840523.73333332,8172551.2,201840523.73333332,1
1697495400,112.64918880444444,152.99526515333326,0,201840523.73333332,8172551.2,201840523.73333332,1
1697495520,112.64918880444444,152.99526515333326,0,201840523.73333332,8172551.2,201840523.73333332,1
1697495640,112.64918880444444,152.99526515333326,0,201840523.73333332,8172551.2,201840523.73333332,1
1697495760,112.64918880444444,152.99526515333326,0,201840523.73333332,8172551.2,201840523.73333332,1
1697495880,112.64918880444444,152.99526515333326,0,201840523.73333332,8172551.2,201840523.73333332,1
1697496000,112.64918880444444,152.99526515333326,0,201840523.73333332,8172551.2,201840523.73333332,1
1697496120,112.64918880444444,152.99526515333326,0,201840523.73333332,8172551.2,201840523.73333332,1
1697496240,112.64918880444444,152.99526515333326,0,201840523.73333332,8172551.2,201840523.73333332,1
1697496360,112.64918880444444,152.99526515333326,0,201840523.73333332,8172551.2,201840523.73333332,1
1697496480,112.64918880444444,152.99526515333326,0,201840523.73333332,8172551.2,201840523.73333332,1
1697496600,112.64918880444444,152.99526515333326,0,201840523.73333332,8172551.2,201840523.73333332,1
1697496720,112.64918880444444,152.99526515333326,0,201840523.73333332,8172551.2,201840523.73333332,1
1697496840,112.64918880444444,152.99526515333326,0,201840523.73333332,8172551.2,201840523.73333332,1
1697496960,112.64918880444444,152.99526515333326,0,201840523.73333332,8172551.2,201840523.73333332,1
1697497080,112.64918880444444,152.99526515333326,0,201840523.73333332,8172551.2,201840523.73333332,1
1697497200,112.64918880444444,152.99526515333326,0,201840523.73333332,8172551.2,201840523.73333332,1
1697497320,112.64918880444444,152.99526515333326,0,201840523.73333332,8172551.2,201840523.73333332,1
1697497440,112.64918880444444,152.99526515333326,0,201840523.73333332,8172551.2,201840523.73333332,1
1697497560,112.64918880444444,152.99526515333326,0,201840523.73333332,8172551.2,201840523.73333332,1
1697497680,112.64918880444444,152.99526515333326,0,201840523.73333332,8172551.2,201840523.73333332,1
1697497800,112.64918880444444,152.99526515333326,0,201840523.73333332,8172551.2,201840523.73333332,1
1697497920,112.64918880444444,152.99526515333326,0,201840523.73333332,8172551.2,201840523.73333332,1
1697498040,112.64918880444444,152.99526515333326,0,201840523.73333332,8172551.2,201840523.73333332,1
1697498160,112.64918880444444,152.99526515333326,0,201840523.73333332,8172551.2,201840523.73333332,1
1697498280,112.64918880444444,152.99526515333326,0,201840523.73333332,8172551.2,201840523.73333332,1
1697498400,112.64918880444444,152.99526515333326,0,201840523.73333332,8172551.2,201840523.73333332,1
1697498520,112.64918880444444,152.99526515333326,0,201840523.73333332,8172551.2,201840523.73333332,1
1697498640,112.64918880444444,152.99526515333326,0,201840523.73333332,8172551.2,201840523.73333332,1
1697498760,112.64918880444444,152.99526515333326,0,201840523.73333332,8172551.2,201840523.73333332,1
1697498880,112.64918880444444,152.99526515333326,0,201840523.73333332,8172551.2,201840523.73333332,1
1697499000,112.64918880444444,152.99526515333326,0,201840523.73333332,8172551.2,201840523.73333332,1
1697499120,112.64918880444444,152.99526515333326,0,201840523.73333332,8172551.2,201840523.73333332,1
1697499240,112.64918880444444,152.99526515333326,0,201840523.73333332,8172551.2,201840523.73333332,1
1697499360,112.64918880444444,152.99526515333326,0,201840523.73333332,8172551.2,201840523.73333332,1
1697499480,112.64918880444444,152.99526515333326,0,201840523.73333332,8172551.2,201840523.73333332,1
1697499600,112.64918880444444,152.99526515333326,0,201840523.73333332,8172551.2,201840523.73333332,1
1697499720,112.64918880444444,152.99526515333326,0,201840523.73333332,8172551.2,201840523.73333332,1
1697499840,112.64918880444444,152.99526515333326,0,201840523.73333332,8172551.2,201840523.73333332,1
1697499960,112.64918880444444,152.99526515333326,0,201840523.73333332,8172551.2,201840523.73333332,1
1697500080,112.64918880444444,152.99526515333326,0,201840523.73333332,8172551.2,201840523.73333332,1
1697500200,112.64918880444444,152.99526515333326,0,201840523.73333332,8172551.2,201840523.73333332,1
1697500320,112.64918880444444,152.99526515333326,0,201840523.73333332,8172551.2,201840523.73333332,1
1697500440,112.64918880444444,152.99526515333326,0,201840523.73333332,8172551.2,201840523.73333332,1
1697500560,112.64918880444444,152.99526515333326,0,201840523.73333332,8172551.2,201840523.73333332,1
1697500680,112.64918880444444,152.99526515333326,0,201840523.73333332,8172551.2,201840523.73333332,1
1697500800,112.64918880444444,152.99526515333326,0,201840523.73333332,8172551.2,201840523.73333332,1
1697500920,112.64918880444444,152.99526515333326,0,201840523.73333332,8172551.2,201840523.73333332,1
1697501040,112.64918880444444,152.99526515333326,0,201840523.73333332,8172551.2,201840523.73333332,1
1697501160,112.64918880444444,152.99526515333326,0,201840523.73333332,8172551.2,201840523.73333332,1
1697501280,112.64918880444444,152.99526515333326,0,201840523.73333332,8172551.2,201840523.73333332,1
1697501400,112.64918880444444,152.99526515333326,0,201840523.73333332,8172551.2,201840523.73333332,1
1697501520,112.64918880444444,152.99526515333326,0,201840523.73333332,8172551.2,201840523.73333332,1
1697501640,112.64918880444444,152.99526515333326,0,201840523.73333332,8172551.2,201840523.73333332,1
1697501760,112.64918880444444,152.99526515333326,0,201840523.73333332,8172551.2,201840523.73333332,1
1697501880,112.64918880444444,152.99526515333326,0,201840523.73333332,8172551.2,201840523.73333332,1
1697502000,112.64918880444444,152.99526515333326,0,201840523.73333332,8172551.2,201840523.73333332,1
1697502120,112.64918880444444,152.99526515333326,0,201840523.73333332,8172551.2,201840523.73333332,1
1697502240,112.64918880444444,152.99526515333326,0,201840523.73333332,8172551.2,201840523.73333332,1
1697502360,112.64918880444444,152.99526515333326,0,201840523.73333332,8172551.2,201840523.73333332,1
1697502480,112.64918880444444,152.99526515333326,0,201840523.73333332,8172551.2,201840523.73333332,1
1697502600,112.64918880444444,152.99526515333326,0,201840523.73333332,8172551.2,201840523.73333332,1
1697502720,112.64918880444444,152.99526515333326,0,201840523.73333332,8172551.2,201840523.73333332,1
1697502840,112.64918880444444,152.99526515333326,0,201840523.73333332,8172551.2,201840523.73333332,1
1697502960,112.64918880444444,152.99526515333326,0,201840523.73333332,8172551.2,201840523.73333332,1
1697503080,112.64918880444444,152.99526515333326,0,201840523.73333332,8172551.2,201840523.73333332,1
1697503200,112.64918880444444,152.99526515333326,0,201840523.73333332,8172551.2,201840523.73333332,1
1697503320,112.64918880444444,152.99526515333326,0,201840523.73333332,8172551.2,201840523.73333332,1
1697503440,112.64918880444444,152.99526515333326,0,201840523.73333332,8172551.2,201840523.73333332,1
1697503560,112.64918880444444,152.99526515333326,0,201840523.73333332,8172551.2,201840523.73333332,1
1697503680,112.64918880444444,152.99526515333326,0,201840523.73333332,8172551.2,201840523.73333332,1
1697503800,112.64918880444444,152.99526515333326,0,201840523.73333332,8172551.2,201840523.73333332,1
1697503920,112.64918880444444,152.99526515333326,0,201840523.73333332,8172551.2,201840523.73333332,1
1697504040,112.64918880444444,152.99526515333326,0,201840523.73333332,8172551.2,201840523.73333332,1
1697504160,112.64918880444444,152.99526515333326,0,201840523.73333332,8172551.2,201840523.73333332,1
1697504280,112.64918880444444,152.99526515333326,0,201840523.73333332,8172551.2,201840523.73333332,1
1697504400,112.64918880444444,152.99526515333326,0,201840523.73333332,8172551.2,201840523.73333332,1
1697504520,112.64918880444444,152.99526515333326,0,201840523.73333332,8172551.2,201840523.73333332,1
1697504640,112.64918880444444,152.99526515333326,0,201840523.73333332,8172551.2,201840523.73333332,1
1697504760,112.64918880444444,152.99526515333326,0,201840523.73333332,8172551.2,201840523.73333332,1
1697504880,112.64918880444444,152.99526515333326,0,201840523.73333332,8172551.2,201840523.73333332,1
1697505000,112.64918880444444,152.99526515333326,0,201840523.73333332,8172551.2,201840523.73333332,1
1697505120,112.64918880444444,152.99526515333326,0,201840523.73333332,8172551.2,201840523.73333332,1
1697505240,112.64918880444444,152.99526515333326,0,201840523.73333332,8172551.2,201840523.73333332,1
1697505360,112.64918880444444,152.99526515333326,0,201840523.73333332,8172551.2,201840523.73333332,1
1697505480,112.64918880444444,152.99526515333326,0,201840523.73333332,8172551.2,201840523.73333332,1
1697505600,112.64918880444444,152.99526515333326,0,201840523.73333332,8172551.2,201840523.73333332,1
1697505720,112.64918880444444,152.99526515333326,0,201840523.73333332,8172551.2,201840523.73333332,1
1697505840,112.64918880444444,152.99526515333326,0,201840523.73333332,8172551.2,201840523.73333332,1
1697505960,112.64918880444444,152.99526515333326,0,201840523.73333332,8172551.2,201840523.73333332,1
1697506080,112.64918880444444,152.99526515333326,0,201840523.73333332,8172551.2,201840523.73333332,1
1697506200,112.64918880444444,152.99526515333326,0,201840523.73333332,8172551.2,201840523.73333332,1
1697506320,112.64918880444444,152.99526515333326,0,201840523.73333332,8172551.2,201840523.73333332,1
1697506440,112.64918880444444,152.99526515333326,0,201840523.73333332,8172551.2,201840523.73333332,1
1697506560,112.64918880444444,152.99526515333326,0,201840523.73333332,8172551.2,201840523.73333332,1
1697506680,112.64918880444444,152.99526515333326,0,201840523.73333332,8172551.2,201840523.73333332,1
1697506800,112.64918880444444,152.99526515333326,0,201840523.73333332,8172551.2,201840523.73333332,1
1697506920,112.64918880444444,152.99526515333326,0,201840523.73333332,8172551.2,201840523.73333332,1
1697507040,112.64918880444444,152.99526515333326,0,201840523.73333332,8172551.2,201840523.73333332,1
1697507160,112.64918880444444,152.99526515333326,0,201840523.73333332,8172551.2,201840523.73333332,1
1697507280,112.64918880444444,152.99526515333326,0,201840523.73333332,8172551.2,201840523.73333332,1
1697507400,112.64918880444444,152.99526515333326,0,201840523.73333332,8172551.2,201840523.73333332,1
1697507520,112.64918880444444,152.99526515333326,0,201840523.73333332,8172551.2,201840523.73333332,1
1697507640,112.64918880444444,152.99526515333326,0,201840523.73333332,8172551.2,201840523.73333332,1
1697507760,112.64918880444444,152.99526515333326,0,201840523.73333332,8172551.2,201840523.73333332,1
1697507880,112.64918880444444,152.99526515333326,0,201840523.73333332,8172551.2,201840523.73333332,1
1697508000,112.64918880444444,152.99526515333326,0,201840523.73333332,8172551.2,201840523.73333332,1
1697508120,112.64918880444444,152.99526515333326,0,201840523.73333332,8172551.2,201840523.73333332,1
1697508240,112.64918880444444,152.99526515333326,0,201840523.73333332,8172551.2,201840523.73333332,1
1697508360,112.64918880444444,152.99526515333326,0,201840523.73333332,8172551.2,201840523.73333332,1
1697508480,112.64918880444444,152.99526515333326,0,201840523.73333332,8172551.2,201840523.73333332,1
1697508600,112.64918880444444,152.99526515333326,0,201840523.73333332,8172551.2,201840523.73333332,1
1697508720,112.64918880444444,152.99526515333326,0,201840523.73333332,8172551.2,201840523.73333332,1
1697508840,112.64918880444444,152.99526515333326,0,201840523.73333332,8172551.2,201840523.73333332,1
1697508960,112.64918880444444,152.99526515333326,0,201840523.73333332,8172551.2,201840523.73333332,1
1697509080,112.64918880444444,152.99526515333326,0,201840523.73333332,8172551.2,201840523.73333332,1
1697509200,112.64918880444444,152.99526515333326,0,201840523.73333332,8172551.2,201840523.73333332,1
1697509320,112.64918880444444,152.99526515333326,0,201840523.73333332,8172551.2,201840523.73333332,1
1697509440,112.64918880444444,152.99526515333326,0,201840523.73333332,8172551.2,201840523.73333332,1
1697509560,112.64918880444444,152.99526515333326,0,201840523.73333332,8172551.2,201840523.73333332,1
1697509680,112.64918880444444,152.99526515333326,0,201840523.73333332,8172551.2,201840523.73333332,1
1697509800,112.64918880444444,152.99526515333326,0,201840523.73333332,8172551.2,201840523.73333332,1
1697509920,112.64918880444444,152.99526515333326,0,201840523.73333332,8172551.2,201840523.73333332,1
1697510040,112.64918880444444,152.99526515333326,0,201840523.73333332,8172551.2,201840523.73333332,1
1697510160,112.64918880444444,152.99526515333326,0,201840523.73333332,8172551.2,201840523.73333332,1
1697510280,112.64918880444444,152.99526515333326,0,201840523.73333332,8172551.2,201840523.73333332,1
1697510400,112.64918880444444,152.99526515333326,0,201840523.73333332,8172551.2,201840523.73333332,1
1697510520,112.64918880444444,152.99526515333326,0,201840523.73333332,8172551.2,201840523.73333332,1
1697510640,112.64918880444444,152.99526515333326,0,201840523.73333332,8172551.2,201840523.73333332,1
1697510760,112.64918880444444,152.99526515333326,0,201840523.73333332,8172551.2,201840523.73333332,1
1697510880,112.64918880444444,152.99526515333326,0,201840523.73333332,8172551.2,201840523.73333332,1
1697511000,112.64918880444444,152.99526515333326,0,201840523.73333332,8172551.2,201840523.73333332,1
1697511120,112.64918880444444,152.99526515333326,0,201840523.73333332,8172551.2,201840523.73333332,1
1697511240,112.64918880444444,152.99526515333326,0,201840523.73333332,8172551.2,201840523.73333332,1
1697511360,112.64918880444444,152.99526515333326,0,201840523.73333332,8172551.2,201840523.73333332,1
1697511480,112.64918880444444,152.99526515333326,0,201840523.73333332,8172551.2,201840523.73333332,1
1697511600,112.64918880444444,152.99526515333326,0,201840523.73333332,8172551.2,201840523.73333332,1
1697511720,112.64918880444444,152.99526515333326,0,201840523.73333332,8172551.2,201840523.73333332,1
1697511840,112.64918880444444,152.99526515333326,0,201840523.73333332,8172551.2,201840523.73333332,1
1697511960,112.64918880444444,152.99526515333326,0,201840523.73333332,8172551.2,201840523.73333332,1
1697512080,112.64918880444444,152.99526515333326,0,201840523.73333332,8172551.2,201840523.73333332,1
1697512200,112.64918880444444,152.99526515333326,0,201840523.73333332,8172551.2,201840523.73333332,1
1697512320,112.64918880444444,152.99526515333326,0,201840523.73333332,8172551.2,201840523.73333332,1
1697512440,112.64918880444444,152.99526515333326,0,201840523.73333332,8172551.2,201840523.73333332,1
1697512560,112.64918880444444,152.99526515333326,0,201840523.73333332,8172551.2,201840523.73333332,1
1697512680,112.64918880444444,152.99526515333326,0,201840523.73333332,8172551.2,201840523.73333332,1
1697512800,112.64918880444444,152.99526515333326,0,201840523.73333332,8172551.2,201840523.73333332,1
1697512920,112.64918880444444,152.99526515333326,0,201840523.73333332,8172551.2,201840523.73333332,1
1697513040,112.64918880444444,152.99526515333326,0,201840523.73333332,8172551.2,201840523.73333332,1
1697513160,112.64918880444444,152.99526515333326,0,201840523.73333332,8172551.2,201840523.73333332,1
1697513280,112.64918880444444,152.99526515333326,0,201840523.73333332,8172551.2,201840523.73333332,1
1697513400,112.64918880444444,152.99526515333326,0,201840523.73333332,8172551.2,201840523.73333332,1
1697513520,112.64918880444444,152.99526515333326,0,201840523.73333332,8172551.2,201840523.73333332,1
1697513640,112.64918880444444,152.99526515333326,0,201840523.73333332,8172551.2,201840523.73333332,1
1697513760,112.64918880444444,152.99526515333326,0,201840523.73333332,8172551.2,201840523.73333332,1
1697513880,112.64918880444444,152.99526515333326,0,201840523.73333332,8172551.2,201840523.73333332,1
1697514000,112.64918880444444,152.99526515333326,0,201840523.73333332,8172551.2,201840523.73333332,1
1697514120,112.64918880444444,152.99526515333326,0,201840523.73333332,8172551.2,201840523.73333332,1
1697514240,112.64918880444444,152.99526515333326,0,201840523.73333332,8172551.2,201840523.73333332,1
1697514360,112.64918880444444,152.99526515333326,0,201840523.73333332,8172551.2,201840523.73333332,1
1697514480,112.64918880444444,152.99526515333326,0,201840523.73333332,8172551.2,201840523.73333332,1
1697514600,112.64918880444444,152.99526515333326,0,201840523.73333332,8172551.2,201840523.73333332,1
1697514720,112.64918880444444,152.99526515333326,0,201840523.73333332,8172551.2,201840523.73333332,1
1697514840,112.64918880444444,152.99526515333326,0,201840523.73333332,8172551.2,201840523.73333332,1
1697514960,112.64918880444444,152.99526515333326,0,201840523.73333332,8172551.2,201840523.73333332,1
1697515080,112.64918880444444,152.99526515333326,0,201840523.73333332,8172551.2,201840523.73333332,1
1697515200,112.64918880444444,152.99526515333326,0,201840523.73333332,8172551.2,201840523.73333332,1
1697515320,112.64918880444444,152.99526515333326,0,201840523.73333332,8172551.2,201840523.73333332,1
1697515440,112.64918880444444,152.99526515333326,0,201840523.73333332,8172551.2,201840523.73333332,1
1697515560,112.64918880444444,152.99526515333326,0,201840523.73333332,8172551.2,201840523.73333332,1
1697515680,112.64918880444444,152.99526515333326,0,201840523.73333332,8172551.2,201840523.73333332,1
1697515800,112.64918880444444,152.99526515333326,0,201840523.73333332,8172551.2,201840523.73333332,1
1697515920,112.64918880444444,152.99526515333326,0,201840523.73333332,8172551.2,201840523.73333332,1
1697516040,112.64918880444444,152.99526515333326,0,201840523.73333332,8172551.2,201840523.73333332,1
1697516160,112.64918880444444,152.99526515333326,0,201840523.73333332,8172551.2,201840523.73333332,1
1697516280,112.64918880444444,152.99526515333326,0,201840523.73333332,8172551.2,201840523.73333332,1
1697516400,112.64918880444444,152.99526515333326,0,201840523.73333332,8172551.2,201840523.73333332,1
1697516520,112.64918880444444,152.99526515333326,0,201840523.73333332,8172551.2,201840523.73333332,1
1697516640,112.64918880444444,152.99526515333326,0,201840523.73333332,8172551.2,201840523.73333332,1
1697516760,112.64918880444444,152.99526515333326,0,201840523.73333332,8172551.2,201840523.73333332,1
1697516880,112.64918880444444,152.99526515333326,0,201840523.73333332,8172551.2,201840523.73333332,1
1697517000,112.64918880444444,152.99526515333326,0,201840523.73333332,8172551.2,201840523.73333332,1
1697517120,112.64918880444444,152.99526515333326,0,201840523.73333332,8172551.2,201840523.73333332,1
1697517240,112.64918880444444,152.99526515333326,0,201840523.73333332,8172551.2,201840523.73333332,1
1697517360,112.64918880444444,152.99526515333326,0,201840523.73333332,8172551.2,201840523.73333332,1
1697517480,112.64918880444444,152.99526515333326,0,201840523.73333332,8172551.2,201840523.73333332,1
1697517600,112.64918880444444,152.99526515333326,0,201840523.73333332,8172551.2,201840523.73333332,1
1697517720,112.64918880444444,152.99526515333326,0,201840523.73333332,8172551.2,201840523.73333332,1
1697517840,112.64918880444444,152.99526515333326,0,201840523.73333332,8172551.2,201840523.73333332,1
1697517960,112.64918880444444,152.99526515333326,0,201840523.73333332,8172551.2,201840523.73333332,1
1697518080,112.64918880444444,152.99526515333326,0,201840523.73333332,8172551.2,201840523.73333332,1
1697518200,112.64918880444444,152.99526515333326,0,201840523.73333332,8172551.2,201840523.73333332,1
1697518320,112.64918880444444,152.99526515333326,0,201840523.73333332,8172551.2,201840523.73333332,1
