timestamp,"1-avg(irate(node_cpu_seconds_total{hostname=~""bj3-rd-rttax-prod-03"", mode=~""idle""}[2m])) by (mode, hostname)","node_load1{hostname=~""bj3-rd-rttax-prod-03""}","node_load5{hostname=~""bj3-rd-rttax-prod-03""}","node_load15{hostname=~""bj3-rd-rttax-prod-03""}","(1-(node_memory_MemAvailable_bytes{hostname=~""bj3-rd-rttax-prod-03""}/node_memory_MemTotal_bytes{hostname=~""bj3-rd-rttax-prod-03""}))*100","1-(node_filesystem_free_bytes{hostname=~""bj3-rd-rttax-prod-03"",fstype=~""ext4|xfs"",mountpoint=""/""} / node_filesystem_size_bytes{hostname=~""bj3-rd-rttax-prod-03"",fstype=~""ext4|xfs"",mountpoint=""/""})","1-(node_filesystem_free_bytes{hostname=~""bj3-rd-rttax-prod-03"",fstype=~""ext4|xfs"",mountpoint=""/data""} / node_filesystem_size_bytes{hostname=~""bj3-rd-rttax-prod-03"",fstype=~""ext4|xfs"",mountpoint=""/data""})","irate(node_disk_reads_completed_total{hostname=~""bj3-rd-rttax-prod-03""}[2m])","irate(node_disk_writes_completed_total{hostname=~""bj3-rd-rttax-prod-03""}[2m])","irate(node_disk_read_time_seconds_total{hostname=~""bj3-rd-rttax-prod-03""}[2m])","irate(node_disk_write_time_seconds_total{hostname=~""bj3-rd-rttax-prod-03""}[2m])","irate(node_disk_read_bytes_total{hostname=~""bj3-rd-rttax-prod-03""}[2m])","irate(node_disk_written_bytes_total{hostname=~""bj3-rd-rttax-prod-03""}[2m])","node_netstat_Tcp_CurrEstab{hostname=~""bj3-rd-rttax-prod-03""}","node_sockstat_TCP_tw{hostname=~""bj3-rd-rttax-prod-03""}","irate(node_netstat_Tcp_ActiveOpens{hostname=~""bj3-rd-rttax-prod-03""}[2m])","irate(node_netstat_Tcp_PassiveOpens{hostname=~""bj3-rd-rttax-prod-03""}[2m])","node_sockstat_TCP_alloc{hostname=~""bj3-rd-rttax-prod-03""}","node_sockstat_TCP_inuse{hostname=~""bj3-rd-rttax-prod-03""}","probe_duration_seconds{hostname=~""bj3-rd-rttax-prod-03""}","irate(node_network_receive_bytes_total{hostname=~""bj3-rd-rttax-prod-03"",device!~""tap.*|veth.*|br.*|docker.*|virbr*|lo*""}[5m])*8","irate(node_network_transmit_bytes_total{hostname=~""bj3-rd-rttax-prod-03"",device!~""tap.*|veth.*|br.*|docker.*|virbr*|lo*""}[5m])*8","1-avg(irate(node_cpu_seconds_total{hostname=~""bj3-rd-rttax-prod-02"", mode=~""idle""}[2m])) by (mode, hostname)","node_load1{hostname=~""bj3-rd-rttax-prod-02""}","node_load5{hostname=~""bj3-rd-rttax-prod-02""}","node_load15{hostname=~""bj3-rd-rttax-prod-02""}","(1-(node_memory_MemAvailable_bytes{hostname=~""bj3-rd-rttax-prod-02""}/node_memory_MemTotal_bytes{hostname=~""bj3-rd-rttax-prod-02""}))*100","1-(node_filesystem_free_bytes{hostname=~""bj3-rd-rttax-prod-02"",fstype=~""ext4|xfs"",mountpoint=""/""} / node_filesystem_size_bytes{hostname=~""bj3-rd-rttax-prod-02"",fstype=~""ext4|xfs"",mountpoint=""/""})","1-(node_filesystem_free_bytes{hostname=~""bj3-rd-rttax-prod-02"",fstype=~""ext4|xfs"",mountpoint=""/data""} / node_filesystem_size_bytes{hostname=~""bj3-rd-rttax-prod-02"",fstype=~""ext4|xfs"",mountpoint=""/data""})","irate(node_disk_reads_completed_total{hostname=~""bj3-rd-rttax-prod-02""}[2m])","irate(node_disk_writes_completed_total{hostname=~""bj3-rd-rttax-prod-02""}[2m])","irate(node_disk_read_time_seconds_total{hostname=~""bj3-rd-rttax-prod-02""}[2m])","irate(node_disk_write_time_seconds_total{hostname=~""bj3-rd-rttax-prod-02""}[2m])","irate(node_disk_read_bytes_total{hostname=~""bj3-rd-rttax-prod-02""}[2m])","irate(node_disk_written_bytes_total{hostname=~""bj3-rd-rttax-prod-02""}[2m])","node_netstat_Tcp_CurrEstab{hostname=~""bj3-rd-rttax-prod-02""}","node_sockstat_TCP_tw{hostname=~""bj3-rd-rttax-prod-02""}","irate(node_netstat_Tcp_ActiveOpens{hostname=~""bj3-rd-rttax-prod-02""}[2m])","irate(node_netstat_Tcp_PassiveOpens{hostname=~""bj3-rd-rttax-prod-02""}[2m])","node_sockstat_TCP_alloc{hostname=~""bj3-rd-rttax-prod-02""}","node_sockstat_TCP_inuse{hostname=~""bj3-rd-rttax-prod-02""}","probe_duration_seconds{hostname=~""bj3-rd-rttax-prod-02""}","irate(node_network_receive_bytes_total{hostname=~""bj3-rd-rttax-prod-02"",device!~""tap.*|veth.*|br.*|docker.*|virbr*|lo*""}[5m])*8","irate(node_network_transmit_bytes_total{hostname=~""bj3-rd-rttax-prod-02"",device!~""tap.*|veth.*|br.*|docker.*|virbr*|lo*""}[5m])*8"
1710280712,0.0219999998807907,0.1,0.05,0.07,23.212009717430703,0.1502647276110877,0.5421712302980384,0.0,0.5333333333333333,0.0,0.0002000000017384,0.0,8738.133333333333,381,918,6.333333333333333,15.0,423,347,0.000301969,461870.93333333335,431595.2,0.0176666667684912,0.06,0.07,0.1,25.215346517345093,0.5664219263574601,0.0991306389228643,9.333333333333334,2.533333333333333,0.0050666666667287,0.0023333333330811,105130.66666666669,33860.26666666667,452,895,7.866666666666666,24.53333333333333,480,256,0.000268099,809411.7333333333,600403.2
1710280832,0.0221666666368642,0.01,0.04,0.06,23.210017835946186,0.1502650184300025,0.5421729902324416,0.0,3.333333333333333,0.0,0.002599999991556,0.0,22391.466666666667,381,856,6.333333333333333,15.133333333333333,423,346,0.000324033,432764.26666666666,416186.6666666667,0.0249999999379118,0.06,0.06,0.1,25.04797409948045,0.5664237731362503,0.0991342673338807,11.933333333333334,0.8,0.0509999999999611,0.0004000000000814,833126.4,25395.2,462,891,7.666666666666667,25.466666666666665,490,255,0.000287851,997266.1333333332,701688.0
1710280952,0.1513333330551783,0.62,0.25,0.13,23.203402822127195,0.1502657939471083,0.5421806269522091,0.0,0.7333333333333333,0.0,0.0004666666810711,0.0,20753.066666666666,384,958,6.133333333333334,15.066666666666666,426,348,0.000329666,486225.6,436623.4666666667,0.072000000004967,0.27,0.1,0.11,25.0605607450495,0.5664263975061099,0.0991382368775569,6.933333333333334,0.4666666666666667,0.0026000000000446,0.0005333333334419,30310.4,15564.8,465,877,7.733333333333333,25.2,493,257,0.000257896,1012060.8,703246.9333333333
1710281072,0.0226666669050852,0.14,0.21,0.13,23.123407878063407,0.1502663755849378,0.5421845964958854,0.0,3.066666666666667,0.0,0.0014666666587193,0.0,21026.13333333333,382,926,6.333333333333333,15.066666666666666,424,347,0.000315662,444907.2,421989.3333333333,0.0199999999875823,0.15,0.12,0.12,25.07309744361233,0.5664282442849,0.0991421831621881,8.6,3.0,0.0064000000000911,0.0013333333331199,79189.33333333333,34406.4,455,883,7.733333333333333,24.666666666666668,483,255,0.000295318,1030065.0666666668,700519.4666666667
1710281192,0.0218333331247171,0.08,0.16,0.13,23.134006654851447,0.1502666502472461,0.5421871162257579,0.0,0.6666666666666666,0.0,0.0002666666482885,0.0,10103.466666666667,383,844,6.866666666666666,15.0,425,348,0.000303694,467243.7333333333,445706.13333333336,0.0180000000322858,0.13,0.11,0.12,25.08043965352761,0.5664301882625739,0.099146323272194,5.333333333333333,0.7333333333333333,0.0031999999999243,0.0002666666667209,48605.86666666667,17749.333333333332,454,805,7.6,24.466666666666665,482,257,0.000281215,966498.1333333332,665665.6
1710281312,0.0211666670938333,0.01,0.1,0.12,23.1595814294676,0.1502673126681074,0.5421902717028598,0.0,3.2,0.0,0.0020666666639347,0.0,23210.666666666668,381,921,6.666666666666667,15.266666666666667,423,346,0.000352453,461581.8666666666,433423.4666666667,0.0174999999503294,0.13,0.13,0.12,25.05371800519649,0.566434853808991,0.0991500912374804,6.933333333333334,1.2666666666666666,0.0062666666667306,0.0005999999998797,85742.93333333333,20753.066666666666,449,805,7.466666666666667,24.466666666666665,477,255,0.000347954,785119.4666666667,595379.7333333333
1710281432,0.0219999998807907,0.07,0.11,0.12,23.1275391878091,0.1502676842700541,0.5421934969570967,0.0,0.8666666666666667,0.0,0.000466666650027,0.0,12834.133333333331,385,909,6.466666666666667,15.333333333333334,427,349,0.000360149,441563.2,424225.06666666665,0.0191666667039195,0.02,0.09,0.11,25.04302934586404,0.5664365061900137,0.0991536188593019,5.933333333333334,2.533333333333333,0.009733333333376,0.0010000000004462,89019.73333333334,44509.86666666667,450,882,7.533333333333333,24.866666666666667,478,253,0.000308165,879513.6,635361.6
1710281552,0.0228333334128062,0.35,0.2,0.15,23.162679911776863,0.1502679750889688,0.5422021415688133,0.0,3.1333333333333333,0.0,0.0020666666639347,0.0,24849.066666666666,383,845,6.333333333333333,15.066666666666666,425,347,0.000896927,523918.93333333335,445946.13333333336,0.0193333333358168,0.07,0.13,0.13,25.056115461495352,0.5664381585710365,0.0991577279572479,9.066666666666666,2.7333333333333334,0.0057999999999689,0.0017333333332013,141994.66666666666,34952.53333333333,449,880,7.6,24.666666666666668,477,253,0.000295189,1009659.2,689529.6
1710281672,0.0214999998609224,0.05,0.13,0.13,23.15222868176545,0.1502682497512771,0.5422081191433725,0.0,3.466666666666667,0.0,0.0011999999793867,0.0,28125.866666666665,381,918,6.0,15.0,423,347,0.000298786,476643.7333333333,436904.0,0.0191666667039195,0.06,0.11,0.13,24.92235737882107,0.5664401025487102,0.0991614959225343,8.133333333333333,3.1333333333333333,0.0035333333333255,0.0017333333332013,84650.66666666667,33041.066666666666,450,949,7.466666666666667,24.4,478,255,0.000286449,974489.0666666668,676629.8666666667
1710281792,0.0231666669249535,0.05,0.1,0.13,23.12835069508057,0.1502684921003727,0.5422144300975764,0.0,1.0666666666666669,0.0,0.0004000000034769,0.0,18568.533333333333,383,850,6.333333333333333,15.0,425,347,0.000358325,546824.0,460413.8666666666,0.0188333332538603,0.05,0.09,0.12,24.91851145934164,0.5664417549297329,0.0991657678337951,7.8,0.6666666666666666,0.0029999999998835,0.0003333333336437,39321.6,18295.466666666667,451,938,7.4,24.266666666666666,479,255,0.00030771,957130.6666666666,665347.2
1710281912,0.02616666679581,0.01,0.07,0.11,23.1370313637724,0.150269154521234,0.5422206790276602,0.0,3.8666666666666663,0.0,0.0029333333484828,0.0,34406.4,383,911,6.8,15.066666666666666,425,348,0.000299972,857502.4,617008.5333333333,0.0196666667237876,0.02,0.07,0.12,25.0418306177146,0.5664462260783827,0.0991697218714413,8.133333333333333,0.8,0.0067999999999301,0.0003333333331587,114688.0,25395.2,454,948,7.733333333333333,24.266666666666666,482,256,0.000914446,1050058.1333333333,718322.1333333333
1710282032,0.0218333333730698,0.0,0.05,0.1,23.111850047227268,0.1502694291835423,0.5422251370112809,0.0,0.7333333333333333,0.0,0.0003333333258827,0.0,12288.0,381,888,6.133333333333334,14.933333333333334,423,346,0.000364494,427183.4666666667,416443.2,0.0189999998857577,0.0,0.05,0.1,24.972554120078595,0.5664479756582892,0.099174148843002,0.0,2.466666666666667,0.0,0.0018000000001241,0.0,17749.333333333332,453,942,7.6,24.73333333333333,481,255,0.000315353,1028696.0,710698.1333333333
1710282152,0.0224999996523062,0.0,0.03,0.09,23.096259271163188,0.1502696876892443,0.5422278815785883,0.0,3.466666666666667,0.0,0.0019999999863406,0.0,27033.6,383,833,6.2,15.133333333333333,425,348,0.000694995,473157.8666666666,433283.2,0.0180000000322858,0.0,0.03,0.09,24.99483048485557,0.5664496280393119,0.0991785835675778,0.0,2.533333333333333,0.0,0.0012666666666821,0.0,22937.6,450,940,7.6,24.33333333333333,478,253,0.000256983,913341.3333333334,642132.2666666667
1710282272,0.0221666663885116,0.09,0.06,0.1,23.117161731186,0.150269978508159,0.5422295174647517,0.0,0.8,0.0,0.0004000000034769,0.0,12834.133333333331,381,874,6.533333333333333,15.133333333333333,423,347,0.000366733,438472.5333333333,426518.4,0.0181666667883595,0.0,0.02,0.08,24.99917587439726,0.5664515720169857,0.0991833051537082,0.0,2.066666666666667,0.0,0.0007333333332402,0.0,23483.733333333334,453,847,7.866666666666666,24.53333333333333,481,256,0.000266019,997642.6666666666,678810.6666666666
1710282392,0.0218333333730695,0.01,0.04,0.08,23.097906876835573,0.1502702208572547,0.5422309207604653,0.0,3.2666666666666666,0.0,0.0017999999846021,0.0,26487.466666666667,383,818,6.333333333333333,15.2,425,348,0.00032464,434990.4,421003.7333333333,0.0170000000546376,0.0,0.01,0.07,24.9718049149852,0.5664534187957758,0.0991877553843139,0.0,0.6,0.0,0.0002000000002832,0.0,7645.866666666667,451,846,7.066666666666666,21.133333333333333,479,256,0.000403573,876700.8,634626.6666666666
1710282512,0.0225000001490116,0.02,0.04,0.08,23.097857694576696,0.1502708671215096,0.5422329830624533,0.0,1.0,0.0,0.0004666666810711,0.0,21572.266666666663,381,807,6.466666666666667,15.2,423,346,0.000294181,491010.6666666667,445164.8,0.0174999999503293,0.09,0.09,0.09,25.003471316932732,0.5664573067511234,0.0991922056149194,0.0,0.6666666666666666,0.0,0.0004000000000814,0.0,8465.066666666668,449,931,7.4,24.33333333333333,477,253,0.000266025,829072.5333333333,610696.0
1710282632,0.0239999999602635,0.0,0.03,0.07,23.118686381211194,0.1502711256272115,0.5422348670450965,0.0,3.6,0.0,0.0021333333415289,0.0,28945.066666666666,380,880,6.466666666666667,15.2,422,346,0.000331389,490860.8,452296.5333333333,0.020333333313465,0.15,0.09,0.09,24.90937115720221,0.5664590563310299,0.0991969892251698,0.0,2.066666666666667,0.0,0.0004666666665192,0.0,15291.733333333334,453,933,7.733333333333333,25.4,481,254,0.000369371,1028844.8,707666.6666666666
1710282752,0.021500000357628,0.11,0.05,0.06,23.110005712519367,0.1502714164461263,0.5422367742867846,0.0,3.066666666666667,0.0,0.0011333333328366,0.0,24849.066666666666,382,947,6.066666666666666,15.133333333333333,424,346,0.000341216,430481.06666666665,416882.6666666667,0.0216666667411723,0.03,0.07,0.09,25.042529875801776,0.56646090310982,0.0992017263173302,0.0,0.4666666666666667,0.0,0.0002666666667209,0.0,9557.333333333334,450,838,7.6,24.266666666666666,478,256,0.000262899,1036164.8,701006.9333333333
1710282872,0.0228333334128062,0.02,0.04,0.05,23.04427362352997,0.1502716587952218,0.5422396739143918,0.0,0.8666666666666667,0.0,0.0004000000034769,0.0,13107.2,383,876,6.266666666666667,15.133333333333333,425,347,0.000266009,448764.8,434909.8666666666,0.0208333333333333,0.0,0.05,0.08,24.907273382940694,0.5664627498886101,0.0992063548672808,0.0,0.6,0.0,0.0003333333336437,0.0,10103.466666666667,453,838,7.4,24.133333333333333,481,256,0.000455305,1016001.0666666668,697400.0
1710282992,0.0220504965707356,0.04,0.05,0.05,23.06623350211865,0.1502719334575302,0.5422427596143589,0.0,3.5307441209779498,0.0,0.0025314769285916,0.0,29196.722403570715,381,948,6.195456665112252,13.856505229498367,423,346,0.000304263,470463.5267470522,428181.9998667644,0.0221666667610407,0.08,0.09,0.09,24.983342673423504,0.5664644022696328,0.0992116579295356,0.0,2.333333333333333,0.0,0.0011999999997594,0.0,18022.4,455,926,7.6,24.4,483,258,0.000370789,1199138.1333333333,770138.1333333333
1710283112,0.0215000003576278,0.02,0.04,0.05,23.08052094832248,0.1502725635651788,0.5422449847296616,0.0,1.1333333333333333,0.0,0.0004666666810711,0.0,22937.6,383,936,6.266666666666667,15.0,425,347,0.000313967,489299.7333333333,445186.6666666667,0.0221666666368642,0.03,0.08,0.08,24.975700781470856,0.5664688734182826,0.0992165733410408,0.0,0.6,0.0,0.0002666666667209,0.0,10103.466666666667,453,898,7.666666666666667,24.266666666666666,481,257,0.00059176,1231728.0,777330.1333333333
1710283232,0.0228333331644534,0.0,0.03,0.05,23.13029339430622,0.1502728059142744,0.5422507297137711,0.0,3.066666666666667,0.0,0.0026666666691501,0.0,23756.8,382,876,6.533333333333333,15.133333333333333,424,347,0.000967115,559110.4,483796.8,0.0231666667386889,0.0,0.05,0.07,24.994530802818204,0.5664705257993052,0.0992216670718909,0.0,3.0,0.0,0.0016666666662786,0.0,24576.0,454,913,7.733333333333333,24.866666666666667,482,256,0.000253414,1258948.2666666666,823158.9333333333
1710283352,0.0226666669050852,0.09,0.05,0.05,23.072159964313357,0.1502730967331891,0.5422536215883633,0.0,0.9333333333333332,0.0,0.0003999999724328,0.0,14199.466666666667,381,948,6.533333333333333,15.2,423,346,0.000334689,490108.8,445471.4666666667,0.0258333333457508,0.01,0.04,0.07,24.988537162071044,0.5664724697769792,0.0992265902364111,0.0,0.6666666666666666,0.0,0.0002666666667209,0.0,9557.333333333334,451,913,7.8,24.53333333333333,479,255,0.00028653,1210863.4666666666,768029.3333333334
1710283472,0.0223333333929378,0.3,0.17,0.09,23.113005830310872,0.1502763926808893,0.5422584594697186,0.0,0.9333333333333332,0.0,0.000466666650027,0.0,13653.333333333334,382,865,6.2,15.066666666666666,424,347,0.000344837,439236.26666666666,422597.3333333333,0.0218333333730696,0.0,0.03,0.05,24.982643415336327,0.5664742193568855,0.0992314591298264,0.0,2.1333333333333333,0.0,0.0006000000003647,0.0,16110.933333333332,450,898,7.733333333333333,24.466666666666665,478,255,0.000282058,1061990.933333333,717962.1333333333
1710283592,0.0215000001092752,0.34,0.19,0.11,23.099529891378523,0.1502766350299849,0.5422618630433003,0.0,4.533333333333333,0.0,0.0019999999863406,0.0,31675.733333333334,381,855,6.2,14.066666666666666,423,346,0.000285185,454849.06666666665,421135.4666666667,0.0223333332687615,0.03,0.04,0.05,24.99997502649689,0.5664758717379083,0.0992364133064066,0.0,0.6,0.0,0.0002000000002832,0.0,9557.333333333334,450,832,7.6,24.53333333333333,478,254,0.000402234,1310478.933333333,814633.6
1710283712,0.0228333334128062,0.17,0.16,0.11,23.101816866416318,0.1502772651376334,0.542265189086732,0.0,0.6666666666666666,0.0,0.0002666666793326,0.0,11741.866666666669,382,930,6.4,14.933333333333334,424,346,0.000328973,601987.2,479334.4,0.022000000004967,0.0,0.03,0.05,25.007866653480654,0.566480342886558,0.0992418094048414,0.0,0.7333333333333333,0.0,0.0004666666665192,0.0,12834.133333333331,454,808,7.4,24.33333333333333,482,256,0.000282184,1070771.2,723093.3333333334
1710283832,0.0218333333730698,0.02,0.11,0.09,23.109390934283404,0.1502775559565481,0.5422710658720964,0.0,3.2666666666666666,0.0,0.0020000000173846,0.0,26214.4,382,867,6.266666666666667,15.0,424,347,0.000379221,449592.5333333333,425130.13333333336,0.0248333332439263,0.0,0.02,0.05,24.971405338935394,0.5664819952675808,0.0992473295515159,0.0,2.0,0.0,0.0004666666665192,0.0,14745.6,456,895,7.733333333333333,24.866666666666667,484,258,0.000250793,1509844.8,928309.3333333334
1710283952,0.0218333336214224,0.09,0.12,0.1,23.084750622585915,0.1502778306188564,0.5422719884808804,0.0,1.0,0.0,0.0004000000034769,0.0,14199.466666666667,383,913,6.266666666666667,15.2,425,347,0.000306971,448913.06666666665,431162.13333333336,0.0218333332488933,0.0,0.01,0.05,24.9665105323252,0.5664835504497199,0.0992530822886403,0.0,0.6666666666666666,0.0,0.0003333333331587,0.0,8738.133333333333,455,894,8.066666666666666,24.53333333333333,483,258,0.000408702,1268417.6,806836.8
1710284072,0.0221666668852169,0.04,0.09,0.1,23.1204077602719,0.1502781214377712,0.5422743143853782,0.0,3.333333333333333,0.0,0.0011333333328366,0.0,25668.266666666663,382,904,6.0,15.0,424,346,0.00034412,460556.26666666666,427690.6666666667,0.0219999999428788,0.0,0.01,0.05,25.02469879457895,0.56648539722851,0.099258524905165,0.0,2.6,0.0,0.0009333333335234,0.0,22937.6,452,799,7.466666666666667,24.33333333333333,480,254,0.00029438,1323315.7333333334,824318.9333333333
1710284192,0.0213333336015542,0.0,0.06,0.09,23.140842988835388,0.1502783476302605,0.5422804005021473,0.0,1.0,0.0,0.0003333333258827,0.0,15837.866666666669,384,832,6.266666666666667,15.0,426,349,0.000341104,443154.13333333336,424797.3333333333,0.0218333333730698,0.18,0.09,0.07,25.029543654182905,0.5664873412061837,0.0992638434734499,0.0,1.7333333333333334,0.0,0.0006666666663174,0.0,16930.133333333335,454,948,7.533333333333333,24.466666666666665,482,257,0.000234479,1237833.6,776513.6
1710284312,0.0245000002284845,0.08,0.08,0.09,23.137055954901832,0.1502789454246962,0.5422973330868908,0.0,0.8666666666666667,0.0,0.0003333333258827,0.0,21026.13333333333,384,909,6.666666666666667,14.933333333333334,426,347,0.000319554,735800.0,519012.26666666666,0.0209999999652306,0.02,0.06,0.06,25.032090951500464,0.5664941451280421,0.0992690612525398,0.0,2.1333333333333333,0.0,0.0008666666670857,0.0,20480.0,453,958,7.733333333333333,24.2,481,256,0.000294194,1218563.7333333334,776430.4
1710284432,0.0228333331644534,0.04,0.07,0.08,23.167745684441226,0.1502792524002173,0.5423080322475804,0.0,3.2,0.0,0.0016666666604578,0.0,25941.33333333333,383,829,6.266666666666667,15.066666666666666,425,347,0.000337116,469765.8666666666,426919.4666666667,0.0238333333283662,0.0,0.04,0.05,25.004370363044814,0.5664957975090648,0.0992751396162939,0.0,0.6666666666666666,0.0,0.0002000000002832,0.0,9011.2,460,946,7.8,25.666666666666668,488,254,0.000302015,1485183.4666666666,925419.7333333332
1710284552,0.0226666666567325,0.01,0.04,0.07,23.077176554718825,0.1502795109059193,0.5423100945495685,0.0,0.8666666666666667,0.0,0.0004000000034769,0.0,15018.666666666666,383,885,5.933333333333334,14.933333333333334,425,347,0.000492197,483590.4,428649.06666666665,0.0225000000869234,0.0,0.03,0.05,25.004470257057264,0.5664973526912038,0.0992823886853119,0.0,0.8666666666666667,0.0,0.0004000000000814,0.0,15564.8,452,947,7.666666666666667,24.2,480,255,0.000407072,1283703.4666666666,822336.0
1710284672,0.0223333333929379,0.09,0.07,0.08,23.11261237223986,0.1502797694116213,0.5423119630261817,0.0,1.0,0.0,0.0004000000034769,0.0,13653.333333333334,385,874,6.133333333333334,15.133333333333333,426,347,0.000373454,449784.5333333333,423657.06666666665,0.0216666666169961,0.0,0.02,0.05,25.038683956322338,0.5664991022711102,0.0992886608744408,0.0,1.8,0.0,0.0004666666665192,0.0,19387.733333333334,455,841,7.6,24.266666666666666,483,258,0.000303775,1159232.0,753851.2
1710284792,0.0231666669249535,0.01,0.05,0.07,23.101226679309782,0.150280060230536,0.5423124979842161,0.0,4.2,0.0,0.0091333333402872,0.0,31948.8,380,804,5.866666666666666,15.0,421,344,0.000324094,412171.2,399683.7333333333,0.023166666800777,0.0,0.01,0.05,25.01106326187915,0.5665008518510166,0.0992948787924647,0.0,1.4666666666666666,0.0,0.0005333333334419,0.0,15291.733333333334,454,858,8.0,24.4,482,257,0.000387843,1327342.933333333,814128.5333333333
1710284912,0.0225000001490116,0.02,0.04,0.06,23.10759578183439,0.1502807226513973,0.5423138935269147,0.0,3.8,0.0,0.0016666666604578,0.0,42052.26666666667,382,891,6.133333333333334,15.066666666666666,423,345,0.000334501,433165.8666666666,419614.4,0.0221666667610406,0.04,0.03,0.05,25.020353405037252,0.5665056145963174,0.0993017634697781,0.0,1.2666666666666666,0.0,0.0004000000000814,0.0,19114.666666666668,454,936,7.8,24.266666666666666,482,257,0.000267415,1393484.8,854547.7333333333
1710285032,0.0223333331445853,0.0,0.03,0.05,23.134203383886952,0.1502811265665566,0.5423155371660932,0.0,4.333333333333333,0.0,0.0014000000121692,0.0,32768.0,380,816,6.333333333333333,14.866666666666667,421,345,0.000294533,467800.5333333333,428989.3333333333,0.02400000008444,0.14,0.07,0.06,24.935793123495976,0.5665072669773402,0.0993081519541319,0.0,3.333333333333333,0.0,0.0009999999999611,0.0,25941.33333333333,458,924,7.466666666666667,24.6,486,256,0.00038174,1544315.2,936982.9333333332
1710285152,0.0225000001490116,0.15,0.05,0.06,23.124809572441407,0.150281401228865,0.5423164985399522,0.0,0.6666666666666666,0.0,0.0004666666810711,0.0,11741.866666666669,381,802,6.2,15.2,422,345,0.000349051,430492.8,413706.13333333336,0.0264999999354282,0.06,0.07,0.06,24.975550940452184,0.5665091137561303,0.0993150909025502,0.0,0.8,0.0,0.0004666666665192,0.0,15018.666666666666,453,860,7.666666666666667,24.53333333333333,482,257,0.000272654,1918892.8,1093946.1333333333
1710285272,0.0220000001291433,0.1,0.05,0.05,23.0953739905034,0.1502816758911733,0.542317754528381,0.0,2.533333333333333,0.0,0.0007333333604037,0.0,21299.2,383,871,5.933333333333334,15.133333333333333,424,346,0.000313616,436332.8,418274.13333333336,0.0228333332886297,0.03,0.06,0.05,24.997377782173118,0.5665110577338042,0.0993215646700689,0.0,0.8666666666666667,0.0,0.0003333333336437,0.0,11741.866666666669,453,849,7.6,24.4,481,257,0.000284647,1400752.0,848782.4
1710285392,0.022000000377496,0.01,0.04,0.05,23.10420220597186,0.1502819505534817,0.5423201347039837,0.0,1.1333333333333333,0.0,0.0003999999724328,0.0,16930.133333333335,381,952,6.266666666666667,15.066666666666666,422,344,0.000482323,474118.4,439292.26666666666,0.0240000000223516,0.0,0.04,0.05,24.992582869575383,0.5665129045125943,0.0993285036184871,0.0,1.5333333333333334,0.0,0.0001333333328754,0.0,13380.266666666666,452,926,7.6,24.4,480,255,0.000256534,1523103.4666666666,896690.1333333333
1710285512,0.021666666616996,0.15,0.08,0.06,23.12158813448495,0.1502825968177366,0.542322848259231,0.0,1.2,0.0,0.0005333333276212,0.0,24576.0,384,878,5.866666666666666,14.933333333333334,425,347,0.000333611,414562.6666666667,408866.6666666667,0.0216666666169962,0.05,0.04,0.05,25.005569091194246,0.5665174728601277,0.0993347370425411,0.0,0.6666666666666666,0.0,0.0002666666667209,0.0,10103.466666666667,454,931,7.666666666666667,24.4,482,256,0.000244641,1286657.6,831637.3333333334
1710285632,0.022333333392938,0.02,0.06,0.05,23.11925197718828,0.1502829037932577,0.5423240034584649,0.0,3.466666666666667,0.0,0.0027999999932944,0.0,28672.0,380,932,6.2,15.133333333333333,421,344,0.000363401,421400.0,412762.13333333336,0.0231666666766007,0.15,0.07,0.05,25.026097310753293,0.5665192224400342,0.099340970466595,5.8,0.5333333333333333,0.0023333333333236,0.0003333333331587,50517.333333333336,11195.733333333334,455,913,7.6,24.6,483,257,0.000276197,1258036.2666666666,808874.6666666666
1710285752,0.0220000001291433,0.09,0.08,0.05,23.09389852273708,0.1502831461423533,0.5423252051757887,0.0,0.9333333333333332,0.0,0.000466666650027,0.0,14745.6,382,929,6.4,15.066666666666666,423,346,0.00032926,418747.2,409079.4666666667,0.0243333333482345,0.24,0.1,0.06,24.98014606502501,0.5665209720199406,0.0993472814207989,0.0,0.5333333333333333,0.0,0.0002666666667209,0.0,11741.866666666669,455,915,7.466666666666667,24.133333333333333,483,257,0.000289208,1464637.3333333333,895505.6
1710285872,0.0220000001291433,0.08,0.08,0.05,23.10208736884014,0.1502834208046617,0.5423264534112026,0.0,0.7333333333333333,0.0,0.0003333333569268,0.0,14472.533333333333,381,854,6.266666666666667,14.933333333333334,422,346,0.000309869,425641.6,411670.93333333335,0.0224999999006589,0.28,0.17,0.09,24.98404193151067,0.566523013196498,0.0993536078810327,0.0,2.8666666666666667,0.0,0.0009999999999611,0.0,21299.2,453,911,7.533333333333333,24.2,481,257,0.000297362,1375724.2666666666,852155.7333333333
1710285992,0.0213333328564961,0.06,0.09,0.06,23.100931585756523,0.1502837116235764,0.5423284226770106,0.0,0.8,0.0,0.0003333333258827,0.0,15018.666666666666,378,931,6.133333333333334,15.0,419,344,0.000299029,424170.6666666667,411081.06666666665,0.0241666667163371,0.35,0.25,0.13,24.97530120542105,0.5665248599752881,0.0993596784917718,0.0,0.8,0.0,0.0002666666667209,0.0,13380.266666666666,454,813,7.466666666666667,24.2,482,256,0.000295569,1574375.4666666666,937513.0666666668
