timestamp,"container_memory_rss{prometheus=""monitoring-cce-bj4-dev-01"",container="""",namespace=~""jiesuan"",pod=~""yid-aiops-77-54db46dcdc-f4l88"",metrics_path=""/metrics/cadvisor""} / 1048576","sum(rate(container_network_receive_bytes_total{prometheus=""monitoring-cce-bj4-dev-01"",namespace=~""jiesuan"", pod=~""yid-aiops-77-54db46dcdc-f4l88"", node=""10.200.64.17"", metrics_path=""/metrics/cadvisor""}[1m])) by (pod,namespace,node) * 8","sum(rate(container_network_transmit_bytes_total{prometheus=""monitoring-cce-bj4-dev-01"",namespace=~""jiesuan"", pod=~""yid-aiops-77-54db46dcdc-f4l88"", node=""10.200.64.17"", metrics_path=""/metrics/cadvisor""}[1m])) by (pod,namespace,node) * 8","sum(rate(container_network_receive_bytes_total{prometheus=""monitoring-cce-bj4-dev-01"",namespace=~""jiesuan"", pod=~""yid-aiops-77-54db46dcdc-f4l88"", node=""10.200.64.17"", metrics_path=""/metrics/cadvisor""}[1m])) by (pod,namespace,node) * 8","(sum(irate(container_cpu_usage_seconds_total{prometheus=""monitoring-cce-bj4-dev-01"",container!="""",container!=""POD"",namespace=~""jiesuan"",pod=~""yid-aiops-77-54db46dcdc-f4l88"", metrics_path=""/metrics/cadvisor""} [1m])) by(namespace,pod) / on (namespace,pod) (sum(container_spec_cpu_quota{prometheus=""monitoring-cce-bj4-dev-01"",namespace=~""jiesuan"",pod=~""yid-aiops-77-54db46dcdc-f4l88"",container!="""",metrics_path=""/metrics/cadvisor""}) by(namespace,pod) / 100000) ) * 100","irate (container_cpu_usage_seconds_total{prometheus=""monitoring-cce-bj4-dev-01"",container="""",namespace=~""jiesuan"",pod=~""yid-aiops-77-54db46dcdc-f4l88"",metrics_path=""/metrics/cadvisor""} [1m]) * 100","(1-sum(increase(std_grpc_server_handled_total{job=""be/yid"",biz_code=""6000"",instance=""yid-aiops-77-54db46dcdc-f4l88"",grpc_code=~""Unknown|OK"",grpc_method=~""ListFieldValues|ListPermResource|CheckUserOperatePage|ListAuthZResources""}[1m]) or increase(std_grpc_server_handled_total{job=""be/yid"",instance=""yid-aiops-77-54db46dcdc-f4l88"",biz_code=""6000"",grpc_method=~""ListFieldValues|ListPermResource|CheckUserOperatePage|ListAuthZResources""}[1m]) or vector(0))/sum(increase(std_grpc_server_handled_total{job=""be/yid"",instance=""yid-aiops-77-54db46dcdc-f4l88"",grpc_method=~""ListFieldValues|ListPermResource|CheckUserOperatePage|ListAuthZResources""}[1m])))*100","sum(rate(std_requests_total{job=""be/yid"",code=~""2.."",environment=""rc"", instance=""yid-aiops-77-54db46dcdc-f4l88""}[1m]))","sum(rate(std_requests_total{job=""be/yid"",code=~""4.."",environment=""rc"", instance=""yid-aiops-77-54db46dcdc-f4l88""}[1m]))","sum( increase(std_grpc_server_handled_total{job=""be/yid"",environment=""rc"", instance=""yid-aiops-77-54db46dcdc-f4l88"", grpc_code=""OK""}[1m]))","sum( increase(std_grpc_server_handled_total{job=""be/yid"",environment=""rc"", instance=""yid-aiops-77-54db46dcdc-f4l88"", grpc_code=""Unknown""}[1m]))","1-sum(increase(std_grpc_server_handled_total{job=""be/yid"",biz_code=""6000"",environment=""rc"",instance=""yid-aiops-77-54db46dcdc-f4l88"",grpc_code=~""Unknown|OK""}[1m]) or increase(std_grpc_server_handled_total{job=""be/yid"",environment=""rc"",instance=""{1}"",grpc_code!~""Unknown|OK""}[1m]))/sum(increase(std_grpc_server_handled_total{job=""be/yid"",instance=""{2}"",environment=""rc""}[1m])) or vector(1)","1- ((sum(increase(std_requests_total{job=""be/yid"",code=""200"",environment=""rc"", instance=""yid-aiops-77-54db46dcdc-f4l88"", bizcode=""6000""}[1m]) or increase(std_requests_total{job=""be/yid"",environment=""rc"", instance=""yid-aiops-77-54db46dcdc-f4l88"",code=~""5..""}[1m]))  or  vector(0)) /  sum(increase(std_requests_total{job=""be/yid"",instance=""yid-aiops-77-54db46dcdc-f4l88"",environment=""rc""}[1m])))","sum(rate(std_requests_total{job=""be/yid"", code=""200"", instance=""yid-aiops-77-54db46dcdc-f4l88"",method=""GET"",url=~""/api/v1/employee/:empID|/api/v1/employees|/api/v1/dept|/api/v1/depts|/api/v1/team/:teamID|/api/v1/teams|/api/v1/supervisors/:empIDs|/api/v1/dept-tree|/api/v1/emplist""}[1m]))","sum(rate(std_grpc_server_handled_total{job=""be/yid"", grpc_code=""OK"", instance=""yid-aiops-77-54db46dcdc-f4l88"" ,grpc_method=~""GetEmployee|ListEmployee|GetDepartment|ListDepartment|GetTeam|ListTeam|ListSupervisor|IsDeptLeader|GetDepartTree|GetEmployeeDepartTree|ListUserNameByEmpID|ListAuthZTeamsByUserName|ListWeChatDeptIDByDeptID|ListJiesuanBusinessDeptMember|ListAllInternalEmployees|IsEmployeeBelongToDept|ListApproveAuthEmp|ListApproveAuthDept|ListApproveBackupEmp""}[1m]))","sum(rate(std_grpc_server_handled_total{job=""be/yid"",instance=""yid-aiops-77-54db46dcdc-f4l88"",grpc_method=~""ListFieldValues|ListPermResource|CheckUserOperatePage|ListAuthZResources"", grpc_code=""OK""}[1m]))"
1697402040,238.65625,1135839.4666666666,1888306.1333333333,1135839.4666666666,11.806049264446807,15.655609379997864,100,0,0.1807458295278539,2327.283301000647,0,1,1,0,0,0.28919332724456626
1697402100,240.109375,1570884,2384363.7333333334,1570884,11.56635372666642,16.772183416663513,100,0,0.18518518518518517,2380,0,1,1,0,0,0.29629629629629634
1697402160,238.3359375,1927900,2804727.2,1927900,10.18805756000802,13.518267276667755,100,0,0.20466960191156994,2643.1413889499013,0,1,1,0,0,0.33627753040075076
1697402220,240.625,1955051.7333333334,3113416.533333333,1955051.7333333334,10.439122588900823,15.524579126674023,100,0,0.21817785131179432,2806.858057126235,0,1,1,0,0,0.34544826457700767
1697402280,240.375,2517934.1333333333,3570260,2517934.1333333333,9.63066035555029,15.386144699999324,100,0,0.18153103273004517,2335.2152050393015,0,1,1,0,0,0.3086027556410768
1697402340,238.453125,1314903.7333333334,1838707.2,1314903.7333333334,11.912995368879315,15.023680119993516,100,0,0.20033510599548335,2558.0971807386904,0,1,1,0,0,0.32782108253806364
1697402400,239,2343084.2666666666,3557892.8,2343084.2666666666,11.058418128894926,17.67736046000209,100,0,0.2182334006219652,2803.208030989143,0,1,1,0,0,0.36372233436994195
1697402460,238.34375,2536399.7333333334,3912332,2536399.7333333334,10.659521440005241,15.086522379982245,100,0,0.18178512997636792,2335.2117796764223,0,1,1,0,0,0.3090347209598254
1697402520,238.703125,2206115.2,3338061.3333333335,2206115.2,12.002442462221047,15.684504413341832,100,0,0.19981834695731154,2564.5776566757495,0,1,1,0,0,0.3451407811080836
1697402580,238.703125,2306366.4,3564319.7333333334,2306366.4,9.72410658665467,16.61339715666448,100,0,0.19698440717858193,2785.3563336430702,0,1,1,0,0,0.32233812083767954
1697402640,238.6875,2197797.8666666667,3332386.1333333333,2197797.8666666667,10.893311264452576,15.834843700019215,100,0,0.18142564270033926,2334.9480215533663,0,1,1,0,0,0.2902810283205428
1697402700,238.40234375,2365159.466666667,3649634.933333333,2365159.466666667,10.603024713329635,15.162471583341055,100,0,0.16505854636992506,2336.2541073384446,0,1,1,0,0,0.3103322380430814
1697402760,237.30859375,1388628.2666666666,2039648.2666666666,1388628.2666666666,7.008822140002545,17.39095387000513,100,0,0.1998001998001998,2571.9734810643904,0,1,1,0,0,0.3269457814912361
1697402820,237.10546875,2049098.4,3012063.466666667,2049098.4,11.248746726665154,18.293316773318413,100,0,0.21851953018301012,2797.0499863425293,0,1,1,0,0,0.3641992169716835
1697402880,237.95703125,2368765.3333333335,3361662.6666666665,2368765.3333333335,10.408527966663112,13.178587669996583,100,0,0.19872980864765136,2552.774723810285,0,1,1,0,0,0.32519423233252037
1697402940,239.99609375,2852843.7333333334,4233317.866666666,2852843.7333333334,10.803556137786169,16.440211846662958,100,0,0.19997091332169867,2569.808027923211,0,1,1,0,0,0.3454043048283886
1697403000,238.10546875,3085222.1333333333,4745802.933333334,3085222.1333333333,10.344755831109877,16.400603680012864,100,0,0.19929341425853794,2561.101549053356,0,1,1,0,0,0.32611649605942566
1697403060,239.26953125,2403199.7333333334,3780048.8,2403199.7333333334,12.779142379990342,9.31320524000815,100,0,0.16875,2332.2575238095237,0,1,1,0,0,0.28343407407407406
1697403120,239.83203125,2101105.066666667,3177404.533333333,2101105.066666667,13.234122151107941,17.451503573344475,100,0,0.21803513999672947,2794.1203190580886,0,1,1,0,0,0.36339189999454913
1697403180,238.44921875,1974996.8,2904310.933333333,1974996.8,11.440007435545946,18.192245959993063,100,0,0.1875,2410.875,0,1,1,0,0,0.31875
1697403240,240.25390625,2525343.7333333334,3875246.6666666665,2525343.7333333334,6.339827515556761,15.80785778334151,100,0,0.2178451484070073,2805.8455114822546,0,1,1,0,0,0.3449214849777616
1697403300,241.21484375,2286392,3447151.7333333334,2286392,10.39639110667243,13.844696356657854,100,0,0.19780630342307742,2536.5961055326634,0,1,1,0,0,0.3236830419650358
1697403360,241.47265625,2095250.4,3110686.6666666665,2095250.4,11.442406864435826,19.298331023334566,100,0,0.2,2410.9572888888893,0,1,1,0,0,0.3004308148148148
1697403420,240.75390625,2385456.2666666666,3590498.933333333,2385456.2666666666,10.505424595547892,15.378104856669475,100,0,0.20007639280452535,2574.4375125047745,0,1,1,0,0,0.3273977336801324
1697403480,240.86328125,2194010.1333333333,3240816.8,2194010.1333333333,12.21701270666219,11.373722829982096,100,0,0.19998181983456048,2573.2206163076085,0,1,1,0,0,0.32724297791109896
1697403540,237.94140625,2839655.2,4220312,2839655.2,12.264016653336714,14.190508373333918,100,0,0.21827706635622815,2802.6775320139704,0,1,1,0,0,0.3637951105937136
1697403600,241.70703125,1995127.2,2911646.933333333,1995127.2,11.002392060003736,16.61863287331168,100,0,0.19696080391960805,2524.679395696794,0,1,1,0,0,0.322299497322995
1697403660,246.27734375,2755088.533333333,4141151.2,2755088.533333333,8.824297937777981,17.90019361333786,100,0,0.1988240790739741,2531.1918821623576,0,1,1,0,0,0.32368182636347276
1697403720,238.66015625,2297103.466666667,3465983.466666667,2297103.466666667,10.359290444450583,16.499505680015623,100,0,0.16666666666666666,2162.2499999999995,0,1,1,0,0,0.28124999999999994
1697403780,241.265625,2130719.466666667,3222232.2666666666,2130719.466666667,9.5270148422181,20.133279769991834,100,0,0.2055234790608376,2638.921471141154,0,1,1,0,0,0.3363111475540979
1697403840,240.8046875,2160419.2,3234029.6,2160419.2,13.831737371106605,13.807779713339793,100,0,0.19982197678431943,2563.5343058002873,0,1,1,0,0,0.3269814165561591
1697403900,240.953125,2024371.2,2998233.8666666667,2024371.2,10.421771864445569,13.623722366683069,100,0.018628925002062917,0.20491817502269208,2619.9720122901285,0,1,1,0.018628925002062917,0,0.3353206500371325
1697403960,247.08203125,2816200.533333333,4191279.7333333334,2816200.533333333,5.221203300008912,17.222384190002536,100,0,0.2181699180044725,2799.120047997382,0,1,1,0,0,0.3454357035070814
1697404020,240.51953125,2340939.7333333334,3562926.6666666665,2340939.7333333334,6.186970962217957,14.190126209990314,100,0,0.2000036364297533,2570.228549609993,0,1,1,0,0,0.3272786777941417
1697404080,240.27734375,2184295.2,3242370.1333333333,2184295.2,12.04656363555437,9.9151974299942,100,0,0.18138944313440955,2341.01215309269,0,1,1,0,0,0.29022310901505527
1697404140,237.32421875,1418674.6666666667,2058336.5333333334,1418674.6666666667,6.4363678711136645,13.547899779999472,100,0,0.20605592465113798,2640.1383654846713,0,1,1,0,0,0.33718242215640765
1697404200,238.64453125,2609212.533333333,3783986.6666666665,2609212.533333333,12.80161358222055,8.799632640002528,100,0,0.21765943553653055,2807.8067184212437,0,1,1,0,0,0.3627657258942175
1697404260,239.94140625,2367131.466666667,3654856,2367131.466666667,5.589339668885158,16.655126103335835,100,0,0.20013827735526363,2564.317164586441,0,1,1,0,0,0.3274989993086132
1697404320,238.21484375,1861210.1333333333,2680977.3333333335,1861210.1333333333,10.57593055332998,14.887496090013883,100,0,0.1988071570576541,2571.1187420928977,0,1,1,0,0,0.3253208024579794
1697404380,239.12890625,1174855.7333333334,1915712.5333333334,1174855.7333333334,13.845902922217244,18.234023233356613,100,0,0.2000036364297533,2570.228549609993,0,1,1,0,0,0.3272786777941417
1697404440,239.15234375,2325214.6666666665,3553808.2666666666,2325214.6666666665,10.260395391103682,19.7188848133131,100,0,0.19780577278212233,2541.9840036800733,0,1,1,0,0,0.32368217364347285
1697404500,237.93359375,1933296.5333333334,2887136,1933296.5333333334,9.79081026000333,16.46079371998591,100,0,0.17982657013526399,2315.446917061659,0,1,1,0,0,0.3057051692299487
1697404560,237.40234375,2384083.7333333334,3656645.3333333335,2384083.7333333334,9.3788655933329,17.26385019333975,100,0,0.21820165469588143,2806.0732793890347,0,1,1,0,0,0.36366942449313566
1697404620,246.79296875,2237681.066666667,3354857.6,2237681.066666667,8.547421795552106,23.71993072333377,100,0,0.1999454694174316,2562.9373807143506,0,1,1,0,0,0.32718349541034264
1697404680,237.54296875,1225206.6666666667,2009982.6666666667,1225206.6666666667,10.704468586659964,10.247862523344036,100,0,0.18075307530753074,2323.0385238523854,0,1,1,0,0,0.30728022802280225
1697404740,238.48828125,2747965.066666667,4026266.933333333,2747965.066666667,9.843840117763547,16.400348096649395,100,0,0.19983286705664355,2319.4071465414504,0,1,1,0,0,0.3069431845804504
1697404800,236.37890625,2045806.1333333333,3002509.066666667,2045806.1333333333,10.155878071123475,18.184563913334085,100,0,0.20028403918284107,2566.184771129966,0,1,1,0,0,0.32773751866283085
1697404860,236.65234375,2679119.2,4306303.466666667,2679119.2,12.066049360000761,13.871791606676803,100,0,0.18182148766341208,2321.4967544864453,0,1,1,0,0,0.2909143802614593
1697404920,235.94921875,2262380.2666666666,3365331.2,2262380.2666666666,7.002582384448032,18.58993740999722,100,0,0.17950252141199075,2297.2732690306575,0,1,1,0,0,0.28720403425918517
1697404980,236.75390625,2647784.7856523767,3894156.9437962533,2647784.7856523767,12.001113583129108,20.961585089010256,100,0,0.21849167910855397,2802.1557845672046,0,1,1,0,0,0.34594515858854374
1697405040,237.22265625,2895917.6,4321892.533333333,2895917.6,11.639797206670565,15.071989499992924,100,0,0.18179504426709328,2332.0668278582725,0,1,1,0,0,0.2908720708273493
1697405100,238.11328125,2220161.6,3415716.2666666666,2220161.6,12.034512233335086,18.015566166674642,100,0,0.1999200319872051,2562.6113191087197,0,1,1,0,0,0.32714187052451743
1697405160,239.23828125,2825805.066666667,4215076,2825805.066666667,8.740900655555176,17.42087291665181,100,0,0.14768786746583415,2088.935181287956,0,1,1,0,0,0.27114942643924667
1697405220,239.26953125,2220658.6666666665,3339724.2666666666,2220658.6666666665,10.358219122216623,16.84489859333553,100,0,0.20005819874872693,2574.203404626801,0,1,1,0,0,0.32736796158882586
1697405280,240.6796875,2900512,4322858.933333334,2900512,10.660151366674754,15.780570263329233,100,0,0.2181461215437474,2802.0869312294353,0,1,1,0,0,0.36357686923957905
1697405340,240.2421875,2128759.2,3208235.7333333334,2128759.2,7.23881328444501,12.926945453339917,100,0,0.17978570952476175,2323.5902086249416,0,1,1,0,0,0.28913861672110025
1697405400,240.16796875,2280188.8,3459596,2280188.8,11.65981040666035,19.710119103328907,100,0,0.2181897523546311,2804.8292665187832,0,1,1,0,0,0.3636495872577185
1697405460,240.2109375,2247541.6,3435370.933333333,2247541.6,15.620854008884635,23.660164109993882,100,0,0.18333333333333332,2382.222222222222,0,1,1,0,0,0.3148148148148148
1697405520,240.7734375,2146429.066666667,3216213.8666666667,2146429.066666667,11.266473277775933,16.343624663350056,100,0,0.21813819054370942,2536.07477148629,0,1,1,0,0,0.3236165169910195
1697405580,241.75390625,1963565.3333333333,2810115.466666667,1963565.3333333333,9.493963980009235,16.404790759988828,100,0,0.19691554871343744,2528.3956454805366,0,1,1,0,0,0.32222544334926134
1697405640,240.08203125,2284374.4,3449376.8,2284374.4,11.069711688889784,13.043508543341886,100,0,0.19998545560322883,2564.540760671951,0,1,1,0,0,0.32724892735073813
1697405700,237.92578125,1757870.6666666667,2703335.7333333334,1757870.6666666667,9.04765574667383,15.09268278333669,100,0,0.18168934755355293,2329.6208143316558,0,1,1,0,0,0.30887189084104
1697405760,239.60546875,2075019.2,3028880,2075019.2,8.566737108889761,15.554564769990975,100,0,0.21821752650433707,2808.4595661108187,0,1,1,0,0,0.3636958775072285
1697405820,237.46484375,2215034.933333333,3333389.8666666667,2215034.933333333,4.443516144431972,16.535196443340585,100,0,0.16258218310328731,2306.5083125062474,0,1,1,0,0,0.2875497350794761
1697405880,241.46484375,2173237.3333333335,3322281.3333333335,2173237.3333333335,13.602779366661302,16.424823956670785,100,0,0.20570331181850277,2642.945868734707,0,1,1,0,0,0.33660541933936816
1697405940,240.92578125,2215990.6666666665,3338228.2666666666,2215990.6666666665,10.25470113777879,14.128547050010335,100,0,0.19956096587507488,2561.274287476643,0,1,1,0,0,0.3265543077955771
1697406000,238.08203125,2023271.2,3226445.8666666667,2023271.2,9.543885531117363,16.108448453330006,100,0,0.2004628870300512,2566.2894319610737,0,1,1,0,0,0.3280301787764474
1697406060,239.05859375,2142305.066666667,3253281.3333333335,2142305.066666667,10.162199362223166,18.359111029979733,100,0,0.20010551017809391,2558.4399046770122,0,1,1,0,0,0.32744538029142645
1697406120,239.08203125,1964534.6666666667,3125189.8666666667,1964534.6666666667,13.256862946663103,14.937714210003225,100,0,0.2000363702491362,2569.558101472995,0,1,1,0,0,0.3273322422258592
1697406180,239.4296875,2422542.933333333,3773125.066666667,2422542.933333333,9.504657864438034,16.776788223335945,100,0,0.19782269930444088,2532.4902287319424,0,1,1,0,0,0.3237098715890851
1697406240,237.078125,2724260.8,4012765.8666666667,2724260.8,10.741292080007648,15.100854206660491,100,0,0.20012007204322593,2576.091109210981,0,1,1,0,0,0.32746920879800606
1697406300,239.4765625,2562270.4,3687915.7333333334,2562270.4,13.545880733323026,17.539635899981175,100,0,0.18182479362885923,2335.721298956325,0,1,1,0,0,0.29091966980617473
1697406360,239.421875,2144445.8666666667,3222556.2666666666,2144445.8666666667,9.072609588895121,18.737212463335407,100,0,0.1999963637024781,2574.4986454791733,0,1,1,0,0,0.3272667769676915
1697406420,237.328125,2115451.7333333334,3194699.7333333334,2115451.7333333334,8.76931212887737,16.381753989990102,100,0,0.20019291317087376,2567.201121080314,0,1,1,0,0,0.32758840337052064
1697406480,238.5,1950951.2,2802844.8,1950951.2,11.232892468882104,14.697362846685186,100,0,0.19972039145196727,2572.03551391688,0,1,1,0,0,0.32681518601231
1697406540,238.7265625,1979865.8666666667,3133225.3333333335,1979865.8666666667,9.932785642223381,14.61071887332461,100,0,0.20047384727537818,2565.3362493165664,0,1,1,0,0,0.3280481137233461
1697406600,238.125,2026238.4,3207410.1333333333,2026238.4,10.506792973335703,22.622383486668696,100,0,0.21813026012033518,2810.6084016505188,0,1,1,0,0,0.36355043353389205
1697406660,239.265625,2547358.4,3678317.8666666667,2547358.4,7.967007266658281,17.918895080001676,100,0,0.1807468901187645,2328.3814385099236,0,1,1,0,0,0.3072697132018996
1697406720,237.2109375,2218125.3333333335,3355046.6666666665,2218125.3333333335,9.742684384448996,15.734699650007922,100,0,0.20557480461977543,2644.065759782348,0,1,1,0,0,0.3363951348323598
1697406780,238.3984375,2492558.6666666665,3800182.933333333,2492558.6666666665,11.020243277776494,16.54956803666816,100,0,0.20002182056224313,2570.4622322435175,0,1,1,0,0,0.327308433647307
1697406840,238.9921875,2469210.933333333,3858600.8,2469210.933333333,13.961506822217618,13.678276059993852,100,0,0.19986917653899267,2575.041790827822,0,1,1,0,0,0.3270586525183516
1697406900,238.375,2119388,3137245.8666666667,2119388,16.315939902221242,13.990209770005702,100,0,0.218539428155163,2806.046257512293,0,1,1,0,0,0.36423238025860505
1697406960,236.734375,2162602.933333333,3229565.3333333335,2162602.933333333,9.80669298222185,17.53454617333773,100,0,0.19697275782062568,2549.5406912553008,0,1,1,0,0,0.32368269461556926
1697407020,237.96875,1367675.4666666666,2027739.2,1367675.4666666666,10.482363453338621,13.134118266680161,100,0,0.18166624277876686,2334.774552192712,0,1,1,0,0,0.30883261272390367
1697407080,239.6796875,2300428.8,3470818.1333333333,2300428.8,11.99861213778301,16.130104713350494,100,0,0.20022570898103315,2566.5295423932434,0,1,1,0,0,0.3276420692416906
1697407140,239.5078125,1089893.8666666667,1523507.4666666666,1089893.8666666667,10.263134013334314,10.078856633335818,100,0,0.16209917377327915,2334.312765262814,0,1,1,0,0,0.29020205317952624
1697407200,255.1796875,3744869.066666667,4234573.866666666,3744869.066666667,12.712056093344776,22.403924853351782,100,0,0.21899808376676705,3007.938680536546,0,1,1,0,0,1.1862396204033214
1697407260,274.859375,5039508,4628533.333333333,5039508,11.206823668875991,18.587635043319704,100,0,0.19538817274779696,2742.106355890122,0,1,1,0,0,1.0524608053442441
1697407320,274.4296875,3629552,3554726.4,3629552,11.057311128889625,21.064906043344912,100,0,0.2000036364297533,2791.687121584029,0,1,1,0,0,1.145475372279496
1697407380,271.9921875,4835306.4,4322726.933333334,4835306.4,14.390358371116843,15.78916708000179,100,0,0.18031486579744968,2543.521496938825,0,1,1,0,0,1.1540151411036779
1697407440,272.05078125,2108553.066666667,1793381.8666666667,2108553.066666667,7.530858213334189,20.75568123332535,100,0,0.18238856058947983,2818.8580179391824,0,1,1,0,0,1.0756216728651646
1697407500,268.19140625,3883718.1333333333,3638384.2666666666,3883718.1333333333,12.469631793323463,16.63804448997932,100,0.0181422351233672,0.1995645863570392,1921.7964377439046,0,1,1,0.0181422351233672,0,0.6747323304759681
1697407560,269.03515625,3253317.3333333335,3398306.6666666665,3253317.3333333335,12.352828257781868,22.264834586652192,100,0,0.1814849095297726,1921.7964377439046,0,1,1,0,0,0.6747323304759681
1697407620,270.8984375,3569093.3333333335,3289128,3569093.3333333335,10.169434711101026,17.490462556670536,100,0,0.18230875811273975,1921.7964377439046,0,1,1,0,0,0.6747323304759681
1697407680,269.46484375,3796804.8,3441368,3796804.8,12.926880866661019,17.915002296673872,100,0,0.21832869384858905,1921.7964377439046,0,1,1,0,0,0.6747323304759681
1697407740,273.59765625,5647452.8,4782762.933333334,5647452.8,8.058295888881224,23.22972907333072,100,0,0.1877723556639978,1921.7964377439046,0,1,1,0,0,0.6747323304759681
1697407800,268.91015625,3904780.8,3651274.933333333,3904780.8,12.039773371119129,24.494968603345722,100,0,0.20554678280696845,1921.7964377439046,0,1,1,0,0,0.6747323304759681
1697407860,268.56640625,3449615.2,3308921.066666667,3449615.2,13.895282111124189,16.782095546683802,100,0,0.19993820091971573,1921.7964377439046,0,1,1,0,0,0.6747323304759681
1697407920,271.09765625,4829025.6,4354065.333333333,4829025.6,5.098350328884812,21.793369086663006,100,0,0.2182730960219728,1921.7964377439046,0,1,1,0,0,0.6747323304759681
1697407980,271.37109375,3411058.6666666665,3269062.933333333,3411058.6666666665,9.73244029111811,15.774444690008144,100,0,0.1796496136424194,1921.7964377439046,0,1,1,0,0,0.6747323304759681
1697408040,271.69140625,2515243.7333333334,2264112,2515243.7333333334,11.640261311113136,14.75254715999957,100,0,0.19851838512649272,1921.7964377439046,0,1,1,0,0,0.6747323304759681
1697408100,272.42578125,4451378.4,4116517.6,4451378.4,9.763024762230797,19.65875230001984,100,0,0.19779449436628174,1921.7964377439046,0,1,1,0,0,0.6747323304759681
1697408160,269.33203125,3267029.066666667,2956936.533333333,3267029.066666667,12.252410926658841,15.872885563342908,100,0,0.18684333333333333,1921.7964377439046,0,1,1,0,0,0.6747323304759681
1697408220,268.48828125,2838596.2666666666,2968153.6,2838596.2666666666,13.253802817780524,19.570578610000666,100,0,0.1996515173515319,1921.7964377439046,0,1,1,0,0,0.6747323304759681
1697408280,270.921875,4451926.933333334,4001531.466666667,4451926.933333334,12.84463588667374,8.825842786682188,100,0,0.20518321406378412,1921.7964377439046,0,1,1,0,0,0.6747323304759681
1697408340,271.1640625,5328651.2,4805935.733333333,5328651.2,13.060609435552681,16.379868813334422,100,0,0.21816198527406605,1921.7964377439046,0,1,1,0,0,0.6747323304759681
1697408400,274.2421875,2209660.8,2122601.066666667,2209660.8,12.996465651117935,17.555264879993047,100,0,0.1877616843738526,1921.7964377439046,0,1,1,0,0,0.6747323304759681
1697408460,283.0703125,5136660.266666667,4414134.933333334,5136660.266666667,12.630454411102821,17.783679626663798,100,0,0.2046663343303423,1921.7964377439046,0,1,1,0,0,0.6747323304759681
1697408520,275.296875,3877790.1333333333,3660683.466666667,3877790.1333333333,10.324133853331052,16.66130691667301,100,0,0.21818181818181817,1921.7964377439046,0,1,1,0,0,0.6747323304759681
1697408580,270.2265625,3908101.3333333335,3665577.6,3908101.3333333335,14.599307360007922,20.956341913333745,100,0,0.1817719126040644,1921.7964377439046,0,1,1,0,0,0.6747323304759681
1697408640,273.4765625,2498878.4,2186364.8,2498878.4,17.871043864450055,20.48218381666326,100,0,0.19954648526077098,1921.7964377439046,0,1,1,0,0,0.6747323304759681
1697408700,277.6328125,4439033.866666666,4329969.866666666,4439033.866666666,11.784867339997113,20.376120316650486,100,0,0.18234865061998545,1921.7964377439046,0,1,1,0,0,0.6747323304759681
1697408760,271.390625,3925272.533333333,3349705.3333333335,3925272.533333333,15.689821384455879,15.072267423335386,100,0,0.21812629512487733,1921.7964377439046,0,1,1,0,0,0.6747323304759681
1697408820,272.1171875,4791496.533333333,4132519.2,4791496.533333333,6.933381513339959,21.563722210000076,100,0,0.1629340084987933,1921.7964377439046,0,1,1,0,0,0.6747323304759681
1697408880,272.22265625,3640610.4,3310649.6,3640610.4,13.859758742231254,17.47391174666215,100,0,0.21848770096316664,1921.7964377439046,0,1,1,0,0,0.6747323304759681
1697408940,268.6875,4589481.6,4034798.1333333333,4589481.6,11.930949386668443,16.419416056669434,100,0,0.19995273844364056,1921.7964377439046,0,1,1,0,0,0.6747323304759681
1697409000,273.48828125,3964969.8666666667,3613647.2,3964969.8666666667,13.92639641556242,19.36574391331912,100,0,0.18165388179914924,1921.7964377439046,0,1,1,0,0,0.6747323304759681
1697409060,271.42578125,4120581.3333333335,4067560.8,4120581.3333333335,14.035954324434796,16.65691317000892,100,0,0.2058615134456531,1921.7964377439046,0,1,1,0,0,0.6747323304759681
1697409120,269.5859375,3972389.066666667,3435702.6666666665,3972389.066666667,11.901568366673827,19.643612943327753,100,0,0.2001819836214741,1921.7964377439046,0,1,1,0,0,0.6747323304759681
1697409180,272.3828125,4566034.666666667,4237002.933333334,4566034.666666667,10.631886431106572,15.21976614666831,100,0,0.2,1921.7964377439046,0,1,1,0,0,0.6747323304759681
1697409240,273.01953125,4197433.6,3650237.3333333335,4197433.6,11.760313213340448,15.22865218001243,100,0,0.21811043658439058,1921.7964377439046,0,1,1,0,0,0.6747323304759681
1697409300,279.87890625,4362013.333333333,3778848.2666666666,4362013.333333333,8.815625948886414,26.002993233341844,100,0,0.17977218800821138,1921.7964377439046,0,1,1,0,0,0.6747323304759681
1697409360,274.99609375,4960829.866666666,4237080.266666667,4960829.866666666,11.508306951113305,24.49179486000503,100,0,0.20003273262897564,1921.7964377439046,0,1,1,0,0,0.6747323304759681
1697409420,269.77734375,3821069.8666666667,3519885.8666666667,3821069.8666666667,13.842901222233195,20.675803889995827,100,0,0.2049986651983849,1921.7964377439046,0,1,1,0,0,0.6747323304759681
1697409480,269.94140625,4224094.4,4231218.933333334,4224094.4,11.639837673331687,15.022796856671144,100,0,0.18198030973048718,1921.7964377439046,0,1,1,0,0,0.6747323304759681
1697409540,272.78515625,1925001.3333333333,1793396.8,1925001.3333333333,7.5902077955510725,17.713446933339583,100,0,0.2056132860614535,1921.7964377439046,0,1,1,0,0,0.6747323304759681
