rx_bytes,tx_bytes,timestamp
0,0,1650487176
0,0,1650487177
0,0,1650487178
0,0,1650487179
0,0,1650487180
0,0,1650487181
0,0,1650487182
0,0,1650487183
0,0,1650487184
192.5,95,1650487185
0,0,1650487186
0,0,1650487187
0,0,1650487188
0,0,1650487189
0,0,1650487190
0,0,1650487191
0,0,1650487192
0,0,1650487193
385,190,1650487194
385,190,1650487195
0,0,1650487196
0,0,1650487197
0,0,1650487198
0,0,1650487199
0,0,1650487200
0,0,1650487201
0,0,1650487202
0,0,1650487203
385,190,1650487204
385,190,1650487205
0,0,1650487206
0,0,1650487207
0,0,1650487208
0,0,1650487209
0,0,1650487210
0,0,1650487211
0,0,1650487212
0,0,1650487213
385,190,1650487214
0,0,1650487215
0,0,1650487216
0,0,1650487217
0,0,1650487218
0,0,1650487219
0,0,1650487220
0,0,1650487221
0,0,1650487222
0,0,1650487223
385,190,1650487224
385,190,1650487225
0,0,1650487226
0,0,1650487227
0,0,1650487228
0,0,1650487229
0,0,1650487230
0,0,1650487231
0,0,1650487232
0,0,1650487233
0,0,1650487234
192.5,95,1650487235
0,0,1650487236
0,0,1650487237
0,0,1650487238
0,0,1650487239
0,0,1650487240
0,0,1650487241
0,0,1650487242
0,0,1650487243
385,190,1650487244
385,190,1650487245
0,0,1650487246
0,0,1650487247
0,0,1650487248
0,0,1650487249
0,0,1650487250
0,0,1650487251
0,0,1650487252
0,0,1650487253
385,190,1650487254
0,0,1650487255
0,0,1650487256
0,0,1650487257
0,0,1650487258
0,0,1650487259
0,0,1650487260
0,0,1650487261
0,0,1650487262
0,0,1650487263
0,0,1650487264
385,190,1650487265
385,190,1650487266
0,0,1650487267
0,0,1650487268
0,0,1650487269
0,0,1650487270
0,0,1650487271
0,0,1650487272
0,0,1650487273
385,190,1650487274
0,0,1650487275
0,0,1650487276
0,0,1650487277
0,0,1650487278
0,0,1650487279
0,0,1650487280
0,0,1650487281
0,0,1650487282
0,0,1650487283
385,190,1650487284
385,190,1650487285
0,0,1650487286
0,0,1650487287
0,0,1650487288
0,0,1650487289
0,0,1650487290
0,0,1650487291
0,0,1650487292
0,0,1650487293
0,0,1650487294
192.5,95,1650487295
192.5,95,1650487296
0,0,1650487297
0,0,1650487298
0,0,1650487299
0,0,1650487300
0,0,1650487301
0,0,1650487302
0,0,1650487303
385,190,1650487304
385,190,1650487305
0,0,1650487306
0,0,1650487307
0,0,1650487308
0,0,1650487309
0,0,1650487310
0,0,1650487311
0,0,1650487312
0,0,1650487313
0,0,1650487314
0,0,1650487315
192.5,95,1650487316
0,0,1650487317
0,0,1650487318
0,0,1650487319
0,0,1650487320
0,0,1650487321
0,0,1650487322
0,0,1650487323
385,190,1650487324
0,0,1650487325
0,0,1650487326
0,0,1650487327
0,0,1650487328
0,0,1650487329
0,0,1650487330
0,0,1650487331
0,0,1650487332
0,0,1650487333
0,0,1650487334
192.5,95,1650487335
0,0,1650487336
0,0,1650487337
0,0,1650487338
0,0,1650487339
0,0,1650487340
0,0,1650487341
0,0,1650487342
0,0,1650487343
0,0,1650487344
192.5,95,1650487345
0,0,1650487346
0,0,1650487347
0,0,1650487348
0,0,1650487349
0,0,1650487350
0,0,1650487351
0,0,1650487352
0,0,1650487353
192.5,95,1650487354
0,0,1650487355
0,0,1650487356
0,0,1650487357
0,0,1650487358
0,0,1650487359
0,0,1650487360
0,0,1650487361
0,0,1650487362
0,0,1650487363
66,66,1650487364
385,190,1650487365
0,0,1650487366
0,0,1650487367
0,0,1650487368
0,0,1650487369
0,0,1650487370
0,0,1650487371
0,0,1650487372
0,0,1650487373
385,190,1650487374
0,0,1650487375
0,0,1650487376
0,0,1650487377
0,0,1650487378
0,0,1650487379
0,0,1650487380
0,0,1650487381
0,0,1650487382
0,0,1650487383
192.5,95,1650487384
0,0,1650487385
0,0,1650487386
0,0,1650487387
0,0,1650487388
0,0,1650487389
0,0,1650487390
0,0,1650487391
0,0,1650487392
0,0,1650487393
385,190,1650487394
0,0,1650487395
0,0,1650487396
0,0,1650487397
0,0,1650487398
0,0,1650487399
0,0,1650487400
0,0,1650487401
0,0,1650487402
0,0,1650487403
0,0,1650487404
192.5,95,1650487405
0,0,1650487406
0,0,1650487407
0,0,1650487408
0,0,1650487409
0,0,1650487410
0,0,1650487411
0,0,1650487412
0,0,1650487413
385,190,1650487414
385,190,1650487415
0,0,1650487416
0,0,1650487417
0,0,1650487418
0,0,1650487419
0,0,1650487420
0,0,1650487421
0,0,1650487422
0,0,1650487423
385,190,1650487424
0,0,1650487425
0,0,1650487426
0,0,1650487427
0,0,1650487428
0,0,1650487429
0,0,1650487430
0,0,1650487431
0,0,1650487432
0,0,1650487433
0,0,1650487434
192.5,95,1650487435
192.5,95,1650487436
0,0,1650487437
0,0,1650487438
0,0,1650487439
0,0,1650487440
0,0,1650487441
0,0,1650487442
0,0,1650487443
385,190,1650487444
385,190,1650487445
0,0,1650487446
0,0,1650487447
0,0,1650487448
0,0,1650487449
0,0,1650487450
0,0,1650487451
0,0,1650487452
0,0,1650487453
0,0,1650487454
192.5,95,1650487455
0,0,1650487456
0,0,1650487457
0,0,1650487458
0,0,1650487459
0,0,1650487460
0,0,1650487461
0,0,1650487462
0,0,1650487463
0,0,1650487464
192.5,95,1650487465
192.5,95,1650487466
0,0,1650487467
0,0,1650487468
0,0,1650487469
0,0,1650487470
0,0,1650487471
0,0,1650487472
0,0,1650487473
0,0,1650487474
192.5,95,1650487475
192.5,95,1650487476
0,0,1650487477
0,0,1650487478
0,0,1650487479
0,0,1650487480
0,0,1650487481
0,0,1650487482
0,0,1650487483
0,0,1650487484
385,190,1650487485
385,190,1650487486
0,0,1650487487
0,0,1650487488
0,0,1650487489
0,0,1650487490
0,0,1650487491
0,0,1650487492
0,0,1650487493
385,190,1650487494
385,190,1650487495
0,0,1650487496
0,0,1650487497
0,0,1650487498
0,0,1650487499
0,0,1650487500
0,0,1650487501
0,0,1650487502
0,0,1650487503
385,190,1650487504
0,0,1650487505
0,0,1650487506
0,0,1650487507
0,0,1650487508
0,0,1650487509
0,0,1650487510
0,0,1650487511
0,0,1650487512
0,0,1650487513
192.5,95,1650487514
0,0,1650487515
0,0,1650487516
0,0,1650487517
0,0,1650487518
0,0,1650487519
0,0,1650487520
0,0,1650487521
0,0,1650487522
0,0,1650487523
192.5,95,1650487524
0,0,1650487525
0,0,1650487526
0,0,1650487527
0,0,1650487528
0,0,1650487529
0,0,1650487530
0,0,1650487531
0,0,1650487532
0,0,1650487533
0,0,1650487534
192.5,95,1650487535
0,0,1650487536
0,0,1650487537
0,0,1650487538
0,0,1650487539
0,0,1650487540
0,0,1650487541
0,0,1650487542
0,0,1650487543
0,0,1650487544
192.5,95,1650487545
0,0,1650487546
0,0,1650487547
0,0,1650487548
0,0,1650487549
0,0,1650487550
0,0,1650487551
0,0,1650487552
0,0,1650487553
192.5,95,1650487554
0,0,1650487555
0,0,1650487556
0,0,1650487557
0,0,1650487558
0,0,1650487559
0,0,1650487560
0,0,1650487561
0,0,1650487562
0,0,1650487563
0,0,1650487564
192.5,95,1650487565
0,0,1650487566
0,0,1650487567
0,0,1650487568
0,0,1650487569
0,0,1650487570
0,0,1650487571
0,0,1650487572
0,0,1650487573
0,0,1650487574
192.5,95,1650487575
0,0,1650487576
0,0,1650487577
0,0,1650487578
0,0,1650487579
0,0,1650487580
0,0,1650487581
0,0,1650487582
0,0,1650487583
385,190,1650487584
385,190,1650487585
0,0,1650487586
0,0,1650487587
0,0,1650487588
0,0,1650487589
0,0,1650487590
0,0,1650487591
0,0,1650487592
0,0,1650487593
0,0,1650487594
385,190,1650487595
385,190,1650487596
0,0,1650487597
0,0,1650487598
0,0,1650487599
0,0,1650487600
0,0,1650487601
0,0,1650487602
0,0,1650487603
0,0,1650487604
385,190,1650487605
385,190,1650487606
0,0,1650487607
0,0,1650487608
0,0,1650487609
0,0,1650487610
0,0,1650487611
0,0,1650487612
0,0,1650487613
385,190,1650487614
385,190,1650487615
0,0,1650487616
0,0,1650487617
0,0,1650487618
0,0,1650487619
0,0,1650487620
0,0,1650487621
0,0,1650487622
0,0,1650487623
0,0,1650487624
192.5,95,1650487625
0,0,1650487626
0,0,1650487627
0,0,1650487628
0,0,1650487629
0,0,1650487630
0,0,1650487631
0,0,1650487632
0,0,1650487633
192.5,95,1650487634
192.5,95,1650487635
0,0,1650487636
0,0,1650487637
0,0,1650487638
0,0,1650487639
0,0,1650487640
0,0,1650487641
0,0,1650487642
0,0,1650487643
385,190,1650487644
385,190,1650487645
0,0,1650487646
0,0,1650487647
0,0,1650487648
0,0,1650487649
0,0,1650487650
0,0,1650487651
0,0,1650487652
0,0,1650487653
0,0,1650487654
385,190,1650487655
0,0,1650487656
0,0,1650487657
0,0,1650487658
0,0,1650487659
0,0,1650487660
0,0,1650487661
0,0,1650487662
0,0,1650487663
0,0,1650487664
192.5,95,1650487665
0,0,1650487666
0,0,1650487667
0,0,1650487668
0,0,1650487669
0,0,1650487670
0,0,1650487671
0,0,1650487672
0,0,1650487673
451,256,1650487674
451,256,1650487675
0,0,1650487676
0,0,1650487677
0,0,1650487678
0,0,1650487679
0,0,1650487680
0,0,1650487681
0,0,1650487682
0,0,1650487683
0,0,1650487684
192.5,95,1650487685
192.5,95,1650487686
0,0,1650487687
0,0,1650487688
0,0,1650487689
0,0,1650487690
0,0,1650487691
0,0,1650487692
0,0,1650487693
385,190,1650487694
0,0,1650487695
0,0,1650487696
0,0,1650487697
0,0,1650487698
0,0,1650487699
0,0,1650487700
0,0,1650487701
0,0,1650487702
0,0,1650487703
192.5,95,1650487704
0,0,1650487705
0,0,1650487706
0,0,1650487707
0,0,1650487708
0,0,1650487709
0,0,1650487710
0,0,1650487711
0,0,1650487712
0,0,1650487713
192.5,95,1650487714
192.5,95,1650487715
0,0,1650487716
0,0,1650487717
0,0,1650487718
0,0,1650487719
0,0,1650487720
0,0,1650487721
0,0,1650487722
0,0,1650487723
385,190,1650487724
385,190,1650487725
0,0,1650487726
0,0,1650487727
0,0,1650487728
0,0,1650487729
0,0,1650487730
0,0,1650487731
0,0,1650487732
0,0,1650487733
192.5,95,1650487734
0,0,1650487735
0,0,1650487736
0,0,1650487737
0,0,1650487738
0,0,1650487739
0,0,1650487740
0,0,1650487741
0,0,1650487742
0,0,1650487743
0,0,1650487744
192.5,95,1650487745
192.5,95,1650487746
0,0,1650487747
0,0,1650487748
0,0,1650487749
0,0,1650487750
0,0,1650487751
0,0,1650487752
0,0,1650487753
0,0,1650487754
0,0,1650487755
192.5,95,1650487756
0,0,1650487757
0,0,1650487758
0,0,1650487759
0,0,1650487760
0,0,1650487761
0,0,1650487762
0,0,1650487763
0,0,1650487764
192.5,95,1650487765
192.5,95,1650487766
0,0,1650487767
0,0,1650487768
0,0,1650487769
0,0,1650487770
0,0,1650487771
0,0,1650487772
0,0,1650487773
385,190,1650487774
0,0,1650487775
0,0,1650487776
0,0,1650487777
0,0,1650487778
0,0,1650487779
0,0,1650487780
0,0,1650487781
0,0,1650487782
0,0,1650487783
0,0,1650487784
192.5,95,1650487785
0,0,1650487786
0,0,1650487787
0,0,1650487788
0,0,1650487789
0,0,1650487790
0,0,1650487791
0,0,1650487792
0,0,1650487793
385,190,1650487794
385,190,1650487795
0,0,1650487796
0,0,1650487797
0,0,1650487798
0,0,1650487799
0,0,1650487800
0,0,1650487801
0,0,1650487802
0,0,1650487803
0,0,1650487804
192.5,95,1650487805
0,0,1650487806
0,0,1650487807
0,0,1650487808
0,0,1650487809
0,0,1650487810
0,0,1650487811
0,0,1650487812
0,0,1650487813
385,190,1650487814
385,190,1650487815
0,0,1650487816
0,0,1650487817
0,0,1650487818
0,0,1650487819
0,0,1650487820
0,0,1650487821
0,0,1650487822
0,0,1650487823
192.5,95,1650487824
192.5,95,1650487825
0,0,1650487826
0,0,1650487827
0,0,1650487828
0,0,1650487829
0,0,1650487830
0,0,1650487831
0,0,1650487832
0,0,1650487833
192.5,95,1650487834
192.5,95,1650487835
0,0,1650487836
0,0,1650487837
0,0,1650487838
0,0,1650487839
0,0,1650487840
0,0,1650487841
0,0,1650487842
0,0,1650487843
0,0,1650487844
192.5,95,1650487845
0,0,1650487846
0,0,1650487847
0,0,1650487848
0,0,1650487849
0,0,1650487850
0,0,1650487851
0,0,1650487852
0,0,1650487853
0,0,1650487854
192.5,95,1650487855
192.5,95,1650487856
0,0,1650487857
0,0,1650487858
0,0,1650487859
0,0,1650487860
0,0,1650487861
0,0,1650487862
0,0,1650487863
0,0,1650487864
192.5,95,1650487865
0,0,1650487866
0,0,1650487867
0,0,1650487868
0,0,1650487869
0,0,1650487870
0,0,1650487871
0,0,1650487872
0,0,1650487873
385,190,1650487874
0,0,1650487875
0,0,1650487876
0,0,1650487877
0,0,1650487878
0,0,1650487879
0,0,1650487880
0,0,1650487881
0,0,1650487882
0,0,1650487883
0,0,1650487884
0,0,1650487885
192.5,95,1650487886
0,0,1650487887
0,0,1650487888
0,0,1650487889
0,0,1650487890
0,0,1650487891
0,0,1650487892
0,0,1650487893
0,0,1650487894
192.5,95,1650487895
0,0,1650487896
0,0,1650487897
0,0,1650487898
0,0,1650487899
0,0,1650487900
0,0,1650487901
0,0,1650487902
0,0,1650487903
0,0,1650487904
192.5,95,1650487905
0,0,1650487906
0,0,1650487907
0,0,1650487908
0,0,1650487909
0,0,1650487910
0,0,1650487911
0,0,1650487912
0,0,1650487913
385,190,1650487914
385,190,1650487915
0,0,1650487916
0,0,1650487917
0,0,1650487918
0,0,1650487919
0,0,1650487920
0,0,1650487921
0,0,1650487922
0,0,1650487923
192.5,95,1650487924
0,0,1650487925
0,0,1650487926
0,0,1650487927
0,0,1650487928
0,0,1650487929
0,0,1650487930
0,0,1650487931
0,0,1650487932
0,0,1650487933
385,190,1650487934
0,0,1650487935
0,0,1650487936
0,0,1650487937
0,0,1650487938
0,0,1650487939
0,0,1650487940
0,0,1650487941
0,0,1650487942
0,0,1650487943
385,190,1650487944
0,0,1650487945
0,0,1650487946
0,0,1650487947
0,0,1650487948
0,0,1650487949
0,0,1650487950
0,0,1650487951
0,0,1650487952
0,0,1650487953
0,0,1650487954
192.5,95,1650487955
192.5,95,1650487956
0,0,1650487957
0,0,1650487958
0,0,1650487959
0,0,1650487960
0,0,1650487961
0,0,1650487962
0,0,1650487963
192.5,95,1650487964
0,0,1650487965
0,0,1650487966
0,0,1650487967
0,0,1650487968
0,0,1650487969
0,0,1650487970
0,0,1650487971
0,0,1650487972
0,0,1650487973
385,190,1650487974
0,0,1650487975
0,0,1650487976
0,0,1650487977
0,0,1650487978
0,0,1650487979
0,0,1650487980
0,0,1650487981
0,0,1650487982
0,0,1650487983
192.5,95,1650487984
0,0,1650487985
66,66,1650487986
0,0,1650487987
0,0,1650487988
0,0,1650487989
0,0,1650487990
0,0,1650487991
0,0,1650487992
0,0,1650487993
385,190,1650487994
0,0,1650487995
0,0,1650487996
0,0,1650487997
0,0,1650487998
0,0,1650487999
0,0,1650488000
0,0,1650488001
0,0,1650488002
0,0,1650488003
385,190,1650488004
385,190,1650488005
0,0,1650488006
0,0,1650488007
0,0,1650488008
0,0,1650488009
0,0,1650488010
0,0,1650488011
0,0,1650488012
0,0,1650488013
385,190,1650488014
0,0,1650488015
0,0,1650488016
0,0,1650488017
0,0,1650488018
0,0,1650488019
0,0,1650488020
0,0,1650488021
0,0,1650488022
0,0,1650488023
385,190,1650488024
385,190,1650488025
0,0,1650488026
0,0,1650488027
0,0,1650488028
0,0,1650488029
0,0,1650488030
0,0,1650488031
0,0,1650488032
0,0,1650488033
0,0,1650488034
385,190,1650488035
385,190,1650488036
0,0,1650488037
0,0,1650488038
0,0,1650488039
0,0,1650488040
0,0,1650488041
0,0,1650488042
0,0,1650488043
0,0,1650488044
385,190,1650488045
385,190,1650488046
0,0,1650488047
0,0,1650488048
0,0,1650488049
0,0,1650488050
0,0,1650488051
0,0,1650488052
0,0,1650488053
192.5,95,1650488054
0,0,1650488055
0,0,1650488056
0,0,1650488057
0,0,1650488058
0,0,1650488059
0,0,1650488060
0,0,1650488061
0,0,1650488062
0,0,1650488063
385,190,1650488064
385,190,1650488065
0,0,1650488066
0,0,1650488067
0,0,1650488068
0,0,1650488069
0,0,1650488070
0,0,1650488071
0,0,1650488072
0,0,1650488073
0,0,1650488074
192.5,95,1650488075
192.5,95,1650488076
0,0,1650488077
0,0,1650488078
0,0,1650488079
0,0,1650488080
0,0,1650488081
0,0,1650488082
0,0,1650488083
0,0,1650488084
385,190,1650488085
385,190,1650488086
0,0,1650488087
0,0,1650488088
0,0,1650488089
0,0,1650488090
0,0,1650488091
0,0,1650488092
0,0,1650488093
0,0,1650488094
192.5,95,1650488095
192.5,95,1650488096
0,0,1650488097
0,0,1650488098
0,0,1650488099
0,0,1650488100
0,0,1650488101
0,0,1650488102
0,0,1650488103
0,0,1650488104
192.5,95,1650488105
0,0,1650488106
0,0,1650488107
0,0,1650488108
0,0,1650488109
0,0,1650488110
0,0,1650488111
0,0,1650488112
0,0,1650488113
385,190,1650488114
0,0,1650488115
0,0,1650488116
0,0,1650488117
0,0,1650488118
0,0,1650488119
0,0,1650488120
0,0,1650488121
0,0,1650488122
0,0,1650488123
0,0,1650488124
192.5,95,1650488125
0,0,1650488126
0,0,1650488127
0,0,1650488128
0,0,1650488129
0,0,1650488130
0,0,1650488131
0,0,1650488132
0,0,1650488133
192.5,95,1650488134
0,0,1650488135
0,0,1650488136
0,0,1650488137
0,0,1650488138
0,0,1650488139
0,0,1650488140
0,0,1650488141
0,0,1650488142
0,0,1650488143
192.5,95,1650488144
192.5,95,1650488145
0,0,1650488146
0,0,1650488147
0,0,1650488148
0,0,1650488149
0,0,1650488150
0,0,1650488151
0,0,1650488152
0,0,1650488153
385,190,1650488154
385,190,1650488155
0,0,1650488156
0,0,1650488157
0,0,1650488158
0,0,1650488159
0,0,1650488160
0,0,1650488161
0,0,1650488162
0,0,1650488163
0,0,1650488164
192.5,95,1650488165
192.5,95,1650488166
0,0,1650488167
0,0,1650488168
0,0,1650488169
0,0,1650488170
0,0,1650488171
0,0,1650488172
0,0,1650488173
192.5,95,1650488174
0,0,1650488175
0,0,1650488176
0,0,1650488177
0,0,1650488178
0,0,1650488179
0,0,1650488180
0,0,1650488181
0,0,1650488182
0,0,1650488183
385,190,1650488184
385,190,1650488185
0,0,1650488186
0,0,1650488187
0,0,1650488188
0,0,1650488189
0,0,1650488190
0,0,1650488191
0,0,1650488192
0,0,1650488193
0,0,1650488194
385,190,1650488195
0,0,1650488196
0,0,1650488197
0,0,1650488198
0,0,1650488199
0,0,1650488200
0,0,1650488201
0,0,1650488202
0,0,1650488203
385,190,1650488204
385,190,1650488205
0,0,1650488206
0,0,1650488207
0,0,1650488208
0,0,1650488209
0,0,1650488210
0,0,1650488211
0,0,1650488212
0,0,1650488213
0,0,1650488214
192.5,95,1650488215
0,0,1650488216
0,0,1650488217
0,0,1650488218
0,0,1650488219
0,0,1650488220
0,0,1650488221
0,0,1650488222
0,0,1650488223
385,190,1650488224
385,190,1650488225
0,0,1650488226
0,0,1650488227
0,0,1650488228
0,0,1650488229
0,0,1650488230
0,0,1650488231
0,0,1650488232
0,0,1650488233
0,0,1650488234
192.5,95,1650488235
0,0,1650488236
0,0,1650488237
0,0,1650488238
0,0,1650488239
0,0,1650488240
0,0,1650488241
0,0,1650488242
0,0,1650488243
0,0,1650488244
385,190,1650488245
0,0,1650488246
0,0,1650488247
0,0,1650488248
0,0,1650488249
0,0,1650488250
0,0,1650488251
0,0,1650488252
0,0,1650488253
0,0,1650488254
192.5,95,1650488255
192.5,95,1650488256
0,0,1650488257
0,0,1650488258
0,0,1650488259
0,0,1650488260
0,0,1650488261
0,0,1650488262
0,0,1650488263
0,0,1650488264
192.5,95,1650488265
0,0,1650488266
0,0,1650488267
0,0,1650488268
0,0,1650488269
0,0,1650488270
0,0,1650488271
0,0,1650488272
0,0,1650488273
0,0,1650488274
192.5,95,1650488275
192.5,95,1650488276
0,0,1650488277
0,0,1650488278
0,0,1650488279
0,0,1650488280
0,0,1650488281
0,0,1650488282
0,0,1650488283
385,190,1650488284
385,190,1650488285
0,0,1650488286
0,0,1650488287
0,0,1650488288
0,0,1650488289
0,0,1650488290
0,0,1650488291
0,0,1650488292
0,0,1650488293
192.5,95,1650488294
192.5,95,1650488295
0,0,1650488296
66,66,1650488297
66,66,1650488298
0,0,1650488299
0,0,1650488300
0,0,1650488301
0,0,1650488302
0,0,1650488303
192.5,95,1650488304
192.5,95,1650488305
0,0,1650488306
0,0,1650488307
0,0,1650488308
0,0,1650488309
0,0,1650488310
0,0,1650488311
0,0,1650488312
0,0,1650488313
0,0,1650488314
192.5,95,1650488315
0,0,1650488316
0,0,1650488317
0,0,1650488318
0,0,1650488319
0,0,1650488320
0,0,1650488321
0,0,1650488322
0,0,1650488323
385,190,1650488324
385,190,1650488325
0,0,1650488326
0,0,1650488327
0,0,1650488328
0,0,1650488329
0,0,1650488330
0,0,1650488331
0,0,1650488332
0,0,1650488333
0,0,1650488334
192.5,95,1650488335
0,0,1650488336
0,0,1650488337
0,0,1650488338
0,0,1650488339
0,0,1650488340
0,0,1650488341
0,0,1650488342
0,0,1650488343
0,0,1650488344
385,190,1650488345
0,0,1650488346
0,0,1650488347
0,0,1650488348
0,0,1650488349
0,0,1650488350
0,0,1650488351
0,0,1650488352
0,0,1650488353
0,0,1650488354
192.5,95,1650488355
0,0,1650488356
0,0,1650488357
0,0,1650488358
0,0,1650488359
0,0,1650488360
0,0,1650488361
0,0,1650488362
0,0,1650488363
192.5,95,1650488364
192.5,95,1650488365
0,0,1650488366
0,0,1650488367
0,0,1650488368
0,0,1650488369
0,0,1650488370
0,0,1650488371
0,0,1650488372
0,0,1650488373
385,190,1650488374
385,190,1650488375
0,0,1650488376
0,0,1650488377
0,0,1650488378
0,0,1650488379
0,0,1650488380
0,0,1650488381
0,0,1650488382
0,0,1650488383
0,0,1650488384
192.5,95,1650488385
0,0,1650488386
0,0,1650488387
0,0,1650488388
0,0,1650488389
0,0,1650488390
0,0,1650488391
0,0,1650488392
0,0,1650488393
0,0,1650488394
227.5,95,1650488395
0,0,1650488396
0,0,1650488397
0,0,1650488398
0,0,1650488399
0,0,1650488400
0,0,1650488401
0,0,1650488402
0,0,1650488403
0,0,1650488404
192.5,95,1650488405
192.5,95,1650488406
0,0,1650488407
0,0,1650488408
0,0,1650488409
0,0,1650488410
0,0,1650488411
0,0,1650488412
0,0,1650488413
192.5,95,1650488414
192.5,95,1650488415
0,0,1650488416
0,0,1650488417
0,0,1650488418
0,0,1650488419
0,0,1650488420
0,0,1650488421
0,0,1650488422
0,0,1650488423
0,0,1650488424
192.5,95,1650488425
192.5,95,1650488426
0,0,1650488427
0,0,1650488428
0,0,1650488429
0,0,1650488430
0,0,1650488431
0,0,1650488432
0,0,1650488433
0,0,1650488434
192.5,95,1650488435
0,0,1650488436
0,0,1650488437
0,0,1650488438
0,0,1650488439
0,0,1650488440
0,0,1650488441
0,0,1650488442
0,0,1650488443
385,190,1650488444
0,0,1650488445
0,0,1650488446
0,0,1650488447
0,0,1650488448
0,0,1650488449
0,0,1650488450
0,0,1650488451
0,0,1650488452
0,0,1650488453
192.5,95,1650488454
0,0,1650488455
0,0,1650488456
0,0,1650488457
0,0,1650488458
0,0,1650488459
0,0,1650488460
0,0,1650488461
0,0,1650488462
0,0,1650488463
385,190,1650488464
385,190,1650488465
0,0,1650488466
0,0,1650488467
0,0,1650488468
0,0,1650488469
0,0,1650488470
0,0,1650488471
0,0,1650488472
0,0,1650488473
0,0,1650488474
192.5,95,1650488475
0,0,1650488476
0,0,1650488477
0,0,1650488478
0,0,1650488479
0,0,1650488480
0,0,1650488481
0,0,1650488482
0,0,1650488483
0,0,1650488484
385,190,1650488485
385,190,1650488486
0,0,1650488487
0,0,1650488488
0,0,1650488489
0,0,1650488490
0,0,1650488491
0,0,1650488492
0,0,1650488493
0,0,1650488494
192.5,95,1650488495
0,0,1650488496
0,0,1650488497
0,0,1650488498
0,0,1650488499
0,0,1650488500
0,0,1650488501
0,0,1650488502
0,0,1650488503
385,190,1650488504
0,0,1650488505
0,0,1650488506
0,0,1650488507
0,0,1650488508
0,0,1650488509
0,0,1650488510
0,0,1650488511
0,0,1650488512
0,0,1650488513
385,190,1650488514
385,190,1650488515
0,0,1650488516
0,0,1650488517
0,0,1650488518
0,0,1650488519
0,0,1650488520
0,0,1650488521
0,0,1650488522
0,0,1650488523
385,190,1650488524
385,190,1650488525
0,0,1650488526
0,0,1650488527
0,0,1650488528
0,0,1650488529
0,0,1650488530
0,0,1650488531
0,0,1650488532
0,0,1650488533
0,0,1650488534
192.5,95,1650488535
192.5,95,1650488536
0,0,1650488537
0,0,1650488538
0,0,1650488539
0,0,1650488540
0,0,1650488541
0,0,1650488542
0,0,1650488543
0,0,1650488544
192.5,95,1650488545
0,0,1650488546
0,0,1650488547
0,0,1650488548
0,0,1650488549
0,0,1650488550
0,0,1650488551
0,0,1650488552
0,0,1650488553
192.5,95,1650488554
192.5,95,1650488555
0,0,1650488556
0,0,1650488557
0,0,1650488558
0,0,1650488559
0,0,1650488560
0,0,1650488561
0,0,1650488562
0,0,1650488563
385,190,1650488564
385,190,1650488565
0,0,1650488566
0,0,1650488567
0,0,1650488568
0,0,1650488569
0,0,1650488570
0,0,1650488571
0,0,1650488572
0,0,1650488573
0,0,1650488574
192.5,95,1650488575
192.5,95,1650488576
0,0,1650488577
0,0,1650488578
0,0,1650488579
0,0,1650488580
0,0,1650488581
0,0,1650488582
0,0,1650488583
0,0,1650488584
192.5,95,1650488585
192.5,95,1650488586
0,0,1650488587
0,0,1650488588
0,0,1650488589
0,0,1650488590
0,0,1650488591
0,0,1650488592
0,0,1650488593
192.5,95,1650488594
192.5,95,1650488595
0,0,1650488596
0,0,1650488597
0,0,1650488598
0,0,1650488599
0,0,1650488600
0,0,1650488601
0,0,1650488602
0,0,1650488603
385,190,1650488604
385,190,1650488605
0,0,1650488606
0,0,1650488607
66,66,1650488608
0,0,1650488609
0,0,1650488610
0,0,1650488611
0,0,1650488612
0,0,1650488613
192.5,95,1650488614
0,0,1650488615
0,0,1650488616
0,0,1650488617
0,0,1650488618
0,0,1650488619
0,0,1650488620
0,0,1650488621
0,0,1650488622
0,0,1650488623
192.5,95,1650488624
0,0,1650488625
0,0,1650488626
0,0,1650488627
0,0,1650488628
0,0,1650488629
0,0,1650488630
0,0,1650488631
0,0,1650488632
0,0,1650488633
0,0,1650488634
192.5,95,1650488635
192.5,95,1650488636
0,0,1650488637
0,0,1650488638
0,0,1650488639
0,0,1650488640
0,0,1650488641
0,0,1650488642
0,0,1650488643
0,0,1650488644
192.5,95,1650488645
0,0,1650488646
0,0,1650488647
0,0,1650488648
0,0,1650488649
0,0,1650488650
0,0,1650488651
0,0,1650488652
0,0,1650488653
0,0,1650488654
385,190,1650488655
385,190,1650488656
0,0,1650488657
0,0,1650488658
0,0,1650488659
0,0,1650488660
0,0,1650488661
0,0,1650488662
0,0,1650488663
0,0,1650488664
385,190,1650488665
0,0,1650488666
0,0,1650488667
0,0,1650488668
0,0,1650488669
0,0,1650488670
0,0,1650488671
0,0,1650488672
0,0,1650488673
0,0,1650488674
192.5,95,1650488675
0,0,1650488676
0,0,1650488677
0,0,1650488678
0,0,1650488679
0,0,1650488680
0,0,1650488681
0,0,1650488682
0,0,1650488683
0,0,1650488684
192.5,95,1650488685
0,0,1650488686
0,0,1650488687
0,0,1650488688
0,0,1650488689
0,0,1650488690
0,0,1650488691
0,0,1650488692
0,0,1650488693
385,190,1650488694
385,190,1650488695
0,0,1650488696
0,0,1650488697
0,0,1650488698
0,0,1650488699
0,0,1650488700
0,0,1650488701
0,0,1650488702
